year,commodity_code,commodity,reexports,X,pct,pct_cum,reexports_text,pct_text,prop_reexport,prop_reexport_text
2022,950450,"Games; video game consoles and machines, other than those of subheading 9504.30",3573865.0900000003,3658488.25,0.002428330287442936,0.8375703770897781,3.6,0.2%,0.9768693640057475,97.7%
2022,900319,"Frames and mountings; for spectacles, goggles or the like, of materials other than plastics",3572042.0300000003,4579595.27,0.0024270915748160343,0.8399974686645941,3.6,0.2%,0.7799907676120909,78.0%
2020,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018",3552569.43,3552569.43,0.026083938741712057,0.5664848795698569,3.6,2.6%,1,100.0%
2022,850440,Electrical static converters,3523363.23,3523363.23,0.002394015842683018,0.8423914845072772,3.5,0.2%,1,100.0%
2019,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",3415366.84,4134193.9899999998,0.03730451423648925,0.42879661729735125,3.4,3.7%,0.8261264101929576,82.6%
2023,853710,"Boards, panels, consoles, desks and other bases; for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage not exceeding 1000 volts",3405502,3405502,8.219543850826956e-4,0.9418673576273657,3.4,0.1%,1,100.0%
2023,711311,"Jewellery; of silver, whether or not plated or clad with other precious metal, and parts thereof",3370376.9899999998,3370376.9899999998,8.134765876843756e-4,0.9426808342150501,3.4,0.1%,1,100.0%
2024,851830,"Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers",3349541.18,3349541.18,0.0021132494880488693,0.9704066206260193,3.3,0.2%,1,100.0%
2022,842123,"Machinery; filtering or purifying machinery, oil or petrol filters for internal combustion engines",3329580.86,3329580.86,0.0022623467431526064,0.8446538312504298,3.3,0.2%,1,100.0%
2021,842952,"Mechanical shovels, excavators and shovel loaders; with a 360 degree revolving super structure",3282902.58,3500000,0.019680733841231698,0.6697516328903016,3.3,2.0%,0.9379721657142858,93.8%
2023,903180,"Instruments, appliances and machines; for measuring or checking n.e.c. in chapter 90",3196804.72,3238378.98,7.715830611337357e-4,0.9434524172761839,3.2,0.1%,0.987162015237636,98.7%
2023,811292,"Gallium, germanium, indium, niobium (columbium) and vanadium; articles thereof, unwrought, including waste and scrap, powders",3190936.21,3353965.52,7.701666333858143e-4,0.9442225839095697,3.2,0.1%,0.9513920733448685,95.1%
2023,844399,"Printing machinery; parts and accessories, n.e.c. in item no. 8443.91",3189381.05,3189381.05,7.697912788620156e-4,0.9449923751884317,3.2,0.1%,1,100.0%
2023,901849,Dental instruments and appliances; other than dental drill engines,3186035.68,3186035.68,7.689838379792254e-4,0.9457613590264109,3.2,0.1%,1,100.0%
2023,880622,"Unmanned aircraft; for remote-controlled flight only, for other than for carriage of passengers, with the maximum take-off weight of more than 250g but not more than 7kg",3169736.03,4628238.24,7.65049742861145e-4,0.9465264087692721,3.2,0.1%,0.6848688130626568,68.5%
2022,870421,"Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), for transport of goods, (of a gvw not exceeding 5 tonnes), n.e.c. in item no 8704.1",3140292.54,3140292.54,0.0021337312109655227,0.8467875624613953,3.1,0.2%,1,100.0%
2021,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",3129266.23,3129266.23,0.018759696424188295,0.6885113293144899,3.1,1.9%,1,100.0%
2022,901849,Dental instruments and appliances; other than dental drill engines,3051512.85,3051512.85,0.0020734081700258897,0.8488609706314212,3.1,0.2%,1,100.0%
2023,853690,"Electrical apparatus; n.e.c. in heading no. 8536, for switching or protecting electrical circuits, for a voltage not exceeding 1000 volts",3047871.61,4162020.93,7.356364597667409e-4,0.9472620452290388,3.0,0.1%,0.7323056902551424,73.2%
2022,871639,Trailers and semi-trailers; (other than tanker type),3031074.49,3031074.49,0.0020595209394327334,0.8509204915708539,3.0,0.2%,1,100.0%
2023,840999,Engines; parts for internal combustion piston engines (excluding spark-ignition),3025869.85,3036199.78,7.303260993231009e-4,0.9479923713283619,3.0,0.1%,0.9965977436438653,99.7%
2019,902830,"Meters; electricity supply or production meters, including calibrating meters thereof",2947915.83,16691644,0.032198757322421924,0.46099537461977314,2.9,3.2%,0.17661027457810627,17.7%
2018,940540,NA,2946735.16,14499840.71,0.027849470198565707,0.5346488230883724,2.9,2.8%,0.20322534701831219,20.3%
2022,830990,"Stoppers; caps and lids, of base metal",2901033.99,2961202.9,0.0019711624600855953,0.8528916540309395,2.9,0.2%,0.979680922911429,98.0%
2013,710391,"Stones; rubies, sapphires and emeralds, worked (other than simply sawn or roughly shaped), not strung, mounted or set",2884494.39,3330239.86,0.01896462205406877,0.8825544812231466,2.9,1.9%,0.8661521425666919,86.6%
2020,940360,"Furniture; wooden, other than for office, kitchen or bedroom use",2861691.05,3698023.65,0.021011320261770546,0.5874961998316275,2.9,2.1%,0.7738433608990034,77.4%
2022,853710,"Boards, panels, consoles, desks and other bases; for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage not exceeding 1000 volts",2846328.12,2846328.12,0.0019339915211507078,0.8548256455520902,2.8,0.2%,1,100.0%
2023,851810,Microphones and stands therefor,2843431.65,4586196.56,6.86292685601249e-4,0.9486786640139632,2.8,0.1%,0.6199977721844526,62.0%
2022,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2837228.09,2837228.09,0.0019278083335067557,0.856753453885597,2.8,0.2%,1,100.0%
2023,852589,Television cameras; n.e.c. in item no 8525.8,2821298.45,2842146.65,6.809506007057146e-4,0.9493596146146689,2.8,0.1%,0.992664629040166,99.3%
2023,820900,"Tools; plates, sticks, tips and the like for tools, unmounted, of sintered metal carbides or cermets",2806282.54,3399947.84,6.773263499871694e-4,0.9500369409646561,2.8,0.1%,0.8253898800988665,82.5%
2018,999999,Commodities not specified according to kind,2785598.98,7855262.09,0.026326578931058407,0.5609754020194309,2.8,2.6%,0.354615663753111,35.5%
2019,870323,"Vehicles; with only spark-ignition internal combustion reciprocating piston engine, cylinder capacity over 1500 but not over 3000cc",2770873.76,2770873.76,0.030265006504377284,0.49126038112415044,2.8,3.0%,1,100.0%
2022,820900,"Tools; plates, sticks, tips and the like for tools, unmounted, of sintered metal carbides or cermets",2757747.55,4097472.34,0.001873803776064348,0.8586272576616613,2.8,0.2%,0.6730362821680451,67.3%
2022,940511,"Luminaires and light fittings; chandeliers and electric ceiling or wall light fittings; (excluding those used for lighting public open spaces or thoroughfares), for use solely with light-emitting diode (LED) light sources",2753090.69,2753090.69,0.001870639584384583,0.8604978972460459,2.8,0.2%,1,100.0%
2021,711311,"Jewellery; of silver, whether or not plated or clad with other precious metal, and parts thereof",2743498.62,3040921.29,0.016447050991688722,0.7049583803061786,2.7,1.6%,0.902193236313591,90.2%
2019,710391,"Stones; rubies, sapphires and emeralds, worked (other than simply sawn or roughly shaped), not strung, mounted or set",2649774.07,3625420.95,0.028942289115214063,0.5202026702393645,2.6,2.9%,0.7308872835856481,73.1%
2022,852589,Television cameras; n.e.c. in item no 8525.8,2648216.57,2648216.57,0.0017993808783194009,0.8622972781243653,2.6,0.2%,1,100.0%
2022,902190,"Appliances; worn, carried or implanted in the body, to compensate for a defect or disability",2625195.19,2625195.19,0.0017837385658915604,0.8640810166902568,2.6,0.2%,1,100.0%
2017,999999,Commodities not specified according to kind,2600310.61,6938413.99,0.028701456884874597,0.6153676347696638,2.6,2.9%,0.374770172801407,37.5%
2022,903180,"Instruments, appliances and machines; for measuring or checking n.e.c. in chapter 90",2581380.4499999997,2754198.31,0.0017539678114005344,0.8658349845016574,2.6,0.2%,0.9372529351381381,93.7%
2023,870421,"Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), for transport of goods, (of a gvw not exceeding 5 tonnes), n.e.c. in item no 8704.1",2553672.53,2553672.53,6.163562182899089e-4,0.950653297182946,2.6,0.1%,1,100.0%
2023,710221,"Diamonds; industrial, unworked or simply sawn, cleaved or bruted, but not mounted or set",2513062.52,5472874.3,6.065545573900615e-4,0.951259851740336,2.5,0.1%,0.45918513421731616,45.9%
2017,850819,"Vacuum cleaners, with self-contained electric motor, n.e.c. in item no. 8508.1",2468441.04,2765151.7,0.027245919702806203,0.64261355447247,2.5,2.7%,0.8926964260224854,89.3%
2021,710231,"Diamonds; non-industrial, unworked or simply sawn, cleaved or bruted, but not mounted or set",2456125.6,2456125.6,0.014724273119988687,0.7196826534261673,2.5,1.5%,1,100.0%
2023,850440,Electrical static converters,2451058.3,2451058.3,5.915891747467296e-4,0.9518514409150828,2.5,0.1%,1,100.0%
2020,711311,"Jewellery; of silver, whether or not plated or clad with other precious metal, and parts thereof",2433260.4099999997,2877699.39,0.017865665042631734,0.6053618648742592,2.4,1.8%,0.8455575375439057,84.6%
2022,844331,"Printing, copying, and facsimile machines; machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network",2430196.58,2430196.58,0.0016512430690701421,0.8674862275707276,2.4,0.2%,1,100.0%
2017,710391,"Stones; rubies, sapphires and emeralds, worked (other than simply sawn or roughly shaped), not strung, mounted or set",2406698.55,2423938.7,0.02656442441994082,0.6691779788924108,2.4,2.7%,0.9928875470324392,99.3%
2022,851769,"Communication apparatus (excluding telephone sets or base stations); machines for the transmission or reception of voice, images or other data (including wired/wireless networks), n.e.c. in item no. 8517.6",2390742.79,2390742.79,0.0016244354446079065,0.8691106630153355,2.4,0.2%,1,100.0%
2023,902790,Microtomes and parts and accessories thereof,2325466.48,2325466.48,5.61276243736994e-4,0.9524127171588197,2.3,0.1%,1,100.0%
2024,710491,"Stones; diamonds, n.e.c. in heading 7104, worked or graded but not strung, mounted or set; ungraded synthetic or reconstructed precious or semi-precious stones, temporarily strung for convenience of transport",2324231.48,2324231.48,0.0014663742647932053,0.9718729948908126,2.3,0.1%,1,100.0%
2024,850819,"Vacuum cleaners, with self-contained electric motor, n.e.c. in item no. 8508.1",2310640.32,2856833.2600000002,0.0014577995047384594,0.973330794395551,2.3,0.1%,0.8088117540328551,80.9%
2022,853890,"Electrical apparatus; parts suitable for use solely or principally with the apparatus of heading no. 8535, 8536 or 8537",2301408.26,2357847.87,0.0015637354071273424,0.8706743984224627,2.3,0.2%,0.9760630824752912,97.6%
2018,710813,"Metals; gold, semi-manufactured",2294265.09,111651242.08,0.021683002978647278,0.5826584049980781,2.3,2.2%,0.020548495899007736,2.1%
2020,940390,NA,2285445.25,3890249.37,0.016780365612315926,0.6221422304865751,2.3,1.7%,0.5874803984609346,58.7%
2022,900190,"Optical elements; lenses n.e.c. in heading no. 9001, prisms, mirrors and other optical elements, unmounted, of any material (excluding elements of glass not optically worked)",2251026.79,3848747.23,0.0015295027636318664,0.8722039011860947,2.3,0.2%,0.5848725976218501,58.5%
2023,851660,"Ovens, cookers, cooking plates, boiling rings, grillers and roasters; of a kind used for domestic purposes (excluding microwaves)",2249234.81,2249234.81,5.428769136415553e-4,0.9529555940724613,2.2,0.1%,1,100.0%
2023,732690,Iron or steel; articles n.e.c. in heading 7326,2239002.9,2239002.9,5.404073325659102e-4,0.9534960014050272,2.2,0.1%,1,100.0%
2022,760120,"Aluminium; unwrought, alloys",2208750.53,2208750.53,0.00150077735849974,0.8737046785445944,2.2,0.2%,1,100.0%
2022,870423,"Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), for transport of goods, (of a g.v.w. exceeding 20 tonnes), n.e.c. in item no 8704.1",2200416.71,2200416.71,0.0014951147867443813,0.8751997933313388,2.2,0.1%,1,100.0%
2024,851650,"Ovens; microwave, of a kind used for domestic purposes",2200129.53,2814214.15,0.0013880774568992458,0.9747188718524502,2.2,0.1%,0.781791794345146,78.2%
2022,841981,"Machinery, plant and equipment; for making hot drinks, for cooking or heating food",2182710.11,2182710.11,0.001483083702194506,0.8766828770335333,2.2,0.1%,1,100.0%
2018,710391,"Stones; rubies, sapphires and emeralds, worked (other than simply sawn or roughly shaped), not strung, mounted or set",2180041.05,2185978.12,0.020603476375401473,0.6032618813734796,2.2,2.1%,0.9972840213057574,99.7%
2022,940360,"Furniture; wooden, other than for office, kitchen or bedroom use",2176850.07,2176850.07,0.0014791019870879552,0.8781619790206212,2.2,0.1%,1,100.0%
2022,851822,"Loudspeakers; multiple, mounted in the same enclosure",2164124.2199999997,2164124.2199999997,0.0014704551674094722,0.8796324341880307,2.2,0.1%,1,100.0%
2023,853649,"Electrical apparatus; relays, for a voltage exceeding 60 volts",2138742.4299999997,2721767.67,5.162083942105804e-4,0.9540122097992378,2.1,0.1%,0.7857916947040523,78.6%
2023,900410,"Sunglasses; corrective, protective or other",2120648.61,2120648.61,5.118412569450916e-4,0.9545240510561829,2.1,0.1%,1,100.0%
2022,831110,"Electrodes; coated, of base metal, for electric arc-welding",2111857.34,2111857.34,0.0014349414463993304,0.88106737563443,2.1,0.1%,1,100.0%
2020,870323,"Vehicles; with only spark-ignition internal combustion reciprocating piston engine, cylinder capacity over 1500 but not over 3000cc",2110807.75,2110807.75,0.01549812920800004,0.6376403596945752,2.1,1.5%,1,100.0%
2014,710391,"Stones; rubies, sapphires and emeralds, worked (other than simply sawn or roughly shaped), not strung, mounted or set",2108405.19,2108405.19,0.012823515080094017,0.8763417324414219,2.1,1.3%,1,100.0%
2022,853620,"Electrical apparatus; automatic circuit breakers, for a voltage not exceeding 1000 volts",2105651.1,2105651.1,0.0014307244991493325,0.8824981001335793,2.1,0.1%,1,100.0%
