"interview__key","date_q","hh_02","settlement","members","memnal","weight","fdpurch","fdcons","fdout","Z1","nfdpurch","nonfdgif","durble","expend","monincome","totincome","nonmoninc","y1_3amd.1.00","y1_3amd.2.00","y1_3amd.4.00","y1_3amd.6.00","y1_3amd.8.00","y1_3amd.9.00","y1_3amd.10.00","y1_3amd.12.00","y1_3amd.13.00","y1_3amd.14.00","y1_3amd.15.00","y1_3amd.17.00","y1_3amd.18.00","y1_3amd.19.00","y1_3amd.23.00","y1_3amd.26.00","y1_3amd.28.00","hhch_0_3_sum","hhch_4_5_sum","hhch_6_11_sum","hhch_12_17_sum","hheld_63_65_sum","hheld_66_70_sum","hheld_71_80_sum","hheld_over81_sum","hheld_over63_sum","headsex","headeduc","headmerstatus","headage","aec_r","poverty","pweight","ae_r","hous_01","hous_13","hous_16","hous_29_0__1","hous_29_0__2","hous_29_0__3","hous_29_0__4","hous_29_0__5","hous_29_0__6","hous_29_0__7","hous_39","hous_44","soc_01","soc_05","hous_47"
"50-10-46-22",2022.01,6,1,3,2,156.33,19510.12,4432.14,15208.33,0,1868.45,17600,0,58619.05,210000,232032.14,22032.14,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,105000,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,3,73,58722.17,1,312.66,1.65,2,1,1,0,0,1,0,0,0,0,1,2,2,NA,1
"50-12-71-99",2022.03,7,2,6,6,259.53,8451.49,50896.29,0,0,37500.1,58326.39,0,155174.27,126833.33,236056.02,109222.68,NA,NA,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,1,1,3,3,63,56805.1,1,1557.17,3.86,1,1,1,0,0,0,-999999999,0,1,0,2,2,2,NA,1
"50-13-11-90",2022.05,5,2,4,3,156.84,44625.6,17891.52,0,0,39553.57,93194.44,0,195265.13,176416.67,287502.63,111085.96,110000,NA,41000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,3,83,80126.15,1,470.53,2.43,1,1,1,0,0,1,0,0,0,0,3,2,2,NA,NA
"50-17-29-37",2022.01,8,2,4,4,126.66,54076.49,38942.56,0,0,49553.57,81000,37500,261072.62,341333.33,461275.89,119942.56,190000,NA,28000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,2,3,3,66,82026.8,1,506.63,2.92,1,1,1,0,0,1,0,0,0,0,3,3,2,NA,1
"50-18-12-78",2022.07,7,1,4,4,199.57,54858.63,0,0,0,8451.49,23800,2500,89610.12,300000,323800,23800,300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,3,1,48,37895.98,2,798.28,3.18,2,1,1,0,0,1,0,0,0,0,1,2,2,NA,1
"50-23-51-14",2022.04,11,2,5,4,99.8,39280.95,16279.83,0,0,28650,18000,0,102210.79,324800,359079.83,34279.83,220000,NA,65300,NA,NA,NA,NA,NA,NA,NA,NA,NA,7500,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,3,1,51,50237.46,2,399.19,3.18,1,3,NA,0,0,0,0,0,1,0,2,3,2,NA,1
"50-25-88-70",2022.1,10,1,2,2,51.44,100527.08,0,0,0,23905.3,18400,0,142832.38,170567,188967,18400,80000,NA,47000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,60,96487.46,1,102.87,1.65,2,1,1,0,0,1,0,0,0,0,2,2,2,NA,1
"50-30-93-58",2022.01,1,1,4,3,326.88,58595.54,0,0,0,17380.95,31197.22,0,107173.71,190000,221197.22,31197.22,190000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,55,75642.35,1,980.64,2.43,2,1,1,0,1,0,0,0,0,0,1,3,2,NA,1
"50-31-19-26",2022.09,6,2,1,1,146.67,36478.27,0,0,0,14013.39,38336.11,0,88827.78,28600,66936.11,38336.11,NA,NA,28600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,57,138273.39,1,146.67,0.81,1,1,2,0,0,0,0,0,1,0,2,4,2,NA,1
"50-32-90-74",2022.09,1,1,5,5,317.29,76106.85,0,0,0,18836.61,22637.5,0,117580.95,282000,304637.5,22637.5,175000,NA,107000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,2,1,3,1,69,36996.78,2,1586.44,3.65,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"50-34-64-81",2022.07,3,1,2,2,91.06,55282.29,12291.27,0,0,44864.58,69225,0,181663.15,180000,261516.27,81516.27,180000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,50,106911.5,1,182.13,1.42,1,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"50-39-46-94",2022.06,6,1,4,4,156.33,47732.44,704.34,0,0,43669.64,27966.67,0,120073.09,150000,178671.01,28671.01,NA,150000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,6,1,48,60439.09,1,625.32,2.92,1,1,1,0,0,0,0,0,1,0,1,3,2,NA,1
"50-40-96-71",2022.12,6,1,4,4,156.33,189191.67,0,0,0,61419.94,35800,0,286411.61,180000,215800,35800,180000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,3,1,32,83472.25,1,625.32,2.66,1,1,1,0,1,0,0,0,0,0,2,3,2,NA,1
"50-42-92-82",2022.09,1,1,2,2,254.35,80691.07,0,13035.71,0,23703.27,25534.72,0,142964.78,430000,455534.72,25534.72,430000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,57,88799.56,1,508.7,1.65,2,1,1,0,1,0,0,0,0,0,1,2,2,NA,1
"50-43-74-54",2022.07,8,2,4,4,126.66,31068.45,15607.55,0,0,26180.06,8400,0,81256.06,419808.33,443815.88,24007.55,326000,20000,28600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,59,43800.24,2,506.63,2.65,1,1,1,0,0,0,0,0,0,0,5,3,2,NA,1
"50-45-03-91",2022.03,1,1,3,3,164.7,136679.46,0,32806.55,0,75588.04,58845.83,0,303919.88,700000,758845.83,58845.83,700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,50,138070.64,1,494.11,2.43,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,2
"50-46-39-25",2022.04,5,1,3,2,192.64,10319.94,0,0,0,13105.65,50469.44,0,73895.04,233000,283469.44,50469.44,NA,NA,33000,NA,NA,NA,NA,NA,NA,NA,NA,NA,200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,57,157424.64,1,385.28,1.65,2,1,1,0,0,1,0,0,0,0,2,2,2,NA,1
"50-46-61-11",2022.01,10,2,3,3,40.75,152278.87,57340.36,0,0,70584.52,94861.11,0,375064.87,195360,347561.47,152201.47,NA,150000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45360,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,6,1,54,138531.08,1,122.24,2.43,1,1,1,0,0,1,0,0,0,0,1,2,2,NA,1
"50-51-12-36",2022.08,6,2,8,8,146.67,241508.33,29119.98,74871.79,0,138401.79,36269.44,0,520171.35,799475,864864.42,65389.42,478000,NA,82600,NA,NA,157000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,1,1,1,6,1,54,76930.88,1,1173.33,5.25,1,1,1,0,0,1,0,0,0,0,1,2,2,NA,1
"50-52-30-82",2022.04,6,1,1,1,156.33,41627.38,0,0,0,5583.63,15772.22,0,62983.23,78881,94653.22,15772.22,NA,NA,32800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46081,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,3,3,63,107184.05,1,156.33,0.81,2,1,1,0,1,0,0,0,0,0,1,4,2,NA,2
"50-53-04-57",2022.1,10,1,5,5,51.44,92705.65,0,2607.14,0,95812.14,69500,0,260624.94,30000,99500,69500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,6,1,40,85619.95,1,257.18,3.14,2,1,1,0,0,1,0,0,0,0,2,3,2,NA,1
"50-53-92-71",2022.12,1,1,2,2,247.47,88881.85,0,0,0,11362.8,24966.94,0,125211.59,141000,165966.94,24966.94,100000,NA,41000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,5,3,75,64291.34,1,494.94,1.65,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"50-54-55-28",2022.1,3,2,4,4,222.14,81234.23,15759.97,0,0,22665.18,29869.44,15000,164528.82,390000,435629.41,45629.41,390000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,48,56274.23,1,888.56,3.18,1,1,1,0,0,1,0,0,0,0,2,3,2,NA,1
"50-56-29-77",2022.01,3,2,5,5,222.14,120645.54,543.15,0,0,46505.95,99400,2500,269594.64,232000,331943.15,99943.15,232000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,6,1,34,94462.29,1,1110.69,3.14,1,1,1,0,0,1,0,0,0,0,1,2,2,NA,NA
"50-59-85-19",2022.03,7,2,3,3,259.53,14078.57,34048.53,0,0,52373.33,29204.17,0,129704.6,505083.33,568336.03,63252.7,450000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,48,68499.07,1,778.58,2.43,1,1,1,0,0,0,0,0,1,0,2,2,2,NA,1
"50-60-02-08",2022.07,10,2,5,4,40.75,36608.63,15425.6,0,0,11930.06,14286.67,0,78250.95,127500,157212.26,29712.26,60000,NA,42600,NA,NA,NA,NA,NA,4900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,2,1,3,88,47884.17,2,162.98,2.92,1,1,2,0,0,0,0,0,1,0,1,3,2,NA,NA
"50-66-00-90",2022.02,1,1,3,3,24.03,50426.49,0,0,0,31858.93,70750,0,153035.42,492000,562750,70750,492000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,57,76696.23,1,72.08,2.43,1,1,1,0,1,1,0,0,0,0,1,3,2,NA,NA
"50-67-09-70",2022.01,5,1,1,1,192.64,11949.4,0,0,0,0,25069.44,0,37018.85,69000,94069.44,25069.44,NA,NA,51000,18000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,6,2,82,88034.87,1,192.64,0.81,2,1,1,0,0,1,0,0,0,0,1,3,1,27,NA
"50-67-70-77",2022.12,11,2,6,6,99.8,166726.79,1303.57,0,0,74812.2,53147.22,0,295989.78,211000,265450.79,54450.79,123000,NA,80000,NA,NA,NA,NA,NA,NA,NA,NA,NA,8000,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,1,1,5,1,64,67834.16,1,598.78,4.11,2,1,1,0,1,1,0,0,0,0,2,3,2,NA,1
"50-71-10-48",2022.1,8,2,4,3,126.66,26658.04,456.25,0,0,12036.31,15154.17,0,54304.76,169000,184610.42,15610.42,120000,7000,42000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,59,37960.29,2,379.97,2.43,1,1,1,0,0,0,0,0,1,0,2,3,2,NA,1
"50-71-89-09",2022.12,1,1,1,1,173.95,66829.76,714.55,0,0,1303.57,20019.44,0,88867.33,158917.5,179651.49,20733.99,NA,NA,50000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108917.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,6,3,72,80163.37,1,173.95,0.81,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,NA
"50-72-44-15",2022.05,10,1,1,1,51.44,22855.95,0,0,0,9103.27,5800,0,37759.23,44000,49800,5800,NA,NA,44000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,3,3,67,72669.92,1,51.44,0.81,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"50-74-74-13",2022.07,4,2,6,6,192.16,99180.06,4942.71,0,0,173833.33,29843.06,19166.67,326965.82,743500,778285.76,34785.76,100000,350000,NA,NA,NA,28500,NA,NA,NA,NA,NA,NA,150000,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,3,1,45,78172.96,1,1152.94,4.36,1,1,1,0,0,1,0,0,0,0,2,3,2,NA,1
"50-77-52-65",2022.11,8,2,2,1,126.66,20726.79,13334.02,0,0,1738.1,8800,0,44598.9,114625,136759.02,22134.02,50000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,65,78676.08,1,126.66,0.81,1,1,1,0,0,0,0,0,1,0,1,3,2,NA,NA
"50-80-06-82",2022.04,10,1,7,7,51.44,109282.74,0,0,0,106470,96311.11,0,312063.85,119500,215811.11,96311.11,63000,NA,56500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,1,NA,NA,1,2,5,3,70,85871.91,1,360.05,4.81,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"50-80-12-20",2022.02,1,1,5,5,254.35,65461.01,25544.05,0,0,30351.49,64600,15833.33,201789.88,360000,450144.05,90144.05,325000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,4,1,52,70082.32,1,1271.76,3.65,2,1,1,0,0,1,0,0,0,0,1,2,2,NA,1
"50-80-12-87",2022.09,4,2,3,3,192.16,31502.98,651.79,0,0,63091.96,51500,0,146746.73,390000,442151.79,52151.79,90000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,57,79048.13,1,576.47,2.43,1,1,2,0,0,1,0,0,0,0,2,2,2,NA,1
"50-88-28-87",2022.06,9,1,3,3,117.45,133463.99,0,0,0,25224.11,18084.72,0,176772.82,120000,138084.72,18084.72,NA,NA,120000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,3,1,80,80441.85,1,352.36,2.43,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"50-89-24-40",2022.1,9,1,5,5,117.45,134897.92,0,9125,0,24746.13,30363.89,0,199132.94,162000,192363.89,30363.89,71000,NA,91000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,2,1,3,1,69,64132.1,1,587.27,3.65,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"50-89-70-17",2022.12,11,2,5,3,99.8,78540.18,325.89,0,0,3019.94,39027.78,0,120913.79,112000,151353.67,39353.67,NA,NA,103000,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,2,5,3,68,59752.65,1,299.39,2.43,2,1,1,0,0,1,0,0,0,0,2,3,2,NA,1
"50-91-61-00",2022.08,4,2,4,3,192.16,17446.13,6768.98,0,0,48014.88,23600,0,95829.99,87133.33,117502.31,30368.98,NA,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64800,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,35,91398.05,1,576.47,1.89,1,1,1,0,0,1,0,0,0,0,2,3,2,NA,1
"50-93-44-34",2022.04,7,1,2,2,199.57,62202.08,0,0,0,3541.37,19587.5,0,85330.95,34000,53587.5,19587.5,NA,NA,34000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,6,1,62,54814.27,1,399.14,1.65,1,1,1,0,0,0,0,0,1,0,1,5,2,NA,1
"50-94-47-53",2022.05,4,2,8,6,192.16,125381.85,25515.14,19553.57,0,103240.92,55600,0,329291.47,29166.67,110281.8,81115.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,6,1,57,73055.34,1,1152.94,4.11,1,1,1,0,0,1,0,0,0,0,2,3,2,NA,1
"50-95-57-05",2022.1,3,2,4,4,222.14,104676.79,1683.19,0,0,74582.14,26400,0,207342.12,429833.33,457916.53,28083.19,NA,350000,39000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,3,3,72,62678.14,1,888.56,3.18,1,1,1,0,0,1,0,0,0,0,2,3,2,NA,1
"50-95-85-40",2022.09,1,1,1,1,164.7,109282.74,0,0,0,33653.87,25200,0,168136.61,110000,135200,25200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,3,3,71,164783.55,1,164.7,0.81,2,1,1,0,0,1,0,0,0,0,1,2,2,NA,NA
"50-95-99-73",2022.01,1,1,5,5,247.47,104220.54,0,0,0,116223.93,111505.56,8333.33,340283.35,338000,449505.56,111505.56,NA,300000,38000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,2,2,3,91,106476.67,1,1237.36,3.65,1,1,1,0,0,1,0,0,0,0,2,2,2,NA,1
"50-96-63-32",2022.03,6,1,4,3,156.33,58074.11,4532.54,0,0,10211.31,121027.78,0,193845.73,210000,335560.31,125560.31,60000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,62,86989.27,1,468.99,2.43,1,1,1,0,0,1,0,0,0,0,3,3,2,NA,1
"51-03-41-56",2022.03,1,1,5,5,173.95,187388.39,0,8690.48,0,2737.5,155916.67,0,354733.04,229000,384916.67,155916.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229000,NA,NA,1,1,NA,1,NA,NA,NA,1,1,3,1,65,48474.86,2,869.77,3.4,2,1,1,0,1,1,0,0,0,0,1,2,2,NA,1
"51-03-69-44",2022.01,6,2,2,2,146.67,8820.83,18560.41,0,0,1303.57,439863.88,0,468548.7,129600,588024.29,458424.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,56,357015.53,1,293.33,1.65,1,3,NA,0,0,1,0,0,1,0,1,3,2,NA,1
"51-03-82-43",2022.08,1,1,2,2,164.7,60746.43,0,0,0,20965.77,26334.72,0,108046.92,138000,164334.72,26334.72,NA,NA,88000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50000,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,1,5,5,79,70254.45,1,329.41,1.65,2,1,1,0,1,0,0,0,0,0,1,3,2,NA,2
"51-07-31-22",2022.1,5,2,2,2,156.84,262800,2857.23,0,0,114505.95,21066.67,0,401229.85,229250,253173.9,23923.9,140000,NA,82500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,61,139886.31,1,313.69,1.65,1,1,1,0,0,1,0,0,0,0,2,2,2,NA,1
"51-11-47-33",2022.03,1,1,9,8,21.48,126359.52,0,0,0,32545.83,58345.83,0,217251.19,285500,343845.83,58345.83,68000,NA,39000,NA,NA,28500,NA,NA,NA,NA,NA,NA,NA,150000,NA,NA,NA,1,NA,2,NA,NA,NA,NA,1,1,1,3,1,62,49757.43,2,171.85,5.25,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"51-13-03-67",2022.08,1,1,2,2,21.48,54858.63,0,0,0,6843.75,160672.22,0,222374.6,280000,440672.22,160672.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280000,NA,NA,NA,NA,NA,NA,1,1,NA,2,1,3,1,71,146293.91,1,42.96,1.65,1,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"51-16-53-82",2022.07,8,1,1,1,185.77,21418.4,5033.96,0,0,1089.93,5800,66666.67,100008.96,49000,59833.96,10833.96,NA,NA,49000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,3,83,66221.49,1,185.77,0.68,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,2
"51-16-81-01",2022.05,6,2,5,5,146.67,53055.36,5178.35,0,0,30863.1,128638.89,0,217735.69,276000,409817.24,133817.24,200000,NA,49000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,3,2,64,71898.27,1,733.33,3.9,1,1,1,0,0,0,0,0,1,0,2,4,2,NA,1
"51-17-71-71",2022.04,6,1,2,2,156.33,74260.12,651.79,0,0,17467.86,49736.11,0,142115.87,266000,316387.9,50387.9,144000,NA,122000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,5,1,75,115146.41,1,312.66,1.65,4,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"51-17-99-57",2022.12,6,1,3,3,156.33,185672.02,0,0,0,60967.26,35394.44,0,282033.73,322500,357894.44,35394.44,320000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,49,108588.13,1,468.99,2.43,2,1,1,0,1,1,0,0,0,0,1,2,2,NA,1
"51-19-63-15",2022.09,2,1,3,3,76.87,71109.82,0,0,0,49535.71,63100,0,183745.54,355000,418100,63100,355000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,56,68857.56,1,230.61,2.43,2,1,1,0,0,1,0,0,0,0,1,2,2,NA,1
"51-19-67-99",2022.05,10,2,8,6,40.75,148889.58,11064.06,3693.45,0,117931.85,19106.94,0,300685.89,132600,162771.01,30171.01,NA,NA,102600,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,2,3,3,66,79161.31,1,244.47,4.11,1,1,1,0,0,0,0,0,1,0,1,3,1,4,1
"51-22-63-38",2022.02,9,1,4,4,117.45,97746.13,912.5,0,0,5822.62,58067.36,0,162548.61,130500,189479.86,58979.86,NA,NA,81000,28000,NA,NA,NA,NA,NA,NA,NA,NA,21500,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,6,1,42,64647.28,1,469.81,2.66,2,1,1,0,1,0,0,0,0,0,1,3,1,6,1
"51-23-93-20",2022.05,4,1,1,1,109.82,18445.54,0,0,0,0,7400,0,25845.54,97610,105010,7400,NA,NA,59610,18000,NA,NA,NA,NA,NA,NA,NA,NA,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,5,2,69,60483.93,1,109.82,0.81,1,1,1,0,0,1,0,0,0,0,1,2,1,3,1
"51-24-69-85",2022.04,4,2,3,3,192.16,37282.14,0,0,0,0,73052.78,0,110334.92,298000,371052.78,73052.78,225000,NA,73000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,1,3,1,64,56868.84,1,576.47,2.43,2,1,1,0,0,0,0,0,1,0,2,3,2,NA,1
"51-25-95-26",2022.06,5,2,7,5,156.84,31720.24,5149.11,0,0,40560,42500,0,119929.35,209000,256649.11,47649.11,200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,5,1,58,41988.41,2,784.21,3.4,1,1,1,0,0,1,0,0,0,0,3,2,2,NA,NA
"51-31-02-11",2022.01,1,1,1,1,24.03,23377.38,0,0,0,18901.79,25347.22,0,67626.39,83000,108347.22,25347.22,NA,NA,53000,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,3,82,114440.49,1,24.03,0.81,1,1,1,0,0,1,0,0,0,0,1,4,2,NA,NA
"51-31-84-18",2022.01,6,2,3,3,146.67,101265.77,3262.76,0,0,14556.55,12650,0,131735.08,0,15912.76,15912.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,49,78002.8,1,440,2.43,1,3,NA,0,0,0,0,0,1,0,1,3,2,NA,NA
"51-35-76-63",2022.01,1,1,3,3,294.3,64309.52,0,0,0,38433.63,67300,8333.33,178376.49,100000,167300,67300,NA,100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,49,101367.74,1,882.89,2.43,2,1,1,-999999999,-999999999,1,-999999999,-999999999,-999999999,-999999999,1,2,2,NA,1
"51-37-89-50",2022.02,11,1,3,3,138.21,25050.3,543.15,0,0,25033.33,26300,0,76926.79,53000,79843.15,26843.15,NA,50000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,52,59033.24,1,414.64,2.43,1,1,1,0,1,0,0,0,0,0,1,4,2,NA,1
