"date","year","month","org_type_clean","org_type_short","count","count_yoy","data_estimated"
"2024-01-01",2024,1,"Պետական ոչ առևտրային կազմակերպություն","ՊՈԱԿ",0,0,FALSE
"2024-02-01",2024,2,"Պետական ոչ առևտրային կազմակերպություն","ՊՈԱԿ",0,0,FALSE
"2024-03-01",2024,3,"Պետական ոչ առևտրային կազմակերպություն","ՊՈԱԿ",2,2,FALSE
"2024-04-01",2024,4,"Պետական ոչ առևտրային կազմակերպություն","ՊՈԱԿ",0,2,FALSE
"2024-05-01",2024,5,"Պետական ոչ առևտրային կազմակերպություն","ՊՈԱԿ",0,2,FALSE
"2024-06-01",2024,6,"Պետական ոչ առևտրային կազմակերպություն","ՊՈԱԿ",0,2,FALSE
"2024-07-01",2024,7,"Պետական ոչ առևտրային կազմակերպություն","ՊՈԱԿ",1,3,FALSE
"2024-08-01",2024,8,"Պետական ոչ առևտրային կազմակերպություն","ՊՈԱԿ",1,4,FALSE
"2015-10-01",2015,10,"Ջրոգտագործողների ընկերություն","ՋԸ",0,NA,FALSE
"2015-11-01",2015,11,"Ջրոգտագործողների ընկերություն","ՋԸ",0,NA,FALSE
"2015-12-01",2015,12,"Ջրոգտագործողների ընկերություն","ՋԸ",0,NA,FALSE
"2016-01-01",2016,1,"Ջրոգտագործողների ընկերություն","ՋԸ",0,NA,FALSE
"2016-02-01",2016,2,"Ջրոգտագործողների ընկերություն","ՋԸ",0,NA,FALSE
"2016-03-01",2016,3,"Ջրոգտագործողների ընկերություն","ՋԸ",0,NA,FALSE
"2016-04-01",2016,4,"Ջրոգտագործողների ընկերություն","ՋԸ",0,NA,FALSE
"2016-05-01",2016,5,"Ջրոգտագործողների ընկերություն","ՋԸ",0,NA,FALSE
"2016-06-01",2016,6,"Ջրոգտագործողների ընկերություն","ՋԸ",0,NA,FALSE
"2016-07-01",2016,7,"Ջրոգտագործողների ընկերություն","ՋԸ",0,NA,FALSE
"2016-08-01",2016,8,"Ջրոգտագործողների ընկերություն","ՋԸ",0,NA,FALSE
"2016-09-01",2016,9,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2016-10-01",2016,10,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2016-11-01",2016,11,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2016-12-01",2016,12,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2017-01-01",2017,1,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2017-02-01",2017,2,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2017-03-01",2017,3,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2017-04-01",2017,4,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2017-05-01",2017,5,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2017-06-01",2017,6,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2017-07-01",2017,7,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2017-08-01",2017,8,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2017-09-01",2017,9,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2017-10-01",2017,10,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2017-11-01",2017,11,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2017-12-01",2017,12,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2018-01-01",2018,1,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2018-02-01",2018,2,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2018-03-01",2018,3,"Ջրոգտագործողների ընկերություն","ՋԸ",1,1,FALSE
"2018-04-01",2018,4,"Ջրոգտագործողների ընկերություն","ՋԸ",0,1,FALSE
"2018-05-01",2018,5,"Ջրոգտագործողների ընկերություն","ՋԸ",0,1,FALSE
"2018-06-01",2018,6,"Ջրոգտագործողների ընկերություն","ՋԸ",0,1,FALSE
"2018-07-01",2018,7,"Ջրոգտագործողների ընկերություն","ՋԸ",0,1,FALSE
"2018-08-01",2018,8,"Ջրոգտագործողների ընկերություն","ՋԸ",0,1,FALSE
"2018-09-01",2018,9,"Ջրոգտագործողների ընկերություն","ՋԸ",0,1,FALSE
"2018-10-01",2018,10,"Ջրոգտագործողների ընկերություն","ՋԸ",0,1,FALSE
"2018-11-01",2018,11,"Ջրոգտագործողների ընկերություն","ՋԸ",0,1,FALSE
"2018-12-01",2018,12,"Ջրոգտագործողների ընկերություն","ՋԸ",0,1,FALSE
"2019-01-01",2019,1,"Ջրոգտագործողների ընկերություն","ՋԸ",0,1,FALSE
"2019-02-01",2019,2,"Ջրոգտագործողների ընկերություն","ՋԸ",0,1,FALSE
"2019-03-01",2019,3,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2019-04-01",2019,4,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2019-05-01",2019,5,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2019-06-01",2019,6,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2019-07-01",2019,7,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2019-08-01",2019,8,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2019-09-01",2019,9,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2019-10-01",2019,10,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2019-11-01",2019,11,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2019-12-01",2019,12,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2020-01-01",2020,1,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2020-02-01",2020,2,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2020-03-01",2020,3,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2020-04-01",2020,4,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2020-05-01",2020,5,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2020-06-01",2020,6,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2020-07-01",2020,7,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2020-08-01",2020,8,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2020-09-01",2020,9,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2020-10-01",2020,10,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2020-11-01",2020,11,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2020-12-01",2020,12,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2021-01-01",2021,1,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2021-02-01",2021,2,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2021-03-01",2021,3,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2021-04-01",2021,4,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2021-05-01",2021,5,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2021-06-01",2021,6,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2021-07-01",2021,7,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2021-08-01",2021,8,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2021-09-01",2021,9,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2021-10-01",2021,10,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2021-11-01",2021,11,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2021-12-01",2021,12,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2022-01-01",2022,1,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2022-02-01",2022,2,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2022-03-01",2022,3,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2022-04-01",2022,4,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2022-05-01",2022,5,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2022-06-01",2022,6,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2022-07-01",2022,7,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2022-08-01",2022,8,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2022-09-01",2022,9,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2022-10-01",2022,10,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2022-11-01",2022,11,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2022-12-01",2022,12,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2023-01-01",2023,1,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2023-02-01",2023,2,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2023-03-01",2023,3,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2023-04-01",2023,4,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2023-05-01",2023,5,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2023-06-01",2023,6,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2023-07-01",2023,7,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2023-08-01",2023,8,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2023-09-01",2023,9,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2023-10-01",2023,10,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2023-11-01",2023,11,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2023-12-01",2023,12,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2024-01-01",2024,1,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2024-02-01",2024,2,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2024-03-01",2024,3,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2024-04-01",2024,4,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2024-05-01",2024,5,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2024-06-01",2024,6,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2024-07-01",2024,7,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2024-08-01",2024,8,"Ջրոգտագործողների ընկերություն","ՋԸ",0,0,FALSE
"2015-10-01",2015,10,"Սպառողական կոպերատիվ","ՍԿ",0,NA,FALSE
"2015-11-01",2015,11,"Սպառողական կոպերատիվ","ՍԿ",1,NA,FALSE
"2015-12-01",2015,12,"Սպառողական կոպերատիվ","ՍԿ",0,NA,FALSE
"2016-01-01",2016,1,"Սպառողական կոպերատիվ","ՍԿ",0,NA,FALSE
"2016-02-01",2016,2,"Սպառողական կոպերատիվ","ՍԿ",0,NA,FALSE
"2016-03-01",2016,3,"Սպառողական կոպերատիվ","ՍԿ",0,NA,FALSE
"2016-04-01",2016,4,"Սպառողական կոպերատիվ","ՍԿ",11,NA,FALSE
"2016-05-01",2016,5,"Սպառողական կոպերատիվ","ՍԿ",6,NA,FALSE
"2016-06-01",2016,6,"Սպառողական կոպերատիվ","ՍԿ",8,NA,FALSE
"2016-07-01",2016,7,"Սպառողական կոպերատիվ","ՍԿ",3,NA,FALSE
"2016-08-01",2016,8,"Սպառողական կոպերատիվ","ՍԿ",4,NA,FALSE
"2016-09-01",2016,9,"Սպառողական կոպերատիվ","ՍԿ",2,35,TRUE
"2016-10-01",2016,10,"Սպառողական կոպերատիվ","ՍԿ",1,36,FALSE
"2016-11-01",2016,11,"Սպառողական կոպերատիվ","ՍԿ",3,38,FALSE
"2016-12-01",2016,12,"Սպառողական կոպերատիվ","ՍԿ",2,40,TRUE
"2017-01-01",2017,1,"Սպառողական կոպերատիվ","ՍԿ",1,41,FALSE
"2017-02-01",2017,2,"Սպառողական կոպերատիվ","ՍԿ",2,43,FALSE
"2017-03-01",2017,3,"Սպառողական կոպերատիվ","ՍԿ",2,45,FALSE
"2017-04-01",2017,4,"Սպառողական կոպերատիվ","ՍԿ",2,36,TRUE
"2017-05-01",2017,5,"Սպառողական կոպերատիվ","ՍԿ",1,31,TRUE
"2017-06-01",2017,6,"Սպառողական կոպերատիվ","ՍԿ",1,24,FALSE
"2017-07-01",2017,7,"Սպառողական կոպերատիվ","ՍԿ",0,21,TRUE
"2017-08-01",2017,8,"Սպառողական կոպերատիվ","ՍԿ",0,17,TRUE
"2017-09-01",2017,9,"Սպառողական կոպերատիվ","ՍԿ",1,16,FALSE
"2017-10-01",2017,10,"Սպառողական կոպերատիվ","ՍԿ",2,17,FALSE
"2017-11-01",2017,11,"Սպառողական կոպերատիվ","ՍԿ",2,16,FALSE
"2017-12-01",2017,12,"Սպառողական կոպերատիվ","ՍԿ",3,17,TRUE
"2018-01-01",2018,1,"Սպառողական կոպերատիվ","ՍԿ",3,19,TRUE
"2018-02-01",2018,2,"Սպառողական կոպերատիվ","ՍԿ",4,21,FALSE
"2018-03-01",2018,3,"Սպառողական կոպերատիվ","ՍԿ",2,21,FALSE
"2018-04-01",2018,4,"Սպառողական կոպերատիվ","ՍԿ",2,21,TRUE
"2018-05-01",2018,5,"Սպառողական կոպերատիվ","ՍԿ",2,22,FALSE
"2018-06-01",2018,6,"Սպառողական կոպերատիվ","ՍԿ",2,23,TRUE
"2018-07-01",2018,7,"Սպառողական կոպերատիվ","ՍԿ",2,25,FALSE
"2018-08-01",2018,8,"Սպառողական կոպերատիվ","ՍԿ",0,25,FALSE
"2018-09-01",2018,9,"Սպառողական կոպերատիվ","ՍԿ",0,24,FALSE
"2018-10-01",2018,10,"Սպառողական կոպերատիվ","ՍԿ",0,22,FALSE
"2018-11-01",2018,11,"Սպառողական կոպերատիվ","ՍԿ",1,21,FALSE
"2018-12-01",2018,12,"Սպառողական կոպերատիվ","ՍԿ",2,20,FALSE
"2019-01-01",2019,1,"Սպառողական կոպերատիվ","ՍԿ",1,18,FALSE
"2019-02-01",2019,2,"Սպառողական կոպերատիվ","ՍԿ",7,21,FALSE
"2019-03-01",2019,3,"Սպառողական կոպերատիվ","ՍԿ",2,21,FALSE
"2019-04-01",2019,4,"Սպառողական կոպերատիվ","ՍԿ",1,20,FALSE
"2019-05-01",2019,5,"Սպառողական կոպերատիվ","ՍԿ",0,18,TRUE
"2019-06-01",2019,6,"Սպառողական կոպերատիվ","ՍԿ",0,16,TRUE
"2019-07-01",2019,7,"Սպառողական կոպերատիվ","ՍԿ",1,15,FALSE
"2019-08-01",2019,8,"Սպառողական կոպերատիվ","ՍԿ",0,15,FALSE
"2019-09-01",2019,9,"Սպառողական կոպերատիվ","ՍԿ",0,15,FALSE
"2019-10-01",2019,10,"Սպառողական կոպերատիվ","ՍԿ",0,15,FALSE
"2019-11-01",2019,11,"Սպառողական կոպերատիվ","ՍԿ",0,14,FALSE
"2019-12-01",2019,12,"Սպառողական կոպերատիվ","ՍԿ",0,12,FALSE
"2020-01-01",2020,1,"Սպառողական կոպերատիվ","ՍԿ",1,12,FALSE
"2020-02-01",2020,2,"Սպառողական կոպերատիվ","ՍԿ",2,7,TRUE
"2020-03-01",2020,3,"Սպառողական կոպերատիվ","ՍԿ",2,7,FALSE
"2020-04-01",2020,4,"Սպառողական կոպերատիվ","ՍԿ",2,8,TRUE
"2020-05-01",2020,5,"Սպառողական կոպերատիվ","ՍԿ",1,9,FALSE
"2020-06-01",2020,6,"Սպառողական կոպերատիվ","ՍԿ",2,11,FALSE
"2020-07-01",2020,7,"Սպառողական կոպերատիվ","ՍԿ",0,10,FALSE
"2020-08-01",2020,8,"Սպառողական կոպերատիվ","ՍԿ",0,10,FALSE
"2020-09-01",2020,9,"Սպառողական կոպերատիվ","ՍԿ",0,10,FALSE
"2020-10-01",2020,10,"Սպառողական կոպերատիվ","ՍԿ",0,10,FALSE
"2020-11-01",2020,11,"Սպառողական կոպերատիվ","ՍԿ",0,10,FALSE
"2020-12-01",2020,12,"Սպառողական կոպերատիվ","ՍԿ",0,10,FALSE
"2021-01-01",2021,1,"Սպառողական կոպերատիվ","ՍԿ",0,9,FALSE
"2021-02-01",2021,2,"Սպառողական կոպերատիվ","ՍԿ",1,8,FALSE
"2021-03-01",2021,3,"Սպառողական կոպերատիվ","ՍԿ",0,6,TRUE
"2021-04-01",2021,4,"Սպառողական կոպերատիվ","ՍԿ",1,5,FALSE
"2021-05-01",2021,5,"Սպառողական կոպերատիվ","ՍԿ",2,6,FALSE
"2021-06-01",2021,6,"Սպառողական կոպերատիվ","ՍԿ",2,6,TRUE
"2021-07-01",2021,7,"Սպառողական կոպերատիվ","ՍԿ",3,9,TRUE
"2021-08-01",2021,8,"Սպառողական կոպերատիվ","ՍԿ",3,12,FALSE
"2021-09-01",2021,9,"Սպառողական կոպերատիվ","ՍԿ",2,14,TRUE
"2021-10-01",2021,10,"Սպառողական կոպերատիվ","ՍԿ",2,16,FALSE
"2021-11-01",2021,11,"Սպառողական կոպերատիվ","ՍԿ",0,16,FALSE
"2021-12-01",2021,12,"Սպառողական կոպերատիվ","ՍԿ",0,16,FALSE
"2022-01-01",2022,1,"Սպառողական կոպերատիվ","ՍԿ",0,16,FALSE
"2022-02-01",2022,2,"Սպառողական կոպերատիվ","ՍԿ",0,15,FALSE
"2022-03-01",2022,3,"Սպառողական կոպերատիվ","ՍԿ",1,16,FALSE
"2022-04-01",2022,4,"Սպառողական կոպերատիվ","ՍԿ",0,15,TRUE
"2022-05-01",2022,5,"Սպառողական կոպերատիվ","ՍԿ",1,14,FALSE
"2022-06-01",2022,6,"Սպառողական կոպերատիվ","ՍԿ",0,12,TRUE
"2022-07-01",2022,7,"Սպառողական կոպերատիվ","ՍԿ",1,10,FALSE
"2022-08-01",2022,8,"Սպառողական կոպերատիվ","ՍԿ",0,7,TRUE
"2022-09-01",2022,9,"Սպառողական կոպերատիվ","ՍԿ",0,5,TRUE
"2022-10-01",2022,10,"Սպառողական կոպերատիվ","ՍԿ",1,4,FALSE
"2022-11-01",2022,11,"Սպառողական կոպերատիվ","ՍԿ",1,5,FALSE
"2022-12-01",2022,12,"Սպառողական կոպերատիվ","ՍԿ",3,8,FALSE
"2023-01-01",2023,1,"Սպառողական կոպերատիվ","ՍԿ",2,10,TRUE
"2023-02-01",2023,2,"Սպառողական կոպերատիվ","ՍԿ",1,11,FALSE
