"period","trade_code","reporter","partner_iso","partner","commodity_code","netweight_kg","trade_value_us"
"2018-02-01","M","Armenia","RUS","Russian Federation",271121,145253000,30324150
"2018-03-01","M","Armenia","USA","USA",271019,3278.55,24771.73
"2018-03-01","M","Armenia","FRA","France",271019,104915.99,134727.39
"2018-03-01","M","Armenia","_X","Areas, nes",271019,34785,43800.75
"2018-03-01","M","Armenia","CHE","Switzerland",271019,301.24,2275.77
"2018-03-01","M","Armenia","IRN","Iran",271012,1512,1209.6
"2018-03-01","M","Armenia","NLD","Netherlands",271012,3.1,66.6
"2018-03-01","M","Armenia","ARE","United Arab Emirates",271019,16.15,55.16
"2018-03-01","M","Armenia","SVN","Slovenia",271019,0.44,6.09
"2018-03-01","M","Armenia","SWE","Sweden",271019,1078,9642.41
"2018-03-01","M","Armenia","ESP","Spain",271019,188.1,601.92
"2018-03-01","M","Armenia","NLD","Netherlands",271019,22370.46,66792.46
"2018-03-01","M","Armenia","IRN","Iran",271019,993736,786047.49
"2018-03-01","M","Armenia","KOR","Rep. of Korea",271019,44086,95344.44
"2018-03-01","M","Armenia","LTU","Lithuania",271019,23211.6,32887.15
"2018-03-01","M","Armenia","JPN","Japan",271019,387.4,4063.2
"2018-03-01","M","Armenia","BEL","Belgium",271019,4770.42,15724.87
"2018-03-01","M","Armenia","GBR","United Kingdom",271019,369,4012.37
"2018-03-01","M","Armenia","GEO","Georgia",271019,86035,103136.24
"2018-03-01","M","Armenia","GRC","Greece",271019,3491420,2916830.25
"2018-03-01","M","Armenia","POL","Poland",271019,32521.71,60682.59
"2018-03-01","M","Armenia","ROU","Romania",271019,330640,234521.74
"2018-03-01","M","Armenia","KOR","Rep. of Korea",271113,157.1,142.8
"2018-03-01","M","Armenia","ITA","Italy",271019,377.23,1532.38
"2018-03-01","M","Armenia","DEU","Germany",271012,835.84,2221.43
"2018-03-01","M","Armenia","DEU","Germany",271019,34055.72,81170.84
"2018-03-01","M","Armenia","TUR","Turkey",271019,17763.2,42346.78
"2018-03-01","M","Armenia","CHN","China",271019,453.28,5164.24
"2018-03-01","M","Armenia","RUS","Russian Federation",271019,7933192.95,6280259.36
"2018-03-01","M","Armenia","ROU","Romania",271012,655322,506915.72
"2018-03-01","M","Armenia","IRN","Iran",271121,22637400,4740493.95
"2018-03-01","M","Armenia","RUS","Russian Federation",271121,105102000,21890250
"2018-03-01","M","Armenia","RUS","Russian Federation",271012,10882820.55,7847352.34
"2018-04-01","M","Armenia","CHE","Switzerland",271019,105.63,1955.24
"2018-04-01","M","Armenia","FRA","France",271019,172,1941.96
"2018-04-01","M","Armenia","_X","Areas, nes",271012,10.76,743.31
"2018-04-01","M","Armenia","_X","Areas, nes",271019,36276,54059.54
"2018-04-01","M","Armenia","USA","USA",271012,4,70.92
"2018-04-01","M","Armenia","USA","USA",271019,613.06,5286.23
"2018-04-01","M","Armenia","GEO","Georgia",271019,65370,79424.55
"2018-04-01","M","Armenia","GRC","Greece",271019,7793140,6825868.42
"2018-04-01","M","Armenia","HUN","Hungary",271012,19177,28146.61
"2018-04-01","M","Armenia","HUN","Hungary",271019,6.59,195.06
"2018-04-01","M","Armenia","IRN","Iran",271019,70081,54710
"2018-04-01","M","Armenia","IRQ","Iraq",271113,38920,14011.2
"2018-04-01","M","Armenia","JPN","Japan",271019,352.85,3264.08
"2018-04-01","M","Armenia","KOR","Rep. of Korea",271019,13395.11,37677.28
"2018-04-01","M","Armenia","LTU","Lithuania",271019,22933.2,33823.52
"2018-04-01","M","Armenia","ESP","Spain",271019,10.62,46.93
"2018-04-01","M","Armenia","SWE","Sweden",271019,1221.6,6392.24
"2018-04-01","M","Armenia","ARE","United Arab Emirates",271019,792,2480.62
"2018-04-01","M","Armenia","UKR","Ukraine",271019,19406.4,44053.8
"2018-04-01","M","Armenia","GBR","United Kingdom",271019,39091.55,96534.41
"2018-04-01","M","Armenia","BEL","Belgium",271019,10015.92,42490.84
"2018-04-01","M","Armenia","BLR","Belarus",271019,19740.7,28150.21
"2018-04-01","M","Armenia","NLD","Netherlands",271019,104216.15,209608.59
"2018-04-01","M","Armenia","POL","Poland",271019,23306.47,46494.86
"2018-04-01","M","Armenia","SGP","Singapore",271019,15811.8,54186.3
"2018-04-01","M","Armenia","SVK","Slovakia",271019,9786.54,19549.32
"2018-04-01","M","Armenia","ITA","Italy",271019,2171.5,9230.35
"2018-04-01","M","Armenia","DEU","Germany",271019,16577.295,56609.26
"2018-04-01","M","Armenia","DEU","Germany",271113,1.1,55.53
"2018-04-01","M","Armenia","TUR","Turkey",271019,20710.57,51079.44
"2018-04-01","M","Armenia","CHN","China",271019,2071.22,2482.31
"2018-04-01","M","Armenia","RUS","Russian Federation",271019,11753341.48,9931472.73
"2018-04-01","M","Armenia","RUS","Russian Federation",271113,21000,8306.96
"2018-04-01","M","Armenia","IRN","Iran",271121,21772900,4541704.8
"2018-04-01","M","Armenia","RUS","Russian Federation",271012,12729700,10024658.17
"2018-04-01","M","Armenia","RUS","Russian Federation",271121,81474500,16360350
"2018-05-01","M","Armenia","USA","USA",271019,1675.9,8384.93
"2018-05-01","M","Armenia","FRA","France",271019,6895.6,20915.04
"2018-05-01","M","Armenia","_X","Areas, nes",271113,19550,8162.08
"2018-05-01","M","Armenia","IND","India",271019,350,548.81
"2018-05-01","M","Armenia","CHE","Switzerland",271019,498.12,2673.87
"2018-05-01","M","Armenia","RUS","Russian Federation",271019,9596831.52,8453496.28
"2018-05-01","M","Armenia","CHN","China",271019,644.57,2553.88
"2018-05-01","M","Armenia","DEU","Germany",271012,94.8,337.72
"2018-05-01","M","Armenia","DEU","Germany",271019,68114.89,181165.74
"2018-05-01","M","Armenia","TUR","Turkey",271019,28472.69,67422.92
"2018-05-01","M","Armenia","GEO","Georgia",271019,543065,498059.52
"2018-05-01","M","Armenia","GRC","Greece",271019,2993840,2639701.2
"2018-05-01","M","Armenia","IRN","Iran",271019,71668,69586.44
"2018-05-01","M","Armenia","IRQ","Iraq",271113,1034310,365503.7
"2018-05-01","M","Armenia","JPN","Japan",271019,12239.3,37123.78
"2018-05-01","M","Armenia","BEL","Belgium",271012,0.23,5.22
"2018-05-01","M","Armenia","BEL","Belgium",271019,484.65,2831.33
"2018-05-01","M","Armenia","BGR","Bulgaria",271019,500841,423210.65
"2018-05-01","M","Armenia","KOR","Rep. of Korea",271019,44189,96174.59
"2018-05-01","M","Armenia","LTU","Lithuania",271019,110053.48,151955.57
"2018-05-01","M","Armenia","NLD","Netherlands",271019,65898.1,157518.87
"2018-05-01","M","Armenia","ROU","Romania",271019,300000,240360
"2018-05-01","M","Armenia","SVK","Slovakia",271019,61,1960.11
"2018-05-01","M","Armenia","SWE","Sweden",271019,6419.2,38141.46
"2018-05-01","M","Armenia","GBR","United Kingdom",271019,352.85,3323.01
"2018-05-01","M","Armenia","IRN","Iran",271121,39156900,7893479.55
"2018-05-01","M","Armenia","RUS","Russian Federation",271121,61413200,12716700
"2018-05-01","M","Armenia","TKM","Turkmenistan",271012,10409200,8561540.69
"2018-05-01","M","Armenia","RUS","Russian Federation",271012,744136,630344.17
"2018-06-01","M","Armenia","USA","USA",271012,11.9,187.02
"2018-06-01","M","Armenia","USA","USA",271019,2389,15381.66
"2018-06-01","M","Armenia","FRA","France",271019,2348.03,14330.14
"2018-06-01","M","Armenia","CHE","Switzerland",271019,168.91,2335.27
"2018-06-01","M","Armenia","SVN","Slovenia",271019,5.22,37.36
"2018-06-01","M","Armenia","ESP","Spain",271019,188.1,601.92
"2018-06-01","M","Armenia","SWE","Sweden",271019,1555.72,5303.07
"2018-06-01","M","Armenia","ARE","United Arab Emirates",271019,135,465
"2018-06-01","M","Armenia","UKR","Ukraine",271019,21852.8,35189.65
"2018-06-01","M","Armenia","EGY","Egypt",271019,162,648.84
"2018-06-01","M","Armenia","GBR","United Kingdom",271019,1805.39,6260.46
"2018-06-01","M","Armenia","BEL","Belgium",271019,16595.05,55631.26
"2018-06-01","M","Armenia","BLR","Belarus",271019,19675.58,27956.24
"2018-06-01","M","Armenia","FIN","Finland",271019,3012.52,9118.61
"2018-06-01","M","Armenia","LTU","Lithuania",271019,39051.9,44492.74
"2018-06-01","M","Armenia","NLD","Netherlands",271019,82702.98,188179.84
"2018-06-01","M","Armenia","POL","Poland",271019,6942.4,12956.72
"2018-06-01","M","Armenia","ROU","Romania",271019,305016,248215.92
"2018-06-01","M","Armenia","GEO","Georgia",271019,196850,247982.83
"2018-06-01","M","Armenia","GRC","Greece",271019,2995110,2537535.67
"2018-06-01","M","Armenia","IRN","Iran",271019,942775,892060.85
"2018-06-01","M","Armenia","IRN","Iran",271113,36340,14536
"2018-06-01","M","Armenia","IRQ","Iraq",271113,858080,349475
"2018-06-01","M","Armenia","ISR","Israel",271019,256,1312
"2018-06-01","M","Armenia","JPN","Japan",271019,583.25,2896.23
"2018-06-01","M","Armenia","ITA","Italy",271019,128.28,897.6
"2018-06-01","M","Armenia","DEU","Germany",271019,44584.5,112806.8
"2018-06-01","M","Armenia","TUR","Turkey",271019,24355.57,59260.07
"2018-06-01","M","Armenia","CHN","China",271019,4150.18,7817.92
"2018-06-01","M","Armenia","RUS","Russian Federation",271019,8359644.76,7385080.69
"2018-06-01","M","Armenia","BGR","Bulgaria",271012,500056,433548.56
"2018-06-01","M","Armenia","RUS","Russian Federation",271121,97749900,20800800
"2018-06-01","M","Armenia","IRN","Iran",271121,34276900,7038380.7
"2018-06-01","M","Armenia","RUS","Russian Federation",271012,2386184,2044463.42
"2018-07-01","M","Armenia","CHE","Switzerland",271019,34.72,342.07
"2018-07-01","M","Armenia","FRA","France",271019,2556.87,9169.71
"2018-07-01","M","Armenia","USA","USA",271019,179.62,11303.34
"2018-07-01","M","Armenia","LTU","Lithuania",271019,40654.7,54709.35
"2018-07-01","M","Armenia","NLD","Netherlands",271019,31496.25,78459.74
"2018-07-01","M","Armenia","POL","Poland",271019,21371.09,39570.37
"2018-07-01","M","Armenia","ESP","Spain",271019,3.36,80.08
"2018-07-01","M","Armenia","SWE","Sweden",271019,1057.2,6068.57
"2018-07-01","M","Armenia","ARE","United Arab Emirates",271019,1754.6,3966.03
"2018-07-01","M","Armenia","UKR","Ukraine",271019,8004.91,16386.5
"2018-07-01","M","Armenia","GBR","United Kingdom",271019,36455.77,105532.68
"2018-07-01","M","Armenia","BEL","Belgium",271019,7471.87,18067.77
"2018-07-01","M","Armenia","BLR","Belarus",271019,19437.6,33883.79
"2018-07-01","M","Armenia","FIN","Finland",271019,4125.09,12534.58
"2018-07-01","M","Armenia","GEO","Georgia",271019,215205,285825.12
"2018-07-01","M","Armenia","GRC","Greece",271019,4193000,3609893.07
"2018-07-01","M","Armenia","IRN","Iran",271012,2210,1768
"2018-07-01","M","Armenia","IRN","Iran",271113,104620,44093
"2018-07-01","M","Armenia","IRQ","Iraq",271113,1212360,538996.3
"2018-07-01","M","Armenia","JPN","Japan",271019,5879.4,20185.7
"2018-07-01","M","Armenia","KOR","Rep. of Korea",271019,42030.84,103412.21
"2018-07-01","M","Armenia","ITA","Italy",271019,50.76,353.21
"2018-07-01","M","Armenia","DEU","Germany",271012,73.84,324.59
"2018-07-01","M","Armenia","DEU","Germany",271019,93581.44,272170.01
"2018-07-01","M","Armenia","TUR","Turkey",271019,18985.33,48692
"2018-07-01","M","Armenia","CHN","China",271019,201.6,526.4
"2018-07-01","M","Armenia","RUS","Russian Federation",271019,11521442.578,9575643.57
"2018-07-01","M","Armenia","DEU","Germany",271113,0,221.44
"2018-07-01","M","Armenia","RUS","Russian Federation",271012,6688080,5399950.26
"2018-07-01","M","Armenia","RUS","Russian Federation",271121,105520000,22374900
"2018-07-01","M","Armenia","TKM","Turkmenistan",271012,5352000,4452178.94
"2018-07-01","M","Armenia","BGR","Bulgaria",271012,500576,423987.87
"2018-07-01","M","Armenia","IRN","Iran",271121,36908700,7727953.2
"2018-08-01","M","Armenia","FRA","France",271019,2569.46,7519.04
"2018-08-01","M","Armenia","USA","USA",271019,18.2,247.4
"2018-08-01","M","Armenia","CHE","Switzerland",271019,37,829.14
"2018-08-01","M","Armenia","NOR","Norway",271019,0.4,69.3
"2018-08-01","M","Armenia","ARE","United Arab Emirates",271019,3208,7444.51
"2018-08-01","M","Armenia","SWE","Sweden",271019,4419.6,27416.12
"2018-08-01","M","Armenia","GBR","United Kingdom",271019,23162.5,55034.82
"2018-08-01","M","Armenia","POL","Poland",271019,5744.46,10712.26
"2018-08-01","M","Armenia","NLD","Netherlands",271019,42532.5,109019.82
"2018-08-01","M","Armenia","LTU","Lithuania",271019,33204.6,39433.41
"2018-08-01","M","Armenia","KOR","Rep. of Korea",271019,34161.6,70435.69
"2018-08-01","M","Armenia","GRC","Greece",271019,7796930,6731728.68
"2018-08-01","M","Armenia","IRN","Iran",271019,248808.84,231432.3
"2018-08-01","M","Armenia","JPN","Japan",271019,9541.64,27041.94
"2018-08-01","M","Armenia","FIN","Finland",271019,3578.68,14192.07
"2018-08-01","M","Armenia","GEO","Georgia",271019,207400,272591.64
"2018-08-01","M","Armenia","BLR","Belarus",271019,39532.9,63142.03
"2018-08-01","M","Armenia","CAN","Canada",271019,84.7,406.19
"2018-08-01","M","Armenia","BEL","Belgium",271019,44012.11,156307.12
"2018-08-01","M","Armenia","AUS","Australia",271019,1,383.93
"2018-08-01","M","Armenia","IRN","Iran",271113,65300,29386
"2018-08-01","M","Armenia","IRQ","Iraq",271113,1802700,835771.1
"2018-08-01","M","Armenia","ESP","Spain",271019,6,180.08
"2018-08-01","M","Armenia","DEU","Germany",271019,46930.51,126673.4
"2018-08-01","M","Armenia","DEU","Germany",271012,43.29,139.79
"2018-08-01","M","Armenia","TUR","Turkey",271019,22670.78,55842.47
"2018-08-01","M","Armenia","CHN","China",271019,67156.58,90957.47
"2018-08-01","M","Armenia","RUS","Russian Federation",271019,16054446.75,13576158.9
"2018-08-01","M","Armenia","IRN","Iran",271121,35033600,7282483.05
"2018-08-01","M","Armenia","RUS","Russian Federation",271121,113282000,23656350
"2018-08-01","M","Armenia","TKM","Turkmenistan",271012,5207890,4348589.83
"2018-08-01","M","Armenia","BGR","Bulgaria",271012,1201375,1030184.07
"2018-08-01","M","Armenia","RUS","Russian Federation",271012,9042456.2,7451668.61
"2018-09-01","M","Armenia","CHE","Switzerland",271019,97.8,986.34
"2018-09-01","M","Armenia","USA","USA",271019,1770.4,5614.66
"2018-09-01","M","Armenia","FRA","France",271012,0.93,56.96
"2018-09-01","M","Armenia","FRA","France",271019,4568.11,26901.73
"2018-09-01","M","Armenia","_X","Areas, nes",271019,26115,31036.23
"2018-09-01","M","Armenia","NLD","Netherlands",271019,22670.36,45197.72
"2018-09-01","M","Armenia","POL","Poland",271019,6387.36,12211.65
"2018-09-01","M","Armenia","SGP","Singapore",271019,15569.84,57031.09
"2018-09-01","M","Armenia","ESP","Spain",271019,1614.08,7421.84
"2018-09-01","M","Armenia","SWE","Sweden",271019,87.2,5802.09
"2018-09-01","M","Armenia","ARE","United Arab Emirates",271019,2392.94,13582
"2018-09-01","M","Armenia","UKR","Ukraine",271019,25156.6,56738.81
"2018-09-01","M","Armenia","BEL","Belgium",271019,862.35,5197.33
"2018-09-01","M","Armenia","BLR","Belarus",271019,25665.16,39699.23
"2018-09-01","M","Armenia","CAN","Canada",271019,380,2318.17
"2018-09-01","M","Armenia","FIN","Finland",271019,1065,5543.81
"2018-09-01","M","Armenia","GEO","Georgia",271019,131580,175627.84
"2018-09-01","M","Armenia","GRC","Greece",271019,4794139,4225496.61
"2018-09-01","M","Armenia","IRN","Iran",271012,3280,2624
"2018-09-01","M","Armenia","IRN","Iran",271019,2111824,1963525.27
"2018-09-01","M","Armenia","IRN","Iran",271113,20120,10061
"2018-09-01","M","Armenia","IRQ","Iraq",271113,1172160,614158.3
"2018-09-01","M","Armenia","ITA","Italy",271019,3.6,411.91
"2018-09-01","M","Armenia","JPN","Japan",271019,1681.65,5359.84
"2018-09-01","M","Armenia","LTU","Lithuania",271019,37255.02,45190.33
"2018-09-01","M","Armenia","DEU","Germany",271019,51801.01,109579.22
"2018-09-01","M","Armenia","TUR","Turkey",271019,18601.47,47556.11
"2018-09-01","M","Armenia","CHN","China",271019,378.03,719.33
"2018-09-01","M","Armenia","RUS","Russian Federation",271019,9526000.13,8195371.75
"2018-09-01","M","Armenia","RUS","Russian Federation",271113,19860,11507.97
"2018-09-01","M","Armenia","RUS","Russian Federation",271121,87377200,18277200
"2018-09-01","M","Armenia","BGR","Bulgaria",271012,2752980,2323512.6
"2018-09-01","M","Armenia","IRN","Iran",271121,34588900,7166208.9
"2018-09-01","M","Armenia","RUS","Russian Federation",271012,8446939,6860243.97
"2018-10-01","M","Armenia","FRA","France",271019,2585.07,9881.39
"2018-10-01","M","Armenia","USA","USA",271019,1959.87,15414.55
"2018-10-01","M","Armenia","_X","Areas, nes",271019,65,1108
"2018-10-01","M","Armenia","ESP","Spain",271019,932.1,2576.55
"2018-10-01","M","Armenia","SWE","Sweden",271019,3209.95,30277.34
"2018-10-01","M","Armenia","ARE","United Arab Emirates",271019,26.4,60.75
"2018-10-01","M","Armenia","KOR","Rep. of Korea",271019,53395.4,106408.96
"2018-10-01","M","Armenia","LTU","Lithuania",271019,53373.58,72499.15
"2018-10-01","M","Armenia","NLD","Netherlands",271019,66711.69,171838.34
"2018-10-01","M","Armenia","AUT","Austria",271019,760,5958.59
"2018-10-01","M","Armenia","BEL","Belgium",271019,6339.83,32883.07
"2018-10-01","M","Armenia","FIN","Finland",271019,602.13,2226.02
"2018-10-01","M","Armenia","GEO","Georgia",271019,65720,87717.67
"2018-10-01","M","Armenia","GRC","Greece",271019,4533507,4136748.75
"2018-10-01","M","Armenia","GRC","Greece",271113,757.4,1136.37
"2018-10-01","M","Armenia","HUN","Hungary",271019,4.39,113.1
"2018-10-01","M","Armenia","IDN","Indonesia",271019,108,961.02
"2018-10-01","M","Armenia","IRN","Iran",271019,713925,671033.21
"2018-10-01","M","Armenia","IRN","Iran",271113,41120,16450
"2018-10-01","M","Armenia","IRQ","Iraq",271113,1683760,869284.8
"2018-10-01","M","Armenia","JPN","Japan",271019,2020.45,7447.37
"2018-10-01","M","Armenia","UKR","Ukraine",271019,27110.86,35731.1
"2018-10-01","M","Armenia","GBR","United Kingdom",271019,42621,106782.88
"2018-10-01","M","Armenia","POL","Poland",271019,30992.93,56072.1
"2018-10-01","M","Armenia","ITA","Italy",271019,15480.16,48168.52
"2018-10-01","M","Armenia","DEU","Germany",271019,37594.07,112651.17
"2018-10-01","M","Armenia","TUR","Turkey",271019,41630.77,103084.11
"2018-10-01","M","Armenia","CHN","China",271019,1317.27,2247.59
"2018-10-01","M","Armenia","RUS","Russian Federation",271019,9489630.46,8410958.03
"2018-10-01","M","Armenia","RUS","Russian Federation",271113,115840,67366.69
"2018-10-01","M","Armenia","RUS","Russian Federation",271012,5651357,4672826.29
"2018-10-01","M","Armenia","RUS","Russian Federation",271121,129547000,26884500
"2018-10-01","M","Armenia","BGR","Bulgaria",271012,2241277,1891640.32
"2018-10-01","M","Armenia","IRN","Iran",271121,36636200,7474746.45
"2018-10-01","M","Armenia","TKM","Turkmenistan",271012,4796270,4004882.11
"2018-11-01","M","Armenia","_X","Areas, nes",271019,240.24,677.83
"2018-11-01","M","Armenia","USA","USA",271019,54.2,1509.2
"2018-11-01","M","Armenia","FRA","France",271019,3806.05,16195.89
"2018-11-01","M","Armenia","GEO","Georgia",271019,196680,257284.07
"2018-11-01","M","Armenia","GRC","Greece",271019,5251880,4371753.78
"2018-11-01","M","Armenia","IRN","Iran",271113,42160,16885
"2018-11-01","M","Armenia","IRN","Iran",271019,42882,55746.6
"2018-11-01","M","Armenia","IRQ","Iraq",271113,1458660,687746.06
"2018-11-01","M","Armenia","JPN","Japan",271019,838.92,5541.87
"2018-11-01","M","Armenia","KOR","Rep. of Korea",271019,70632.28,134269.57
"2018-11-01","M","Armenia","LTU","Lithuania",271019,26030.9,30839.22
"2018-11-01","M","Armenia","NLD","Netherlands",271019,33976.14,78452.17
"2018-11-01","M","Armenia","NLD","Netherlands",271012,3.68,53
