country_region,direction,model_name,index,value,period,ribbon_low,interval,ribbon_high
EU,import_consignment,Actual Data,2015-07-31,66427.00818,month,NA,0.5,NA
EU,import_consignment,Actual Data,2015-08-31,58930.75648,month,NA,0.5,NA
EU,import_consignment,Actual Data,2015-09-30,55798.62521,month,NA,0.5,NA
EU,import_consignment,Actual Data,2015-10-31,74222.78194,month,NA,0.5,NA
EU,import_consignment,Actual Data,2015-11-30,60949.63381,month,NA,0.5,NA
EU,import_consignment,Actual Data,2015-12-31,65433.32466,month,NA,0.5,NA
EU,import_consignment,Actual Data,2016-01-31,28411.716809999998,month,NA,0.5,NA
EU,import_consignment,Actual Data,2016-02-29,45278.05345,month,NA,0.5,NA
EU,import_consignment,Actual Data,2016-03-31,74928.67554,month,NA,0.5,NA
EU,import_consignment,Actual Data,2016-04-30,59457.90942,month,NA,0.5,NA
EU,import_consignment,Actual Data,2016-05-31,58866.58862,month,NA,0.5,NA
EU,import_consignment,Actual Data,2016-06-30,62164.12029,month,NA,0.5,NA
EU,import_consignment,Actual Data,2016-07-31,48630.10499,month,NA,0.5,NA
EU,import_consignment,Actual Data,2016-08-31,63489.03619,month,NA,0.5,NA
EU,import_consignment,Actual Data,2016-09-30,70968.2427,month,NA,0.5,NA
EU,import_consignment,Actual Data,2016-10-31,60865.12221,month,NA,0.5,NA
EU,import_consignment,Actual Data,2016-11-30,67207.36365,month,NA,0.5,NA
EU,import_consignment,Actual Data,2016-12-31,71570.62312,month,NA,0.5,NA
EU,import_consignment,Actual Data,2017-01-31,39420.66125,month,NA,0.5,NA
EU,import_consignment,Actual Data,2017-02-28,53469.16913,month,NA,0.5,NA
EU,import_consignment,Actual Data,2017-03-31,62356.11253,month,NA,0.5,NA
EU,import_consignment,Actual Data,2017-04-30,65806.26937,month,NA,0.5,NA
EU,import_consignment,Actual Data,2017-05-31,50391.74229,month,NA,0.5,NA
EU,import_consignment,Actual Data,2017-06-30,79268.67999,month,NA,0.5,NA
EU,import_consignment,Actual Data,2017-07-31,86216.90244,month,NA,0.5,NA
EU,import_consignment,Actual Data,2017-08-31,85892.00504,month,NA,0.5,NA
EU,import_consignment,Actual Data,2017-09-30,93769.86074999999,month,NA,0.5,NA
EU,import_consignment,Actual Data,2017-10-31,96654.98113,month,NA,0.5,NA
EU,import_consignment,Actual Data,2017-11-30,103062.75366999999,month,NA,0.5,NA
EU,import_consignment,Actual Data,2017-12-31,102166.268,month,NA,0.5,NA
EU,import_consignment,Actual Data,2018-01-31,65178.62237,month,NA,0.5,NA
EU,import_consignment,Actual Data,2018-02-28,95359.88975,month,NA,0.5,NA
EU,import_consignment,Actual Data,2018-03-31,101554.03571,month,NA,0.5,NA
EU,import_consignment,Actual Data,2018-04-30,100910.94611,month,NA,0.5,NA
EU,import_consignment,Actual Data,2018-05-31,103430.21491,month,NA,0.5,NA
EU,import_consignment,Actual Data,2018-06-30,96667.68437999999,month,NA,0.5,NA
EU,import_consignment,Actual Data,2018-07-31,103760.36237,month,NA,0.5,NA
EU,import_consignment,Actual Data,2018-08-31,122777.60708,month,NA,0.5,NA
EU,import_consignment,Actual Data,2018-09-30,88332.03289,month,NA,0.5,NA
EU,import_consignment,Actual Data,2018-10-31,108264.11262,month,NA,0.5,NA
EU,import_consignment,Actual Data,2018-11-30,115836.93436,month,NA,0.5,NA
EU,import_consignment,Actual Data,2018-12-31,109422.64476,month,NA,0.5,NA
EU,import_consignment,Actual Data,2019-01-31,57933.08509,month,NA,0.5,NA
EU,import_consignment,Actual Data,2019-02-28,73644.48534,month,NA,0.5,NA
EU,import_consignment,Actual Data,2019-03-31,89608.69525,month,NA,0.5,NA
EU,import_consignment,Actual Data,2019-04-30,86272.2708,month,NA,0.5,NA
EU,import_consignment,Actual Data,2019-05-31,84754.63406,month,NA,0.5,NA
EU,import_consignment,Actual Data,2019-06-30,82472.83103,month,NA,0.5,NA
EU,import_consignment,Actual Data,2019-07-31,95389.15347,month,NA,0.5,NA
EU,import_consignment,Actual Data,2019-08-31,82567.79785,month,NA,0.5,NA
EU,import_consignment,Actual Data,2019-09-30,136630.45635,month,NA,0.5,NA
EU,import_consignment,Actual Data,2019-10-31,96204.87039,month,NA,0.5,NA
EU,import_consignment,Actual Data,2019-11-30,100255.7059,month,NA,0.5,NA
EU,import_consignment,Actual Data,2019-12-31,131608.93225,month,NA,0.5,NA
EU,import_consignment,Actual Data,2020-01-31,65897.98756,month,NA,0.5,NA
EU,import_consignment,Actual Data,2020-02-29,66587.59634,month,NA,0.5,NA
EU,import_consignment,Actual Data,2020-03-31,90080.05638,month,NA,0.5,NA
EU,import_consignment,Actual Data,2020-04-30,60278.11312,month,NA,0.5,NA
EU,import_consignment,Actual Data,2020-05-31,55318.41673,month,NA,0.5,NA
EU,import_consignment,Actual Data,2020-06-30,70840.20597,month,NA,0.5,NA
EU,import_consignment,Actual Data,2020-07-31,75689.5495,month,NA,0.5,NA
EU,import_consignment,Actual Data,2020-08-31,90893.41968,month,NA,0.5,NA
EU,import_consignment,Actual Data,2020-09-30,96769.58318,month,NA,0.5,NA
EU,import_consignment,Actual Data,2020-10-31,83749.00334,month,NA,0.5,NA
EU,import_consignment,Actual Data,2020-11-30,82975.11955,month,NA,0.5,NA
EU,import_consignment,Actual Data,2020-12-31,96427.46208,month,NA,0.5,NA
EU,import_consignment,Actual Data,2021-01-31,45165.01841,month,NA,0.5,NA
EU,import_consignment,Actual Data,2021-02-28,78272.74055,month,NA,0.5,NA
EU,import_consignment,Actual Data,2021-03-31,89338.76632,month,NA,0.5,NA
EU,import_consignment,Actual Data,2021-04-30,88444.60173,month,NA,0.5,NA
EU,import_consignment,Actual Data,2021-05-31,74130.34353,month,NA,0.5,NA
EU,import_consignment,Actual Data,2021-06-30,72404.35523,month,NA,0.5,NA
EU,import_consignment,Actual Data,2021-07-31,86809.71912,month,NA,0.5,NA
EU,import_consignment,Actual Data,2021-08-31,90306.45785,month,NA,0.5,NA
EU,import_consignment,Actual Data,2021-09-30,89390.7312,month,NA,0.5,NA
EU,import_consignment,Actual Data,2021-10-31,97710.32428,month,NA,0.5,NA
EU,import_consignment,Actual Data,2021-11-30,107853.52748,month,NA,0.5,NA
EU,import_consignment,Actual Data,2021-12-31,109793.43222,month,NA,0.5,NA
EU,import_consignment,Actual Data,2022-01-31,68150.96266,month,NA,0.5,NA
EU,import_consignment,Actual Data,2022-02-28,81603.55825,month,NA,0.5,NA
EU,import_consignment,Actual Data,2022-03-31,91955.37579,month,NA,0.5,NA
EU,import_consignment,Actual Data,2022-04-30,105042.89388999999,month,NA,0.5,NA
EU,import_consignment,Actual Data,2022-05-31,135361.98675,month,NA,0.5,NA
EU,import_consignment,Actual Data,2022-06-30,141338.83739,month,NA,0.5,NA
EU,import_consignment,Actual Data,2022-07-31,149739.17581000002,month,NA,0.5,NA
EU,import_consignment,Actual Data,2022-08-31,187838.94331,month,NA,0.5,NA
EU,import_consignment,Actual Data,2022-09-30,189234.36351,month,NA,0.5,NA
EU,import_consignment,Actual Data,2022-10-31,185425.53157999998,month,NA,0.5,NA
EU,import_consignment,Actual Data,2022-11-30,208340.02982999998,month,NA,0.5,NA
EU,import_consignment,Actual Data,2022-12-31,224970.14846,month,NA,0.5,NA
EU,import_consignment,Actual Data,2023-01-31,163829.68946,month,NA,0.5,NA
EU,import_consignment,Actual Data,2023-02-28,169948.55871,month,NA,0.5,NA
EU,import_consignment,Actual Data,2023-03-31,211225.49226,month,NA,0.5,NA
EU,import_consignment,Actual Data,2023-04-30,183058.84019,month,NA,0.5,NA
