month,year,date,FX,indicator,value
6,2014,2014-06-01,Դրամ,(49.4)     ավտոճանապարհային բեռնափոխադրումներ և փոխադրման ծառայություններ,2589861.02
6,2014,2014-06-01,Դրամ,(51)        օդային տրանսպորտի գործունեություն,2495006
6,2014,2014-06-01,Դրամ,(52.1)     պահեստավորում և պահպանում,135467
6,2014,2014-06-01,Դրամ,"I. Կացության և հանրային սննդի կազմակերպում,այդ թվում`",9783948.788999999
6,2014,2014-06-01,Դրամ,(55)      հյուրանոցների և համանման բնակատեղերի տրամադրման ծառայություններ,3937789.259
6,2014,2014-06-01,Դրամ,(56)        հանրային սննդի կազմակերպում,5410783.335
6,2014,2014-06-01,Դրամ,"J. Տեղեկատվություն և կապ,այդ թվում`",1988184.56
6,2014,2014-06-01,Դրամ,(58)        հրատարակչական գործ,167675.4
6,2014,2014-06-01,Դրամ,(60)        հեռուստառադիոծրագրերի կազմում և հերարձակում,590937.406
6,2014,2014-06-01,Դրամ,(61)        հեռահաղորդակցություն,646577.83
6,2014,2014-06-01,Դրամ,(62)        համակարգչային ծրագրավորում և հարակից գործունեություն,190458.55599999998
6,2014,2014-06-01,Դրամ,"K. Ֆինանսական և ապահովագրական գործունեություն,այդ թվում`",63695646.76800001
6,2014,2014-06-01,Դրամ,առևտրային բանկեր,29093326.767999995
6,2014,2014-06-01,Դրամ,վարկային կազմակերպություններ,3799089
6,2014,2014-06-01,Դրամ,ապահովագրական ընկերություններ,6098036
6,2014,2014-06-01,Դրամ,ներդրումային ընկերություններ,22064420
6,2014,2014-06-01,Դրամ,այլ ֆինանսական կազմակերպություններ,2535706
6,2014,2014-06-01,Դրամ,"L. Անշարժ գույքի հետ կապված գործունեություն,այդ թվում`",736426.2719999999
6,2014,2014-06-01,Դրամ,(68.1)    սեփականություն հանդիսացող անշարժ գույքի առք և վաճառք,163780.472
6,2014,2014-06-01,Դրամ,"M. Մասնագիտական, գիտական և տեխնիկական գործունեություն,այդ թվում`",968440.05
6,2014,2014-06-01,Դրամ,(69)       իրավաբանական և հաշվապահական գործունեություն,140833.557
6,2014,2014-06-01,Դրամ,(71)       ճարտարապետական և ճարտարագիտական գործունեություն,61463
6,2014,2014-06-01,Դրամ,(72)      գիտական հետազոտություններ և մշակումներ,48668
6,2014,2014-06-01,Դրամ,(73.1)    գովազդային գործունեություն,557372.7609999998
6,2014,2014-06-01,Դրամ,"P. Կրթություն,այդ թվում`",578077.438
6,2014,2014-06-01,Դրամ,(85.4)  բարձրագույն կրթություն,342893
6,2014,2014-06-01,Դրամ,Q. Առողջապահություն,2395423.5789999994
6,2014,2014-06-01,Դրամ,"R. Մշակույթ, զվարճություն, հանգիստ",869467.936
6,2014,2014-06-01,Դրամ,"Տնտեսության այլ ճյուղեր, այդ թվում",12714995.729999999
6,2014,2014-06-01,Դրամ,(32.1)  ոսկերչական արտադրատեսակների և զարդերի  արտադրություն,239181.186
6,2014,2014-06-01,Դրամ,(79)     զբոսաշրջություն,290951.84199999995
6,2014,2014-06-01,Դրամ,"Հիփոթեքային վարկեր,այդ թվում`",69811042.10799998
6,2014,2014-06-01,Դրամ,անշարժ գույքի ձեռքբերման հիպոթեկային վարկեր,55004789.584
6,2014,2014-06-01,Դրամ,անշարժ գույքի վերանորոգման հիպոթեկային վարկեր,11717208.254000003
6,2014,2014-06-01,Դրամ,"Սպառողական վարկեր,այդ թվում`",329244861.403
6,2014,2014-06-01,Դրամ,քարտային վարկեր,75146331
6,2014,2014-06-01,Դրամ,ավտովարկեր,19715225.059
6,2014,2014-06-01,Դրամ,կենցաղային և համակարգչային տեխնիկացի ձեռքբերման վարկեր,34839662.694000006
6,2014,2014-06-01,Դրամ,ոսկու գրավով վարկեր,100918170
6,2014,2014-06-01,Դրամ,այլ սպառողական վարկեր,98552120.649
6,2014,2014-06-01,Արտարժույթ,"Ռեզիդենտներին տրված վարկեր, ավանդներ, ֆակտորինգ, լիզինգ, ռեպո համաձայնագրեր ըստ ճյուղերի, այդ թվում`",1144217325.6899998
6,2014,2014-06-01,Արտարժույթ,"A. Գյուղատնտեսություն, անտառային տնտեսություն և ձկնորսություն,այդ թվում`",84256265.705
6,2014,2014-06-01,Արտարժույթ,(01.1/3) բուսաբուծություն,31838786.593
6,2014,2014-06-01,Արտարժույթ,(01.4)    անասնապահություն,27745307.7
6,2014,2014-06-01,Արտարժույթ,(02)        անտառային տնտեսություն և փայտամթերումներ,10801226.84
6,2014,2014-06-01,Արտարժույթ,(03)        ձկնորսություն և ձկնաբուծություն,8784398.205999998
6,2014,2014-06-01,Արտարժույթ,"B. Հանքագործական արդյունաբերություն և բացահանքերի շահագործում,այդ թվում`",47807788.423
6,2014,2014-06-01,Արտարժույթ,(07)           մետաղական հանքաքարի արդյունահանում,24115922
6,2014,2014-06-01,Արտարժույթ,(08.1-12)  շինանյութի արդյունահանում,2919781.3379999995
6,2014,2014-06-01,Արտարժույթ,"C. Մշակող արդյունաբերություն,այդ թվում`",152212413.758
6,2014,2014-06-01,Արտարժույթ,(10)          սննդի արդյունաբերություն,42597828.038
6,2014,2014-06-01,Արտարժույթ,(10.1)     մսի մշակում և պահածոյացում,5312641.255000001
6,2014,2014-06-01,Արտարժույթ,(10.3 )     մրգերի և բանջարեղենի մշակում և պահածոյացում,7683443.485
6,2014,2014-06-01,Արտարժույթ,(10.5)     կաթնամթերքի արտադրություն,7735716.676
6,2014,2014-06-01,Արտարժույթ,(10.7)    հացի և ալյուրե հրուշակեղենի արտադրություն,13680424.312000003
6,2014,2014-06-01,Արտարժույթ,(11)          խմիչքների արդյունաբերություն,42488981.907
6,2014,2014-06-01,Արտարժույթ,(12)          ծխախոտի արդյունաբերություն,1247731
6,2014,2014-06-01,Արտարժույթ,(13+14)    մանածագործական արտադրատեսակների և հագուստի արտադրություն,3439421.506
6,2014,2014-06-01,Արտարժույթ,(15)           կաշվե արտադրատեսակների արտադրություն,620361.24
6,2014,2014-06-01,Արտարժույթ,"(16+17)   փայտանյութի, թղթի, փայտե և թղթե արտադրատեսակների արտադրություն (բացի կահույքից)",3637321.7810000004
6,2014,2014-06-01,Արտարժույթ,(18)         պոլիգրաֆիական գործունեություն,2375036.3289999994
6,2014,2014-06-01,Արտարժույթ,(20)         քիմիական նյութերի արտադրություն,7063694.868000001
6,2014,2014-06-01,Արտարժույթ,(21)         դեղագործական արտադրատեսակների արտադրություն,859072.743
6,2014,2014-06-01,Արտարժույթ,(22)         ռետինե և պլաստմասսայե արտադրատեսակների արտադրություն,3860024.127
6,2014,2014-06-01,Արտարժույթ,(23)         ոչ մետաղական արտադրատեսակների արտադրություն,11998378.035999998
6,2014,2014-06-01,Արտարժույթ,(24)         հիմնային մետաղների արտադրություն,3976222
6,2014,2014-06-01,Արտարժույթ,"(25)    մետաղե պատրաստի արտադրատեսակների արտադրություն,բացի մեքենաներից և սարքավորումներից",8008731.67
6,2014,2014-06-01,Արտարժույթ,"(26+27)   համակարգիչների, էլեկտրոնային, օպտիկական և էլեկտրական սարքավորումների արտադրություն",2213622
6,2014,2014-06-01,Արտարժույթ,(31)        կահույքի արտադրություն,2276827.008
6,2014,2014-06-01,Արտարժույթ,(33)       մեքենաների և սարքավորումների նորոգում և տեղակայում,3903832.0989999995
6,2014,2014-06-01,Արտարժույթ,"D. Էլեկտրականության, գազի, գոլորշու և լավորակ օդի մատակարարում,այդ թվում",104699649.05
6,2014,2014-06-01,Արտարժույթ,"(35.1)      էլեկտրաէներգիայի արտադրություն, փոխանցում և բաշխում",67119577
6,2014,2014-06-01,Արտարժույթ,"E. Ջրամատակարարում, կոյուղի, թափոնների կառավարում և վերամշակում",1348251.127
6,2014,2014-06-01,Արտարժույթ,"F. Շինարարություն,այդ թվում`",86656098.794
6,2014,2014-06-01,Արտարժույթ,(41.2)      բնակելի և ոչ բնակելի շենքերի շինարարություն,67034910.71
6,2014,2014-06-01,Արտարժույթ,(42.1)      ճանապարհների և երկաթուղիների շինարարություն,12972623.004000003
