"date","year","month","indicator","value","indicator_arm"
"2004-04-30",2004,4,"Currency outside the CBA",83499,"ԿԲ-ից դուրս կանխիկ դրամ"
"2004-05-31",2004,5,"Currency outside the CBA",83631,"ԿԲ-ից դուրս կանխիկ դրամ"
"2004-06-30",2004,6,"Currency outside the CBA",87022,"ԿԲ-ից դուրս կանխիկ դրամ"
"2004-07-31",2004,7,"Currency outside the CBA",90368.65883880001,"ԿԲ-ից դուրս կանխիկ դրամ"
"2004-08-31",2004,8,"Currency outside the CBA",92336.31274290002,"ԿԲ-ից դուրս կանխիկ դրամ"
"2004-09-30",2004,9,"Currency outside the CBA",92146.1396069,"ԿԲ-ից դուրս կանխիկ դրամ"
"2004-10-31",2004,10,"Currency outside the CBA",92716.1938818,"ԿԲ-ից դուրս կանխիկ դրամ"
"2004-11-30",2004,11,"Currency outside the CBA",91920.568426,"ԿԲ-ից դուրս կանխիկ դրամ"
"2004-12-31",2004,12,"Currency outside the CBA",105533.6687087,"ԿԲ-ից դուրս կանխիկ դրամ"
"2005-01-31",2005,1,"Currency outside the CBA",91268.1714784,"ԿԲ-ից դուրս կանխիկ դրամ"
"2005-02-28",2005,2,"Currency outside the CBA",92635.3583081,"ԿԲ-ից դուրս կանխիկ դրամ"
"2005-03-31",2005,3,"Currency outside the CBA",98827.27307950001,"ԿԲ-ից դուրս կանխիկ դրամ"
"2005-04-30",2005,4,"Currency outside the CBA",105457.0631207,"ԿԲ-ից դուրս կանխիկ դրամ"
"2005-05-31",2005,5,"Currency outside the CBA",110017,"ԿԲ-ից դուրս կանխիկ դրամ"
"2005-06-30",2005,6,"Currency outside the CBA",113392.04809830002,"ԿԲ-ից դուրս կանխիկ դրամ"
"2005-07-31",2005,7,"Currency outside the CBA",124414.00245320001,"ԿԲ-ից դուրս կանխիկ դրամ"
"2005-08-31",2005,8,"Currency outside the CBA",133091.24667730002,"ԿԲ-ից դուրս կանխիկ դրամ"
"2005-09-30",2005,9,"Currency outside the CBA",132209.57974060002,"ԿԲ-ից դուրս կանխիկ դրամ"
"2005-10-31",2005,10,"Currency outside the CBA",137723.9293181,"ԿԲ-ից դուրս կանխիկ դրամ"
"2005-11-30",2005,11,"Currency outside the CBA",139184.74141500003,"ԿԲ-ից դուրս կանխիկ դրամ"
"2005-12-31",2005,12,"Currency outside the CBA",155274.7231742,"ԿԲ-ից դուրս կանխիկ դրամ"
"2006-01-31",2006,1,"Currency outside the CBA",142257.1721602,"ԿԲ-ից դուրս կանխիկ դրամ"
"2006-02-28",2006,2,"Currency outside the CBA",143056.3486545,"ԿԲ-ից դուրս կանխիկ դրամ"
"2006-03-31",2006,3,"Currency outside the CBA",141265.63145520003,"ԿԲ-ից դուրս կանխիկ դրամ"
"2006-04-30",2006,4,"Currency outside the CBA",143454.4280792,"ԿԲ-ից դուրս կանխիկ դրամ"
"2006-05-31",2006,5,"Currency outside the CBA",145795.01079879998,"ԿԲ-ից դուրս կանխիկ դրամ"
"2006-06-30",2006,6,"Currency outside the CBA",154389.24273089998,"ԿԲ-ից դուրս կանխիկ դրամ"
"2006-07-31",2006,7,"Currency outside the CBA",165489.87232640001,"ԿԲ-ից դուրս կանխիկ դրամ"
"2006-08-31",2006,8,"Currency outside the CBA",173848.890034,"ԿԲ-ից դուրս կանխիկ դրամ"
"2006-09-30",2006,9,"Currency outside the CBA",182930.8565932,"ԿԲ-ից դուրս կանխիկ դրամ"
"2006-10-31",2006,10,"Currency outside the CBA",191763.7427536,"ԿԲ-ից դուրս կանխիկ դրամ"
"2006-11-30",2006,11,"Currency outside the CBA",194562.0182823,"ԿԲ-ից դուրս կանխիկ դրամ"
"2006-12-31",2006,12,"Currency outside the CBA",226841.1346703,"ԿԲ-ից դուրս կանխիկ դրամ"
"2007-01-31",2007,1,"Currency outside the CBA",207305.9070083,"ԿԲ-ից դուրս կանխիկ դրամ"
"2007-02-28",2007,2,"Currency outside the CBA",211751.8428938,"ԿԲ-ից դուրս կանխիկ դրամ"
"2007-03-31",2007,3,"Currency outside the CBA",216129.8600214,"ԿԲ-ից դուրս կանխիկ դրամ"
"2007-04-30",2007,4,"Currency outside the CBA",228533.5835684,"ԿԲ-ից դուրս կանխիկ դրամ"
"2007-05-31",2007,5,"Currency outside the CBA",232729.8786372,"ԿԲ-ից դուրս կանխիկ դրամ"
"2007-06-30",2007,6,"Currency outside the CBA",241866.6632272,"ԿԲ-ից դուրս կանխիկ դրամ"
"2007-07-31",2007,7,"Currency outside the CBA",266024.0290747,"ԿԲ-ից դուրս կանխիկ դրամ"
"2007-08-31",2007,8,"Currency outside the CBA",277034.767781,"ԿԲ-ից դուրս կանխիկ դրամ"
"2007-09-30",2007,9,"Currency outside the CBA",278591.00500550005,"ԿԲ-ից դուրս կանխիկ դրամ"
"2007-10-31",2007,10,"Currency outside the CBA",292130.2532967,"ԿԲ-ից դուրս կանխիկ դրամ"
"2007-11-30",2007,11,"Currency outside the CBA",326126.0697109,"ԿԲ-ից դուրս կանխիկ դրամ"
"2007-12-31",2007,12,"Currency outside the CBA",350273.6642259,"ԿԲ-ից դուրս կանխիկ դրամ"
"2008-01-31",2008,1,"Currency outside the CBA",330681.3446529,"ԿԲ-ից դուրս կանխիկ դրամ"
"2008-02-29",2008,2,"Currency outside the CBA",333450.6024784,"ԿԲ-ից դուրս կանխիկ դրամ"
"2008-03-31",2008,3,"Currency outside the CBA",325750.68397649995,"ԿԲ-ից դուրս կանխիկ դրամ"
"2008-04-30",2008,4,"Currency outside the CBA",329178.42911800003,"ԿԲ-ից դուրս կանխիկ դրամ"
"2008-05-31",2008,5,"Currency outside the CBA",333268.85532770003,"ԿԲ-ից դուրս կանխիկ դրամ"
"2008-06-30",2008,6,"Currency outside the CBA",343329.27204390004,"ԿԲ-ից դուրս կանխիկ դրամ"
"2008-07-31",2008,7,"Currency outside the CBA",356321.4190128,"ԿԲ-ից դուրս կանխիկ դրամ"
"2008-08-31",2008,8,"Currency outside the CBA",364756.0012987,"ԿԲ-ից դուրս կանխիկ դրամ"
"2008-09-30",2008,9,"Currency outside the CBA",361747.8524956,"ԿԲ-ից դուրս կանխիկ դրամ"
"2008-10-31",2008,10,"Currency outside the CBA",361176.8985225,"ԿԲ-ից դուրս կանխիկ դրամ"
"2008-11-30",2008,11,"Currency outside the CBA",347664.9731462,"ԿԲ-ից դուրս կանխիկ դրամ"
"2008-12-31",2008,12,"Currency outside the CBA",344503.2315377,"ԿԲ-ից դուրս կանխիկ դրամ"
"2009-01-31",2009,1,"Currency outside the CBA",302101.54002230003,"ԿԲ-ից դուրս կանխիկ դրամ"
"2009-02-28",2009,2,"Currency outside the CBA",253326.97509149997,"ԿԲ-ից դուրս կանխիկ դրամ"
"2009-03-31",2009,3,"Currency outside the CBA",234084.8281938,"ԿԲ-ից դուրս կանխիկ դրամ"
"2009-04-30",2009,4,"Currency outside the CBA",238927.88953639998,"ԿԲ-ից դուրս կանխիկ դրամ"
"2009-05-31",2009,5,"Currency outside the CBA",248821.01483590002,"ԿԲ-ից դուրս կանխիկ դրամ"
"2009-06-30",2009,6,"Currency outside the CBA",258926.32233810003,"ԿԲ-ից դուրս կանխիկ դրամ"
"2009-07-31",2009,7,"Currency outside the CBA",278865.3538213,"ԿԲ-ից դուրս կանխիկ դրամ"
"2009-08-31",2009,8,"Currency outside the CBA",290829.30409860006,"ԿԲ-ից դուրս կանխիկ դրամ"
"2009-09-30",2009,9,"Currency outside the CBA",281761.25842910004,"ԿԲ-ից դուրս կանխիկ դրամ"
"2009-10-31",2009,10,"Currency outside the CBA",291617.6048815,"ԿԲ-ից դուրս կանխիկ դրամ"
"2009-11-30",2009,11,"Currency outside the CBA",296653.3395122,"ԿԲ-ից դուրս կանխիկ դրամ"
"2009-12-31",2009,12,"Currency outside the CBA",320669.6311127,"ԿԲ-ից դուրս կանխիկ դրամ"
"2010-01-31",2010,1,"Currency outside the CBA",283192.74665610003,"ԿԲ-ից դուրս կանխիկ դրամ"
"2010-02-28",2010,2,"Currency outside the CBA",283304.4659236,"ԿԲ-ից դուրս կանխիկ դրամ"
"2010-03-31",2010,3,"Currency outside the CBA",276380.3957901,"ԿԲ-ից դուրս կանխիկ դրամ"
"2010-04-30",2010,4,"Currency outside the CBA",280030.6649544,"ԿԲ-ից դուրս կանխիկ դրամ"
"2010-05-31",2010,5,"Currency outside the CBA",284727.1996697,"ԿԲ-ից դուրս կանխիկ դրամ"
"2010-06-30",2010,6,"Currency outside the CBA",295550.6621688,"ԿԲ-ից դուրս կանխիկ դրամ"
"2010-07-31",2010,7,"Currency outside the CBA",307859.2967304,"ԿԲ-ից դուրս կանխիկ դրամ"
"2010-08-31",2010,8,"Currency outside the CBA",306414.3628387,"ԿԲ-ից դուրս կանխիկ դրամ"
"2010-09-30",2010,9,"Currency outside the CBA",303975.63025740004,"ԿԲ-ից դուրս կանխիկ դրամ"
"2010-10-31",2010,10,"Currency outside the CBA",313145.08604220004,"ԿԲ-ից դուրս կանխիկ դրամ"
"2010-11-30",2010,11,"Currency outside the CBA",314680.5515694,"ԿԲ-ից դուրս կանխիկ դրամ"
"2010-12-31",2010,12,"Currency outside the CBA",348164.7339914,"ԿԲ-ից դուրս կանխիկ դրամ"
"2011-01-31",2011,1,"Currency outside the CBA",312939.5257988,"ԿԲ-ից դուրս կանխիկ դրամ"
"2011-02-28",2011,2,"Currency outside the CBA",312392.9067121,"ԿԲ-ից դուրս կանխիկ դրամ"
"2011-03-31",2011,3,"Currency outside the CBA",312419.97547660006,"ԿԲ-ից դուրս կանխիկ դրամ"
"2011-04-30",2011,4,"Currency outside the CBA",319858.3565058,"ԿԲ-ից դուրս կանխիկ դրամ"
"2011-05-31",2011,5,"Currency outside the CBA",330645.71657630004,"ԿԲ-ից դուրս կանխիկ դրամ"
"2011-06-30",2011,6,"Currency outside the CBA",338922.7652911,"ԿԲ-ից դուրս կանխիկ դրամ"
"2011-07-31",2011,7,"Currency outside the CBA",355491.8535686001,"ԿԲ-ից դուրս կանխիկ դրամ"
"2011-08-31",2011,8,"Currency outside the CBA",359785.49905850005,"ԿԲ-ից դուրս կանխիկ դրամ"
"2011-09-30",2011,9,"Currency outside the CBA",359565.0902205,"ԿԲ-ից դուրս կանխիկ դրամ"
"2011-10-31",2011,10,"Currency outside the CBA",367609.0354345,"ԿԲ-ից դուրս կանխիկ դրամ"
"2011-11-30",2011,11,"Currency outside the CBA",368417.2571129,"ԿԲ-ից դուրս կանխիկ դրամ"
"2011-12-31",2011,12,"Currency outside the CBA",398777.3618386,"ԿԲ-ից դուրս կանխիկ դրամ"
"2012-01-31",2012,1,"Currency outside the CBA",360151.25692300004,"ԿԲ-ից դուրս կանխիկ դրամ"
"2012-02-29",2012,2,"Currency outside the CBA",359843.4106859,"ԿԲ-ից դուրս կանխիկ դրամ"
"2012-03-31",2012,3,"Currency outside the CBA",361559.1258661,"ԿԲ-ից դուրս կանխիկ դրամ"
"2012-04-30",2012,4,"Currency outside the CBA",378750.44606920006,"ԿԲ-ից դուրս կանխիկ դրամ"
"2012-05-31",2012,5,"Currency outside the CBA",378306.2045766,"ԿԲ-ից դուրս կանխիկ դրամ"
"2012-06-30",2012,6,"Currency outside the CBA",384034.9395372,"ԿԲ-ից դուրս կանխիկ դրամ"
"2012-07-31",2012,7,"Currency outside the CBA",396766.4264001,"ԿԲ-ից դուրս կանխիկ դրամ"
"2012-08-31",2012,8,"Currency outside the CBA",400604.21352110006,"ԿԲ-ից դուրս կանխիկ դրամ"
"2012-09-30",2012,9,"Currency outside the CBA",400548.8623522,"ԿԲ-ից դուրս կանխիկ դրամ"
"2012-10-31",2012,10,"Currency outside the CBA",408687.30811010004,"ԿԲ-ից դուրս կանխիկ դրամ"
"2012-11-30",2012,11,"Currency outside the CBA",406359.16217290005,"ԿԲ-ից դուրս կանխիկ դրամ"
"2012-12-31",2012,12,"Currency outside the CBA",440117.1226449,"ԿԲ-ից դուրս կանխիկ դրամ"
"2013-01-31",2013,1,"Currency outside the CBA",400669.21794450004,"ԿԲ-ից դուրս կանխիկ դրամ"
"2013-02-28",2013,2,"Currency outside the CBA",397751.4068334,"ԿԲ-ից դուրս կանխիկ դրամ"
"2013-03-31",2013,3,"Currency outside the CBA",395632.6692058,"ԿԲ-ից դուրս կանխիկ դրամ"
"2013-04-30",2013,4,"Currency outside the CBA",399355.97439030005,"ԿԲ-ից դուրս կանխիկ դրամ"
"2013-05-31",2013,5,"Currency outside the CBA",404295.88486100006,"ԿԲ-ից դուրս կանխիկ դրամ"
"2013-06-30",2013,6,"Currency outside the CBA",404169.12180270004,"ԿԲ-ից դուրս կանխիկ դրամ"
"2013-07-31",2013,7,"Currency outside the CBA",415273.95160480007,"ԿԲ-ից դուրս կանխիկ դրամ"
"2013-08-31",2013,8,"Currency outside the CBA",410579.2023556,"ԿԲ-ից դուրս կանխիկ դրամ"
"2013-09-30",2013,9,"Currency outside the CBA",408091.3428708,"ԿԲ-ից դուրս կանխիկ դրամ"
"2013-10-31",2013,10,"Currency outside the CBA",408610.1827872,"ԿԲ-ից դուրս կանխիկ դրամ"
"2013-11-30",2013,11,"Currency outside the CBA",405773.563618,"ԿԲ-ից դուրս կանխիկ դրամ"
"2013-12-31",2013,12,"Currency outside the CBA",446833.1700992,"ԿԲ-ից դուրս կանխիկ դրամ"
"2014-01-31",2014,1,"Currency outside the CBA",391957.693518,"ԿԲ-ից դուրս կանխիկ դրամ"
"2014-02-28",2014,2,"Currency outside the CBA",385219.20240650006,"ԿԲ-ից դուրս կանխիկ դրամ"
"2014-03-31",2014,3,"Currency outside the CBA",382530.6186205,"ԿԲ-ից դուրս կանխիկ դրամ"
"2014-04-30",2014,4,"Currency outside the CBA",392578.40107140003,"ԿԲ-ից դուրս կանխիկ դրամ"
"2014-05-31",2014,5,"Currency outside the CBA",393783.5369173,"ԿԲ-ից դուրս կանխիկ դրամ"
"2014-06-30",2014,6,"Currency outside the CBA",403274.8358306,"ԿԲ-ից դուրս կանխիկ դրամ"
"2014-07-31",2014,7,"Currency outside the CBA",413120.4568784,"ԿԲ-ից դուրս կանխիկ դրամ"
"2014-08-31",2014,8,"Currency outside the CBA",422277.7645316,"ԿԲ-ից դուրս կանխիկ դրամ"
"2014-09-30",2014,9,"Currency outside the CBA",416649.91779790004,"ԿԲ-ից դուրս կանխիկ դրամ"
"2014-10-31",2014,10,"Currency outside the CBA",419734.00496650004,"ԿԲ-ից դուրս կանխիկ դրամ"
"2014-11-30",2014,11,"Currency outside the CBA",408094.1498165,"ԿԲ-ից դուրս կանխիկ դրամ"
"2014-12-31",2014,12,"Currency outside the CBA",412344.94148319995,"ԿԲ-ից դուրս կանխիկ դրամ"
"2015-01-31",2015,1,"Currency outside the CBA",355648.6327719,"ԿԲ-ից դուրս կանխիկ դրամ"
"2015-02-28",2015,2,"Currency outside the CBA",351812.90557249996,"ԿԲ-ից դուրս կանխիկ դրամ"
"2015-03-31",2015,3,"Currency outside the CBA",345937.8632973,"ԿԲ-ից դուրս կանխիկ դրամ"
"2015-04-30",2015,4,"Currency outside the CBA",357945.0744484,"ԿԲ-ից դուրս կանխիկ դրամ"
"2015-05-31",2015,5,"Currency outside the CBA",367308.2763344,"ԿԲ-ից դուրս կանխիկ դրամ"
"2015-06-30",2015,6,"Currency outside the CBA",375102.04710799997,"ԿԲ-ից դուրս կանխիկ դրամ"
"2015-07-31",2015,7,"Currency outside the CBA",397477.4371214,"ԿԲ-ից դուրս կանխիկ դրամ"
"2015-08-31",2015,8,"Currency outside the CBA",381706.584437,"ԿԲ-ից դուրս կանխիկ դրամ"
"2015-09-30",2015,9,"Currency outside the CBA",375761.2657775,"ԿԲ-ից դուրս կանխիկ դրամ"
"2015-10-31",2015,10,"Currency outside the CBA",376655.13120979996,"ԿԲ-ից դուրս կանխիկ դրամ"
"2015-11-30",2015,11,"Currency outside the CBA",379898.5772649999,"ԿԲ-ից դուրս կանխիկ դրամ"
"2015-12-31",2015,12,"Currency outside the CBA",413613.75650689995,"ԿԲ-ից դուրս կանխիկ դրամ"
"2016-01-31",2016,1,"Currency outside the CBA",363769.39797129994,"ԿԲ-ից դուրս կանխիկ դրամ"
"2016-02-29",2016,2,"Currency outside the CBA",352035.69000669994,"ԿԲ-ից դուրս կանխիկ դրամ"
"2016-03-31",2016,3,"Currency outside the CBA",349169.1996217,"ԿԲ-ից դուրս կանխիկ դրամ"
"2016-04-30",2016,4,"Currency outside the CBA",362486.3436351999,"ԿԲ-ից դուրս կանխիկ դրամ"
"2016-05-31",2016,5,"Currency outside the CBA",368846.62110049993,"ԿԲ-ից դուրս կանխիկ դրամ"
"2016-06-30",2016,6,"Currency outside the CBA",387207.32148529997,"ԿԲ-ից դուրս կանխիկ դրամ"
"2016-07-31",2016,7,"Currency outside the CBA",404678.52572159993,"ԿԲ-ից դուրս կանխիկ դրամ"
"2016-08-31",2016,8,"Currency outside the CBA",405392.1819259,"ԿԲ-ից դուրս կանխիկ դրամ"
"2016-09-30",2016,9,"Currency outside the CBA",408145.40728269995,"ԿԲ-ից դուրս կանխիկ դրամ"
"2016-10-31",2016,10,"Currency outside the CBA",411591.32144999993,"ԿԲ-ից դուրս կանխիկ դրամ"
"2016-11-30",2016,11,"Currency outside the CBA",405443.9045615999,"ԿԲ-ից դուրս կանխիկ դրամ"
"2016-12-31",2016,12,"Currency outside the CBA",455401.5821824999,"ԿԲ-ից դուրս կանխիկ դրամ"
"2017-01-31",2017,1,"Currency outside the CBA",417663.72245659993,"ԿԲ-ից դուրս կանխիկ դրամ"
"2017-02-28",2017,2,"Currency outside the CBA",417598.4479233999,"ԿԲ-ից դուրս կանխիկ դրամ"
"2017-03-31",2017,3,"Currency outside the CBA",433475.6806484999,"ԿԲ-ից դուրս կանխիկ դրամ"
"2017-04-30",2017,4,"Currency outside the CBA",431939.0477186999,"ԿԲ-ից դուրս կանխիկ դրամ"
"2017-05-31",2017,5,"Currency outside the CBA",430783.6321775999,"ԿԲ-ից դուրս կանխիկ դրամ"
"2017-06-30",2017,6,"Currency outside the CBA",445906.7589868999,"ԿԲ-ից դուրս կանխիկ դրամ"
"2017-07-31",2017,7,"Currency outside the CBA",465962.19252899993,"ԿԲ-ից դուրս կանխիկ դրամ"
"2017-08-31",2017,8,"Currency outside the CBA",467225.95678049995,"ԿԲ-ից դուրս կանխիկ դրամ"
"2017-09-30",2017,9,"Currency outside the CBA",468916.8655913999,"ԿԲ-ից դուրս կանխիկ դրամ"
"2017-10-31",2017,10,"Currency outside the CBA",473193.25022299995,"ԿԲ-ից դուրս կանխիկ դրամ"
"2017-11-30",2017,11,"Currency outside the CBA",468246.4059730999,"ԿԲ-ից դուրս կանխիկ դրամ"
"2017-12-31",2017,12,"Currency outside the CBA",516094.4811619999,"ԿԲ-ից դուրս կանխիկ դրամ"
"2018-01-31",2018,1,"Currency outside the CBA",466714.9196954999,"ԿԲ-ից դուրս կանխիկ դրամ"
"2018-02-28",2018,2,"Currency outside the CBA",460082.97819329996,"ԿԲ-ից դուրս կանխիկ դրամ"
"2018-03-31",2018,3,"Currency outside the CBA",463144.9630128999,"ԿԲ-ից դուրս կանխիկ դրամ"
"2018-04-30",2018,4,"Currency outside the CBA",475270.94492579997,"ԿԲ-ից դուրս կանխիկ դրամ"
"2018-05-31",2018,5,"Currency outside the CBA",484665.86237529997,"ԿԲ-ից դուրս կանխիկ դրամ"
"2018-06-30",2018,6,"Currency outside the CBA",506046.27643689996,"ԿԲ-ից դուրս կանխիկ դրամ"
"2018-07-31",2018,7,"Currency outside the CBA",517697.38221270003,"ԿԲ-ից դուրս կանխիկ դրամ"
"2018-08-31",2018,8,"Currency outside the CBA",520668.4583557,"ԿԲ-ից դուրս կանխիկ դրամ"
"2018-09-30",2018,9,"Currency outside the CBA",524542.7293307,"ԿԲ-ից դուրս կանխիկ դրամ"
"2018-10-31",2018,10,"Currency outside the CBA",522868.21924979996,"ԿԲ-ից դուրս կանխիկ դրամ"
"2018-11-30",2018,11,"Currency outside the CBA",518090.4908239,"ԿԲ-ից դուրս կանխիկ դրամ"
"2018-12-31",2018,12,"Currency outside the CBA",566706.4669732,"ԿԲ-ից դուրս կանխիկ դրամ"
"2019-01-31",2019,1,"Currency outside the CBA",506945.72574679996,"ԿԲ-ից դուրս կանխիկ դրամ"
"2019-02-28",2019,2,"Currency outside the CBA",505126.48905999993,"ԿԲ-ից դուրս կանխիկ դրամ"
"2019-03-31",2019,3,"Currency outside the CBA",503300.7411689,"ԿԲ-ից դուրս կանխիկ դրամ"
