country,year,month,export,import_origin,import_consignment,date
Ethiopia,2017,11,0.62001,57.04672,53.95784,2017-11-01
Ethiopia,2017,12,0.34397,1.13757,0,2017-12-01
Eritrea,2024,2,0,1.19548,0,2024-02-01
Eritrea,2024,3,0,1.53711,0,2024-03-01
Eritrea,2023,3,0,0.28093,0,2023-03-01
Eritrea,2023,4,0,0.3794,0,2023-04-01
Eritrea,2023,5,0,0.20529,0,2023-05-01
Eritrea,2023,8,0,0.11284,0,2023-08-01
Eritrea,2022,5,0,0.05082,0,2022-05-01
Eritrea,2022,12,0,0.02735,0,2022-12-01
Estonia,2024,1,173.86126,144.54283,914.92947,2024-01-01
Estonia,2024,2,83.61553,188.47246,1119.75955,2024-02-01
Estonia,2024,3,4.35988,127.04247,1263.19691,2024-03-01
Estonia,2023,1,139.6902,145.1334,1241.14779,2023-01-01
Estonia,2023,2,21.61214,250.42395,1449.65228,2023-02-01
Estonia,2023,3,79.82135,400.57659,1383.33621,2023-03-01
Estonia,2023,4,226.42405,296.98303,1129.34195,2023-04-01
Estonia,2023,5,13.04055,174.80584,860.65247,2023-05-01
Estonia,2023,6,48.83209,730.60881,1003.99628,2023-06-01
Estonia,2023,7,129.84871,161.98451,841.41371,2023-07-01
Estonia,2023,8,48.86048,906.12565,1234.88222,2023-08-01
Estonia,2023,9,55.64547,214.95626,314.92319,2023-09-01
Estonia,2023,10,83.18397,309.76865,322.02612,2023-10-01
Estonia,2023,11,77.16895,188.56759,659.26506,2023-11-01
Estonia,2023,12,27.1274,144.80528,299.68718,2023-12-01
Estonia,2022,1,34.982170000000004,107.50108,177.36051,2022-01-01
Estonia,2022,2,114.30037,81.85858,118.9133,2022-02-01
Estonia,2022,3,108.92565,33.44016,670.51522,2022-03-01
Estonia,2022,4,95.79109,128.74508,452.51067,2022-04-01
Estonia,2022,5,205.77586,146.10933,396.28138,2022-05-01
Estonia,2022,6,98.51559,269.90902,696.95097,2022-06-01
Estonia,2022,7,58.23149,112.26372,462.91524,2022-07-01
Estonia,2022,8,177.87503,332.37765,1695.86857,2022-08-01
Estonia,2022,9,154.04907,246.14754,1632.01494,2022-09-01
Estonia,2022,10,323.45923,322.55501,2468.33259,2022-10-01
Estonia,2022,11,113.06048,565.74638,938.44215,2022-11-01
Estonia,2022,12,136.68442,282.27755,2136.77613,2022-12-01
Estonia,2021,1,64.66169,34.87588,19.23519,2021-01-01
Estonia,2021,2,121.94784,62.75251,74.18118,2021-02-01
Estonia,2021,3,64.39017,153.53456,155.09783,2021-03-01
Estonia,2021,4,76.30729,18.89077,39.16305,2021-04-01
Estonia,2021,5,70.63884,128.08758,166.52006,2021-05-01
Estonia,2021,6,60.06165,375.59704,169.78876,2021-06-01
Estonia,2021,7,84.96648,98.46505,301.7765,2021-07-01
Estonia,2021,8,8.05729,111.55403,238.5741,2021-08-01
Estonia,2021,9,56.18073,145.78343,114.51139,2021-09-01
Estonia,2021,10,110.30339,295.78813,451.29822,2021-10-01
Estonia,2021,11,154.78393,117.5794,219.36828,2021-11-01
Estonia,2021,12,214.87943,132.92406,88.61775,2021-12-01
Estonia,2020,1,4.35551,49.06075,124.91484,2020-01-01
Estonia,2020,2,73.43588,9.57767,111.6034,2020-02-01
Estonia,2020,3,0,26.56831,65.35076,2020-03-01
Estonia,2020,4,78.57831,361.07314,65.22489,2020-04-01
Estonia,2020,5,0.78046,229.48801,263.24465,2020-05-01
Estonia,2020,6,2.28525,51.06593,214.90313,2020-06-01
Estonia,2020,7,132.38058,40.51423,112.33835,2020-07-01
Estonia,2020,8,0.23978,54.96251,50.15774,2020-08-01
Estonia,2020,9,106.60122,81.7712,493.02851,2020-09-01
Estonia,2020,10,35.5839,108.5251,240.28664,2020-10-01
Estonia,2020,11,112.34364,76.250470000000007,91.5295,2020-11-01
Estonia,2020,12,79.83326,107.73475,247.72852,2020-12-01
Estonia,2019,1,3.68748,49.92491,103.70006,2019-01-01
Estonia,2019,2,132.87586,16.05755,4.4274,2019-02-01
Estonia,2019,3,10.1452,29.77524,95.35935,2019-03-01
Estonia,2019,4,17.26566,114.32871,326.16234,2019-04-01
Estonia,2019,5,105.15695,59.99607,360.88011,2019-05-01
Estonia,2019,6,4.58319,34.48494,176.85585,2019-06-01
Estonia,2019,7,86.19419,87.89013,204.84593,2019-07-01
Estonia,2019,8,20.48686,36.14946,25.95302,2019-08-01
Estonia,2019,9,0,282.66467,654.36579,2019-09-01
Estonia,2019,10,60.56295,74.76671,157.48471,2019-10-01
Estonia,2019,11,19.42993,63.82111,263.6193,2019-11-01
Estonia,2019,12,136.46093,59.58234,1177.74987,2019-12-01
Estonia,2018,1,2.43325,3835.6108,4081.82931,2018-01-01
Estonia,2018,2,6.06364,3167.30375,3663.96147,2018-02-01
Estonia,2018,3,2.05762,4690.24423,4254.611,2018-03-01
Estonia,2018,4,119.70684,3889.25294,4882.73349,2018-04-01
Estonia,2018,5,111.90921,462.3578,1178.9404,2018-05-01
Estonia,2018,6,3.16424,235.93,559.45933,2018-06-01
Estonia,2018,7,27.9514,461.83068,83.02358,2018-07-01
Estonia,2018,8,114.49454,101.75087,150.16338,2018-08-01
Estonia,2018,9,12.30164,53.73354,31.49243,2018-09-01
Estonia,2018,10,84.03123,245.03699,400.39707,2018-10-01
Estonia,2018,11,32.75917,97.87148,1418.2299,2018-11-01
Estonia,2018,12,67.98589,331.30991,412.21948,2018-12-01
Estonia,2017,1,68.57877,37.11188,303.19336,2017-01-01
Estonia,2017,2,2.85632,40.01941,586.83596,2017-02-01
Estonia,2017,3,0,16.71776,0,2017-03-01
Estonia,2017,4,190.23987,37.16048,68.71167,2017-04-01
Estonia,2017,5,3.05092,165.41147,285.371,2017-05-01
Estonia,2017,6,36.69789,1844.92669,257.12502,2017-06-01
Estonia,2017,7,16.04693,392.04007,386.82735,2017-07-01
Estonia,2017,8,0,2170.32694,2677.84737,2017-08-01
Estonia,2017,9,82.98372,2175.13572,2218.48259,2017-09-01
Estonia,2017,10,27.55355,2554.95697,2721.57464,2017-10-01
Estonia,2017,11,145.22091,2246.88028,2179.80166,2017-11-01
Estonia,2017,12,63.73843,2445.76143,2540.51986,2017-12-01
Faeroe Islands,2023,3,0,42.1063,0,2023-03-01
Faeroe Islands,2023,6,0,71.94877,0,2023-06-01
Faeroe Islands,2023,7,0,75.7968,0,2023-07-01
Faeroe Islands,2023,8,0,34.89868,0,2023-08-01
Faeroe Islands,2023,9,0,37.93336,0,2023-09-01
Faeroe Islands,2022,1,0,18.74053,0,2022-01-01
Faeroe Islands,2022,2,0,27.78287,0,2022-02-01
Faeroe Islands,2022,3,0,60.80776,0,2022-03-01
Faeroe Islands,2022,4,0,5.72584,0,2022-04-01
Faeroe Islands,2022,7,0,0.01413,0,2022-07-01
Faeroe Islands,2022,11,0,35.1,0,2022-11-01
Faeroe Islands,2021,1,0,10.45592,0,2021-01-01
Faeroe Islands,2021,2,0,32.35499,0,2021-02-01
Faeroe Islands,2021,3,0,22.1429,0,2021-03-01
Faeroe Islands,2021,4,0,31.83352,0,2021-04-01
Faeroe Islands,2021,5,0,23.7988,0,2021-05-01
Faeroe Islands,2021,6,0,33.13927,0,2021-06-01
Faeroe Islands,2021,7,0,21.29359,0,2021-07-01
Faeroe Islands,2021,8,0,40.10944,0,2021-08-01
Faeroe Islands,2021,9,0,36.9169,0,2021-09-01
Faeroe Islands,2021,10,0,14.77809,0,2021-10-01
Faeroe Islands,2021,11,0,22.38757,0,2021-11-01
Faeroe Islands,2021,12,0,32.9565,0,2021-12-01
Faeroe Islands,2020,1,0,12.40953,0,2020-01-01
Faeroe Islands,2020,2,0,23.2289,0,2020-02-01
Faeroe Islands,2020,3,0,17.83267,0,2020-03-01
Faeroe Islands,2020,5,0,16.35578,0,2020-05-01
Faeroe Islands,2020,6,0,18.25317,0,2020-06-01
Faeroe Islands,2020,7,0,17.99351,0,2020-07-01
Faeroe Islands,2020,8,0,18.78168,0,2020-08-01
Faeroe Islands,2020,9,0,26.27746,0,2020-09-01
Faeroe Islands,2020,10,0,8.17314,0,2020-10-01
Faeroe Islands,2020,11,0,3.64207,0,2020-11-01
Faeroe Islands,2020,12,0,6.57467,0,2020-12-01
Faeroe Islands,2019,1,0,18.32521,0,2019-01-01
Faeroe Islands,2019,2,0,23.94722,0,2019-02-01
Faeroe Islands,2019,3,0,29.80033,0,2019-03-01
Faeroe Islands,2019,4,0,14.33713,0,2019-04-01
Faeroe Islands,2019,5,0,30.95613,0,2019-05-01
Faeroe Islands,2019,6,0,28.75452,0,2019-06-01
Faeroe Islands,2019,7,0,17.42315,0,2019-07-01
Faeroe Islands,2019,8,0,22.84828,0,2019-08-01
Faeroe Islands,2019,9,0,20.65984,0,2019-09-01
Faeroe Islands,2019,10,0,18.04197,0,2019-10-01
Faeroe Islands,2019,11,0,19.44516,0,2019-11-01
Faeroe Islands,2019,12,0,17.33571,0,2019-12-01
Faeroe Islands,2018,1,0,9.22934,0,2018-01-01
Faeroe Islands,2018,2,0,20.74446,0,2018-02-01
Faeroe Islands,2018,3,0,12.66017,0,2018-03-01
Faeroe Islands,2018,4,0,16.16799,0,2018-04-01
Faeroe Islands,2018,5,0,16.25779,0,2018-05-01
Faeroe Islands,2018,6,0,14.93811,0,2018-06-01
Faeroe Islands,2018,7,0,16.47624,0,2018-07-01
Faeroe Islands,2018,8,0,18.31903,0,2018-08-01
Faeroe Islands,2018,9,0,29.63524,0,2018-09-01
Faeroe Islands,2018,10,0,19.5502,0,2018-10-01
Faeroe Islands,2018,11,0,16.51344,0,2018-11-01
Faeroe Islands,2018,12,0,24.93075,0,2018-12-01
Faeroe Islands,2017,1,0,4.24721,0,2017-01-01
Faeroe Islands,2017,2,0,8.97964,0,2017-02-01
Faeroe Islands,2017,3,0,13.74834,0,2017-03-01
Faeroe Islands,2017,5,0,12.76671,0,2017-05-01
Faeroe Islands,2017,6,0,9.47585,0,2017-06-01
Faeroe Islands,2017,7,0,13.59063,0,2017-07-01
Faeroe Islands,2017,9,0,14.99441,0,2017-09-01
Faeroe Islands,2017,10,0,27.74896,0,2017-10-01
Faeroe Islands,2017,11,0,19.52088,0,2017-11-01
Faeroe Islands,2017,12,0,10.81656,0,2017-12-01
Folkland Islands (Malvinas),2022,2,0,0.74556,0,2022-02-01
Folkland Islands (Malvinas),2021,2,0,0.12027,0,2021-02-01
Folkland Islands (Malvinas),2021,7,0,0.02988,0,2021-07-01
Folkland Islands (Malvinas),2021,12,0,0.97952,0,2021-12-01
Folkland Islands (Malvinas),2020,8,0,0.06457,0,2020-08-01
Folkland Islands (Malvinas),2020,11,0,0.25456,0,2020-11-01
Folkland Islands (Malvinas),2020,12,0,0.32155,0,2020-12-01
Folkland Islands (Malvinas),2018,1,0,0.67762,0,2018-01-01
Folkland Islands (Malvinas),2018,2,0,2.54697,0,2018-02-01
Fiji,2023,1,0,3.02606,0,2023-01-01
Fiji,2023,5,0,4.91857,0,2023-05-01
Fiji,2023,6,0,1.98166,0,2023-06-01
Fiji,2023,8,0,0.18282,0,2023-08-01
Fiji,2023,10,0,0.17799,0,2023-10-01
Fiji,2022,2,0,1.34866,0,2022-02-01
Fiji,2022,3,0,0.3204,0,2022-03-01
Fiji,2022,4,0,5.23486,0,2022-04-01
Fiji,2022,6,0,1.44083,0,2022-06-01
Fiji,2022,7,0,0.02469,0,2022-07-01
Fiji,2022,9,0,1.7834,0,2022-09-01
Fiji,2022,10,0,3.07054,0,2022-10-01
Fiji,2022,11,0,1.75491,0,2022-11-01
Fiji,2021,3,0,0.46049,0,2021-03-01
Fiji,2021,4,0,1.26605,0,2021-04-01
Fiji,2021,7,0,0.00297,0,2021-07-01
Fiji,2021,8,0,0.98687,0,2021-08-01
Fiji,2021,10,0,1.71866,0,2021-10-01
Fiji,2021,11,0,0.09782,0,2021-11-01
Fiji,2020,12,0,1.70171,0,2020-12-01
Fiji,2019,4,0,1.67815,0,2019-04-01
Fiji,2019,10,0,1.86556,0,2019-10-01
Fiji,2019,12,0,1.86414,0,2019-12-01
Fiji,2018,3,0,0.08587,0,2018-03-01
Fiji,2018,12,0,1.00807,0,2018-12-01
Fiji,2017,8,0,0.58117,0,2017-08-01
Fiji,2017,10,0,1.46253,0,2017-10-01
Fiji,2017,12,0,0.56406,0,2017-12-01
Finland,2024,1,0.20684,4941.00881,5101.32105,2024-01-01
Finland,2024,2,11.66301,2498.03627,2779.97497,2024-02-01
Finland,2024,3,1.2057,2670.22573,3282.54215,2024-03-01
Finland,2023,1,25.93227,1353.34444,972.63884,2023-01-01
Finland,2023,2,3.52925,4710.49259,4708.61002,2023-02-01
Finland,2023,3,11.31823,6327.4073,5889.53562,2023-03-01
Finland,2023,4,38.01753,2460.18088,2407.26993,2023-04-01
Finland,2023,5,29.81091,5364.8298,5484.76937,2023-05-01
Finland,2023,6,48.06609,4146.31481,4063.83673,2023-06-01
Finland,2023,7,20.31399,2176.94218,1583.1344,2023-07-01
Finland,2023,8,20.52532,2595.80393,2244.1583,2023-08-01
Finland,2023,9,30.1256,6686.84629,6367.24712,2023-09-01
Finland,2023,10,18.2034,4169.78941,3963.55793,2023-10-01
Finland,2023,11,0.24955,2424.74265,2717.47774,2023-11-01
Finland,2023,12,17.48085,1171.42174,776.31131,2023-12-01
Finland,2022,1,0,959.43638,842.05258,2022-01-01
Finland,2022,2,7.49751,2556.74527,2301.68953,2022-02-01
Finland,2022,3,9.79032,1267.30796,1366.45064,2022-03-01
Finland,2022,4,6.08466,1085.04722,1029.9696,2022-04-01
Finland,2022,5,26.48837,3616.33587,3640.53736,2022-05-01
Finland,2022,6,13.9328,952.66,1025.28247,2022-06-01
Finland,2022,7,0,2769.65883,2581.27714,2022-07-01
Finland,2022,8,8.14425,2052.24104,2120.84527,2022-08-01
Finland,2022,9,0.12038,4030.65059,3977.29498,2022-09-01
Finland,2022,10,20.13623,2185.84257,2253.52836,2022-10-01
Finland,2022,11,4.02169,2226.75719,1964.65043,2022-11-01
Finland,2022,12,0.52206,3911.08104,2751.79413,2022-12-01
Finland,2021,1,5.16604,1011.25288,300.11483,2021-01-01
Finland,2021,2,18.37342,3867.45569,3019.66424,2021-02-01
Finland,2021,3,10.28624,1883.48702,1136.17621,2021-03-01
Finland,2021,4,5.42121,1896.5793,1644.49627,2021-04-01
Finland,2021,5,13.09466,2045.95114,2068.31026,2021-05-01
Finland,2021,6,15.10377,1454.46969,1339.49251,2021-06-01
Finland,2021,7,0.85577,5845.83016,1115.86126,2021-07-01
Finland,2021,8,12.87644,922.97883,989.11596,2021-08-01
Finland,2021,9,0,1824.04183,1602.21786,2021-09-01
Finland,2021,10,10.96995,1388.73354,1138.05312,2021-10-01
Finland,2021,11,2.67975,1570.61809,1176.94745,2021-11-01
Finland,2021,12,9.38738,1779.95831,1367.73045,2021-12-01
Finland,2020,1,1.22242,2916.29558,2917.14038,2020-01-01
Finland,2020,2,10.62886,645.40391,500.12307,2020-02-01
Finland,2020,3,1.32772,3316.39939,3129.34246,2020-03-01
Finland,2020,4,2.30741,2990.33336,2552.91404,2020-04-01
Finland,2020,5,3.63422,3104.26009,2940.29302,2020-05-01
Finland,2020,6,4.58996,1866.45529,1801.30713,2020-06-01
Finland,2020,7,3.49578,749.86895,757.2273,2020-07-01
Finland,2020,8,15.21301,692.33158,594.6985,2020-08-01
Finland,2020,9,5.79803,2853.48804,2690.61465,2020-09-01
Finland,2020,10,17.50884,2808.18621,2809.32064,2020-10-01
Finland,2020,11,12.48958,1261.72123,1237.32868,2020-11-01
Finland,2020,12,16.2659,3567.11612,3472.21054,2020-12-01
Finland,2019,1,1.73921,2053.81,1926.93599,2019-01-01
Finland,2019,2,13.516540000000001,2101.43945,1484.84977,2019-02-01
Finland,2019,3,5.59564,1766.28685,1755.58976,2019-03-01
Finland,2019,4,7.29301,2542.02822,2403.85128,2019-04-01
Finland,2019,5,0,2812.56849,2764.1122,2019-05-01
Finland,2019,6,3.85892,1281.44944,1144.59215,2019-06-01
Finland,2019,7,6.36653,1047.00653,1064.17955,2019-07-01
Finland,2019,8,13.96025,1112.29251,750.75138,2019-08-01
Finland,2019,9,2.02505,1929.08631,1838.28318,2019-09-01
Finland,2019,10,3.62957,783.72654,660.79643,2019-10-01
Finland,2019,11,5.7,635.42402,674.00749,2019-11-01
Finland,2019,12,0.00134,3158.8536,2891.01191,2019-12-01
Finland,2018,1,2.50742,1435.17646,1384.87832,2018-01-01
Finland,2018,2,21.82243,898.46352,865.64581,2018-02-01
Finland,2018,3,8.30075,3155.4942,3096.51555,2018-03-01
Finland,2018,4,0.05583,4392.53663,4365.66274,2018-04-01
Finland,2018,5,6.2403,2341.48095,2216.78974,2018-05-01
Finland,2018,6,10.13223,4794.78438,4125.8423,2018-06-01
Finland,2018,7,1.04624,744.14737,513.11774,2018-07-01
Finland,2018,8,1.62246,3259.42987,2911.02277,2018-08-01
Finland,2018,9,188.37589,2752.25,2659.51284,2018-09-01
Finland,2018,10,16.82319,1216.80111,1031.00302,2018-10-01
Finland,2018,11,11.83853,945.9186,466.94515,2018-11-01
Finland,2018,12,2.28457,7219.40821,4495.6028,2018-12-01
Finland,2017,1,2.24597,1693.1171200000001,1174.01848,2017-01-01
Finland,2017,2,2.204,1755.24162,1600.07128,2017-02-01
Finland,2017,3,1705.92327,2227.78073,2139.22474,2017-03-01
Finland,2017,4,3.34846,2153.18732,1928.54292,2017-04-01
Finland,2017,5,14.90134,2301.60254,2189.00468,2017-05-01
Finland,2017,6,0.13973,2985.6262,2991.20482,2017-06-01
Finland,2017,7,11.16195,1517.00952,1505.8804,2017-07-01
Finland,2017,8,1.80798,544.68171,401.4963,2017-08-01
Finland,2017,9,11.96774,1239.59657,1079.25012,2017-09-01
Finland,2017,10,6.74914,1895.08953,1789.81978,2017-10-01
Finland,2017,11,1.97669,3212.05973,2941.40598,2017-11-01
Finland,2017,12,14.53354,2205.83619,1944.48598,2017-12-01
Aland Islands,2019,8,0,7.228,0,2019-08-01
France,2024,1,215.25484,6202.67741,4514.40311,2024-01-01
France,2024,2,357.34428,8993.40874,7605.93806,2024-02-01
France,2024,3,933.87972,9166.81913,8334.49037,2024-03-01
France,2023,1,538.7213,13017.27551,11731.40469,2023-01-01
France,2023,2,599.93758,8940.02478,7499.15233,2023-02-01
France,2023,3,1159.75645,11919.22736,9482.37413,2023-03-01
France,2023,4,585.4884,13720.78857,11100.31581,2023-04-01
France,2023,5,606.70139,15774.4601,12086.28662,2023-05-01
France,2023,6,884.54,12673.48286,9613.07071,2023-06-01
France,2023,7,1016.69483,9968.50336,7362.6031,2023-07-01
France,2023,8,611.97502,16227.01034,13378.33582,2023-08-01
France,2023,9,776.07795,8612.89972,9161.5747,2023-09-01
France,2023,10,901.51706,14010.85714,12391.44754,2023-10-01
France,2023,11,529.98031,32166.25788,9601.01697,2023-11-01
France,2023,12,1311.4944,10381.48462,9058.65801,2023-12-01
France,2022,1,561.89905,4875.73842,3995.44815,2022-01-01
France,2022,2,288.14893,6027.78012,4374.77787,2022-02-01
France,2022,3,157.07102,7495.79159,5904.51654,2022-03-01
France,2022,4,445.7431,7685.59437,6601.37336,2022-04-01
France,2022,5,522.2612,7361.26856,5935.64475,2022-05-01
France,2022,6,1022.97412,10487.53127,7910.93675,2022-06-01
France,2022,7,625.91265,8077.86631,5873.31424,2022-07-01
France,2022,8,1292.25131,9070.15486,7028.15841,2022-08-01
France,2022,9,1320.81321,11190.18066,10505.47986,2022-09-01
France,2022,10,1359.68703,13511.71286,10956.22712,2022-10-01
France,2022,11,1188.09529,10635.95894,8019.3288,2022-11-01
France,2022,12,1053.717,16256.33731,11665.33462,2022-12-01
France,2021,1,562.44874,6153.7706,5659.74612,2021-01-01
France,2021,2,419.04672,9809.12354,7187.10591,2021-02-01
France,2021,3,693.83681,7180.57682,5808.74807,2021-03-01
France,2021,4,1188.62387,6623.68602,5467.25149,2021-04-01
France,2021,5,654.45837,6581.69166,5577.00771,2021-05-01
France,2021,6,1624.31172,4610.64717,3058.55641,2021-06-01
France,2021,7,1195.1685,6760.3448,5515.10262,2021-07-01
France,2021,8,1124.11845,4289.12389,3918.93397,2021-08-01
France,2021,9,797.11745,8670.85887,7794.72023,2021-09-01
France,2021,10,1036.69756,6715.92698,5798.38814,2021-10-01
France,2021,11,663.99822,7727.59856,6547.24091,2021-11-01
France,2021,12,716.16263,8692.92846,6052.85963,2021-12-01
France,2020,1,331.5024,8817.57057,8260.84338,2020-01-01
France,2020,2,135.28207,8173.75632,6266.02466,2020-02-01
France,2020,3,537.92872,9189.04076,9293.88746,2020-03-01
France,2020,4,88.30221,5662.53494,4224.8507,2020-04-01
France,2020,5,137.36974,4140.97661,2699.1942,2020-05-01
France,2020,6,716.75826,3675.69777,2105.9187,2020-06-01
France,2020,7,627.76402,8946.57693,7532.8254,2020-07-01
France,2020,8,221.36934,5406.88566,3718.80519,2020-08-01
France,2020,9,507.59277,5978.51426,4597.38713,2020-09-01
France,2020,10,709.87135,8819.44586,7950.61754,2020-10-01
France,2020,11,770.78503,6091.59378,5171.8719,2020-11-01
France,2020,12,1042.43336,7690.44192,5325.73714,2020-12-01
France,2019,1,678.21486,3377.51543,2807.24052,2019-01-01
France,2019,2,1667.59147,4847.36035,3345.50544,2019-02-01
France,2019,3,1298.88208,11527.01392,9038.9028,2019-03-01
France,2019,4,389.17445,6984.71868,5603.88478,2019-04-01
France,2019,5,851.87878,5563.71129,3512.94398,2019-05-01
France,2019,6,466.34983,6532.25454,4495.67738,2019-06-01
France,2019,7,388.83863,7666.12693,5888.6418,2019-07-01
France,2019,8,1153.15207,8610.26908,8275.59727,2019-08-01
France,2019,9,571.49006,5985.52454,4304.1211,2019-09-01
France,2019,10,463.43503,5652.87674,4637.63738,2019-10-01
France,2019,11,605.84427,6491.78565,4923.45113,2019-11-01
France,2019,12,224.75937,10958.85746,8292.82545,2019-12-01
France,2018,1,530.60884,3941.43022,3088.97602,2018-01-01
France,2018,2,444.00736,5230.85611,4068.85192,2018-02-01
France,2018,3,253.99541,8126.39758,7286.93691,2018-03-01
France,2018,4,307.95785,4239.99799,3712.8516,2018-04-01
France,2018,5,376.54103,9976.80307,8742.07877,2018-05-01
France,2018,6,720.10244,11106.56086,6303.81848,2018-06-01
France,2018,7,1470.21859,10478.27121,7841.23597,2018-07-01
France,2018,8,551.49265,17072.69266,12204.24612,2018-08-01
France,2018,9,718.69892,7979.37333,6924.84659,2018-09-01
France,2018,10,882.949,8592.02129,6593.92871,2018-10-01
France,2018,11,1196.63824,13662.82588,12011.21141,2018-11-01
France,2018,12,1172.09803,9746.16291,7470.93263,2018-12-01
France,2017,1,86.26493,2555.78264,1843.07698,2017-01-01
France,2017,2,634.90312,4583.6173,2873.52695,2017-02-01
France,2017,3,493.42398,4563.16653,3411.0414,2017-03-01
France,2017,4,519.73529,4355.96807,3780.74202,2017-04-01
France,2017,5,205.58777,2414.00002,1424.07711,2017-05-01
France,2017,6,151.84028,4562.38328,1657.88251,2017-06-01
France,2017,7,101.6726,7875.41803,6152.67778,2017-07-01
France,2017,8,602.52469,6140.60837,5423.75223,2017-08-01
France,2017,9,513.01826,7995.76825,6741.43395,2017-09-01
France,2017,10,464.5077,8785.33731,7428.00359,2017-10-01
France,2017,11,401.674,9501.87155,6410.24561,2017-11-01
France,2017,12,565.12618,10205.04166,6434.21877,2017-12-01
French Guiana,2019,10,0,0,6,2019-10-01
French Polynesia,2023,9,0,0.14398,0,2023-09-01
French Polynesia,2023,10,0,0.14821,0.26095,2023-10-01
French Polynesia,2023,11,0,0.10785,0,2023-11-01
French Polynesia,2022,1,0,0.33998,0,2022-01-01
French Polynesia,2022,3,0,0.1,0,2022-03-01
French Polynesia,2022,7,0,0.16215,0,2022-07-01
French Polynesia,2022,8,0,0.24954,0,2022-08-01
French Polynesia,2022,11,0,0.01985,0,2022-11-01
Djibouti,2021,6,0,0,51.00411,2021-06-01
Djibouti,2021,7,0,0.03368,0,2021-07-01
Gabon,2023,4,31.6456,1.52055,0,2023-04-01
Gabon,2023,10,0,0.2776,0,2023-10-01
Gabon,2019,7,0,0.00226,0,2019-07-01
Gabon,2018,2,192.73796,0.00495,0,2018-02-01
Gabon,2017,6,56.37702,0,0,2017-06-01
Gabon,2017,7,0,0,0.03877,2017-07-01
Gabon,2017,10,176.65903,0,0,2017-10-01
Georgia,2024,1,13437.43529,6179.54285,40056.35905,2024-01-01
Georgia,2024,2,9972.95291,9193.6242,57607.82246,2024-02-01
Georgia,2024,3,10452.32221,8981.18323,59954.42341,2024-03-01
Georgia,2023,1,9036.59779,6930.44009,62201.01483,2023-01-01
Georgia,2023,2,12175.96632,10188.18753,69814.96708,2023-02-01
Georgia,2023,3,15763.47594,9428.05533,121302.5769,2023-03-01
Georgia,2023,4,14526.09625,7620.73081,76881.92467,2023-04-01
Georgia,2023,5,12714.9995,7025.35424,81724.08761,2023-05-01
Georgia,2023,6,11887.17322,10924.93621,92162.4521,2023-06-01
Georgia,2023,7,11456.97529,9079.80027,66410.44269,2023-07-01
Georgia,2023,8,11209.6569,12027.82647,67202.30095,2023-08-01
Georgia,2023,9,11415.75977,11313.98723,64712.20693,2023-09-01
Georgia,2023,10,9278.49274,11628.03527,70714.47956,2023-10-01
Georgia,2023,11,9721.78879,13613.91605,67463.57702,2023-11-01
Georgia,2023,12,10515.70477,12883.25316,103263.654,2023-12-01
Georgia,2022,1,7445.44631,6129.37753,28250.22,2022-01-01
Georgia,2022,2,10535.18721,6370.5209,30469.24552,2022-02-01
Georgia,2022,3,7732.1003,8838.32397,39382.64525,2022-03-01
Georgia,2022,4,9539.68984,11558.07663,39846.22379,2022-04-01
Georgia,2022,5,9030.94815,17257.58172,51576.63699,2022-05-01
Georgia,2022,6,45811.26322,20277.42551,62896.38702,2022-06-01
Georgia,2022,7,11664.42425,13657.89764,64799.10707,2022-07-01
Georgia,2022,8,9447.49583,11168.5913,65402.23289,2022-08-01
Georgia,2022,9,11241.99323,12965.61793,80498.34512,2022-09-01
Georgia,2022,10,8880.69298,10197.85751,66544.86352,2022-10-01
Georgia,2022,11,14249.44607,11599.03595,89218.03541,2022-11-01
Georgia,2022,12,16832.44317,14186.05538,103591.1884,2022-12-01
Georgia,2021,1,2748.64797,5104.84062,14125.668,2021-01-01
Georgia,2021,2,5253.0104,6998.04838,18408.11783,2021-02-01
Georgia,2021,3,4539.29572,6092.65471,20459.2444,2021-03-01
Georgia,2021,4,6239.05906,8573.06917,24336.34104,2021-04-01
Georgia,2021,5,5727.6538,10386.993,25859.38048,2021-05-01
Georgia,2021,6,6721.46735,12162.098,33125.14579,2021-06-01
Georgia,2021,7,5176.09881,11596.30705,35136.02043,2021-07-01
Georgia,2021,8,6417.09805,12243.25422,31291.5599,2021-08-01
Georgia,2021,9,4672.87648,13021.31507,32844.48891,2021-09-01
