date,direction,type,model_name,K_USD,period,ribbon_low,interval,ribbon_high
2022-09-30,Outflow,non-commercial,Actual Data,391972.92999999993,YoY,NA,0.5,NA
2022-10-31,Outflow,non-commercial,Actual Data,400168.2899999999,YoY,NA,0.5,NA
2022-11-30,Outflow,non-commercial,Actual Data,406110.88999999996,YoY,NA,0.5,NA
2022-12-31,Outflow,non-commercial,Actual Data,416521.1499999999,YoY,NA,0.5,NA
2023-01-31,Outflow,non-commercial,Actual Data,426658.24999999994,YoY,NA,0.5,NA
2023-02-28,Outflow,non-commercial,Actual Data,432856.8,YoY,NA,0.5,NA
2023-03-31,Outflow,non-commercial,Actual Data,422584.29,YoY,NA,0.5,NA
2023-04-30,Outflow,non-commercial,Actual Data,434717.92,YoY,NA,0.5,NA
2023-05-31,Outflow,non-commercial,Actual Data,446242.94,YoY,NA,0.5,NA
2023-06-30,Outflow,non-commercial,Actual Data,446901.91,YoY,NA,0.5,NA
2023-07-31,Outflow,non-commercial,Actual Data,444706.25,YoY,NA,0.5,NA
2023-08-31,Outflow,non-commercial,Actual Data,439300.56999999995,YoY,NA,0.5,NA
2023-09-30,Outflow,non-commercial,Actual Data,436687.42999999993,YoY,NA,0.5,NA
2023-10-31,Outflow,non-commercial,Actual Data,442346.98,YoY,NA,0.5,NA
2023-11-30,Outflow,non-commercial,Actual Data,444467.13,YoY,NA,0.5,NA
2023-12-31,Outflow,non-commercial,Actual Data,435395.29,YoY,NA,0.5,NA
2024-01-31,Outflow,non-commercial,Actual Data,445774.65,YoY,NA,0.5,NA
2024-02-29,Outflow,non-commercial,Actual Data,453757.10000000003,YoY,NA,0.5,NA
2024-03-31,Outflow,non-commercial,Actual Data,453368.43000000005,YoY,NA,0.5,NA
2024-04-30,Outflow,non-commercial,Actual Data,449374.9600000001,YoY,NA,0.5,NA
2024-05-31,Outflow,non-commercial,Actual Data,444637.6600000001,YoY,NA,0.5,NA
2024-06-30,Outflow,non-commercial,Actual Data,439785.88,YoY,NA,0.5,NA
2024-07-31,Outflow,non-commercial,Forecast auto.arima,441247.3086694465,YoY,438629.33337738004,0.5,443865.28396151296
2024-08-31,Outflow,non-commercial,Forecast auto.arima,441428.72262914816,YoY,436099.1453756737,0.5,446758.2998826226
2024-09-30,Outflow,non-commercial,Forecast auto.arima,441010.251525555,YoY,432878.57224603783,0.5,449141.9308050721
2024-10-31,Outflow,non-commercial,Forecast auto.arima,437441.63330611464,YoY,426420.184774288,0.5,448463.0818379413
2024-11-30,Outflow,non-commercial,Forecast auto.arima,436173.59202595626,YoY,422177.2893970629,0.5,450169.89465484954
2024-12-31,Outflow,non-commercial,Forecast auto.arima,438376.7470011605,YoY,421322.87222004007,0.5,455430.6217822809
2025-01-31,Outflow,non-commercial,Forecast auto.arima,434733.3007940003,YoY,414541.315575951,0.5,454925.2860120495
2025-02-28,Outflow,non-commercial,Forecast auto.arima,432356.86759902356,YoY,408948.24943562405,0.5,455765.4857624229
2025-03-31,Outflow,non-commercial,Forecast auto.arima,427278.4557275368,YoY,400576.55380839104,0.5,453980.35764668265
2025-04-30,Outflow,non-commercial,Forecast auto.arima,427381.9550772288,YoY,397311.8625033525,0.5,457452.0476511049
2025-05-31,Outflow,non-commercial,Forecast auto.arima,427505.50441698736,YoY,393993.9443251235,0.5,461017.06450885127
2025-06-30,Outflow,non-commercial,Forecast auto.arima,428460.5443621095,YoY,391435.76792790135,0.5,465485.32079631765
2025-07-31,Outflow,non-commercial,Forecast auto.arima,426289.60636856384,YoY,388044.34973151074,0.5,464534.86300561693
2025-08-31,Outflow,non-commercial,Forecast auto.arima,421563.4944612888,YoY,382079.6160328826,0.5,461047.37288969505
2025-09-30,Outflow,non-commercial,Forecast auto.arima,418473.0328857463,YoY,377732.34101156757,0.5,459213.7247599251
2025-10-31,Outflow,non-commercial,Forecast auto.arima,417022.8327853622,YoY,375007.1386310072,0.5,459038.5269397172
2025-11-30,Outflow,non-commercial,Forecast auto.arima,415814.0419139395,YoY,372505.1989245686,0.5,459122.8849033104
2025-12-31,Outflow,non-commercial,Forecast auto.arima,412610.64947611757,YoY,367990.58290802815,0.5,457230.71604420687
2026-01-31,Outflow,non-commercial,Forecast auto.arima,411868.182227772,YoY,365918.91118338227,0.5,457817.45327216166
2026-02-28,Outflow,non-commercial,Forecast auto.arima,411918.1811202634,YoY,364621.8351262026,0.5,459214.52711432416
2026-03-31,Outflow,non-commercial,Forecast auto.arima,411866.37842024874,YoY,363205.20959575585,0.5,460527.5472447416
2026-04-30,Outflow,non-commercial,Forecast auto.arima,409833.75783381803,YoY,359790.1497915735,0.5,459877.36587606254
2026-05-31,Outflow,non-commercial,Forecast auto.arima,407279.8678924095,YoY,355836.3420909372,0.5,458723.39369388175
2026-06-30,Outflow,non-commercial,Forecast auto.arima,406333.24640227697,YoY,353472.46651736216,0.5,459194.02628719184
2024-07-31,Outflow,non-commercial,Forecast bats,441041.8275411988,YoY,438778.8423616916,0.5,443395.503643162
2024-08-31,Outflow,non-commercial,Forecast bats,441096.5499315453,YoY,436304.9119715596,0.5,446082.64055257913
2024-09-30,Outflow,non-commercial,Forecast bats,439969.80174264876,YoY,432607.5539519805,0.5,447640.3690579768
2024-10-31,Outflow,non-commercial,Forecast bats,436372.4200998472,YoY,426296.0870913117,0.5,446882.57357483206
2024-11-30,Outflow,non-commercial,Forecast bats,435492.93283965765,YoY,422649.49939136417,0.5,448905.9794623055
2024-12-31,Outflow,non-commercial,Forecast bats,441278.7477195874,YoY,425394.6391563935,0.5,457882.24124477565
2025-01-31,Outflow,non-commercial,Forecast bats,429341.6465734237,YoY,410854.59739014384,0.5,448699.3816740333
2025-02-28,Outflow,non-commercial,Forecast bats,423036.56687417004,YoY,401700.62855214044,0.5,445408.3278248637
2025-03-31,Outflow,non-commercial,Forecast bats,424725.48451698956,YoY,399974.3356235919,0.5,450697.534289543
2025-04-30,Outflow,non-commercial,Forecast bats,422768.9220747745,YoY,394865.719258581,0.5,452082.60288123303
2025-05-31,Outflow,non-commercial,Forecast bats,422662.8407407681,YoY,391400.8669003784,0.5,455538.37168545846
2025-06-30,Outflow,non-commercial,Forecast bats,425967.1984952977,YoY,391265.2320713007,0.5,462496.87685698393
2025-07-31,Outflow,non-commercial,Forecast bats,425967.1984952978,YoY,390044.7300661848,0.5,463846.39739776106
2025-08-31,Outflow,non-commercial,Forecast bats,425967.1984952977,YoY,388805.98233760666,0.5,465216.4996993238
2025-09-30,Outflow,non-commercial,Forecast bats,425967.19849529775,YoY,387653.89449463045,0.5,466498.432261582
2025-10-31,Outflow,non-commercial,Forecast bats,425967.1984952977,YoY,386531.73652461916,0.5,467750.7839671461
2025-11-30,Outflow,non-commercial,Forecast bats,425967.1984952977,YoY,385470.42513603217,0.5,468941.3028653151
2025-12-31,Outflow,non-commercial,Forecast bats,425967.1984952977,YoY,384380.8363372467,0.5,470162.5044843502
2026-01-31,Outflow,non-commercial,Forecast bats,425967.19849529775,YoY,383510.6401155093,0.5,471156.21201348293
2026-02-28,Outflow,non-commercial,Forecast bats,425967.19849529775,YoY,382613.01730806445,0.5,472179.7008921503
2026-03-31,Outflow,non-commercial,Forecast bats,425967.19849529775,YoY,381592.9518612353,0.5,473332.05941628997
2026-04-30,Outflow,non-commercial,Forecast bats,425967.19849529775,YoY,380703.46090723167,0.5,474349.12387222936
2026-05-31,Outflow,non-commercial,Forecast bats,425967.1984952977,YoY,379802.1641232561,0.5,475379.5212061189
2026-06-30,Outflow,non-commercial,Forecast bats,425967.1984952977,YoY,378923.0527963252,0.5,476387.63815542037
2024-07-31,Outflow,non-commercial,Forecast ets,441366.06080621976,YoY,438527.67149092344,0.5,444204.45012151607
2024-08-31,Outflow,non-commercial,Forecast ets,440764.2883553624,YoY,434807.5478827095,0.5,446721.02882801543
2024-09-30,Outflow,non-commercial,Forecast ets,439778.23497245787,YoY,430694.62924063357,0.5,448861.8407042823
2024-10-31,Outflow,non-commercial,Forecast ets,436462.2618968872,YoY,424106.3765863139,0.5,448818.1472074606
2024-11-30,Outflow,non-commercial,Forecast ets,435600.9748280694,YoY,419986.1247994493,0.5,451215.82485668967
2024-12-31,Outflow,non-commercial,Forecast ets,442011.5201616925,YoY,422773.69261355355,0.5,461249.34770983167
2025-01-31,Outflow,non-commercial,Forecast ets,429786.41200886166,YoY,407550.7706943093,0.5,452022.05332341406
2025-02-28,Outflow,non-commercial,Forecast ets,425471.90489151,YoY,399868.90677757,0.5,451074.9030054499
2025-03-31,Outflow,non-commercial,Forecast ets,426583.84581319377,YoY,397148.4204975446,0.5,456019.271128843
2025-04-30,Outflow,non-commercial,Forecast ets,426184.1083420042,YoY,393094.6069367346,0.5,459273.60974727373
2025-05-31,Outflow,non-commercial,Forecast ets,425095.07771264744,YoY,388302.978794417,0.5,461887.1766308777
2025-06-30,Outflow,non-commercial,Forecast ets,428970.36721162446,YoY,388316.1266884442,0.5,469624.6077348046
2025-07-31,Outflow,non-commercial,Forecast ets,428970.3672116244,YoY,387226.651279419,0.5,470714.0831438298
2025-08-31,Outflow,non-commercial,Forecast ets,428970.3672116244,YoY,386209.38460279966,0.5,471731.34982044913
2025-09-30,Outflow,non-commercial,Forecast ets,428970.3672116244,YoY,385193.28962504404,0.5,472747.44479820476
2025-10-31,Outflow,non-commercial,Forecast ets,428970.3672116244,YoY,384210.90005756484,0.5,473729.83436568396
2025-11-30,Outflow,non-commercial,Forecast ets,428970.3672116244,YoY,383224.5186836162,0.5,474716.2157396327
2025-12-31,Outflow,non-commercial,Forecast ets,428970.3672116244,YoY,382315.8928804775,0.5,475624.8415427714
2026-01-31,Outflow,non-commercial,Forecast ets,428970.36721162446,YoY,381263.51089492184,0.5,476677.2235283271
2026-02-28,Outflow,non-commercial,Forecast ets,428970.36721162446,YoY,380299.1150917315,0.5,477641.61933151743
2026-03-31,Outflow,non-commercial,Forecast ets,428970.36721162446,YoY,379428.3502139613,0.5,478512.38420928747
2026-04-30,Outflow,non-commercial,Forecast ets,428970.36721162446,YoY,378522.5548407738,0.5,479418.17958247504
2026-05-31,Outflow,non-commercial,Forecast ets,428970.3672116245,YoY,377625.46998758364,0.5,480315.26443566516
2026-06-30,Outflow,non-commercial,Forecast ets,428970.36721162446,YoY,376757.7439280845,0.5,481182.9904951643
2024-07-31,Outflow,non-commercial,Forecast stlm,441009.9322831328,YoY,438445.9050390674,0.5,443573.9595271982
2024-08-31,Outflow,non-commercial,Forecast stlm,440774.0397685339,YoY,435516.8949112843,0.5,446031.18462578347
2024-09-30,Outflow,non-commercial,Forecast stlm,439762.846815877,YoY,431689.2643619001,0.5,447836.429269854
2024-10-31,Outflow,non-commercial,Forecast stlm,436015.5594864242,YoY,425007.2621562028,0.5,447023.85681664565
2024-11-30,Outflow,non-commercial,Forecast stlm,434648.075689649,YoY,420591.24175830494,0.5,448704.9096209931
2024-12-31,Outflow,non-commercial,Forecast stlm,439572.8378632169,YoY,422357.6192700392,0.5,456788.0564563946
2025-01-31,Outflow,non-commercial,Forecast stlm,429171.379540879,YoY,408691.50060972746,0.5,449651.2584720306
2025-02-28,Outflow,non-commercial,Forecast stlm,424186.50757830974,YoY,400338.92665819137,0.5,448034.0884984281
2025-03-31,Outflow,non-commercial,Forecast stlm,425665.6177774405,YoY,398350.23881057184,0.5,452980.9967443092
2025-04-30,Outflow,non-commercial,Forecast stlm,424603.45476278523,YoY,393722.8790451644,0.5,455484.0304804061
2025-05-31,Outflow,non-commercial,Forecast stlm,423559.64907548286,YoY,389018.9597868471,0.5,458100.33836411854
2025-06-30,Outflow,non-commercial,Forecast stlm,426750.4703705277,YoY,388457.04412491684,0.5,465043.89661613875
2025-07-31,Outflow,non-commercial,Forecast stlm,426750.4703705277,YoY,387177.8385174681,0.5,466323.1022235876
2025-08-31,Outflow,non-commercial,Forecast stlm,426750.4703705277,YoY,385939.20785097126,0.5,467561.7328900842
2025-09-30,Outflow,non-commercial,Forecast stlm,426750.4703705277,YoY,384737.23121386254,0.5,468763.709527193
2025-10-31,Outflow,non-commercial,Forecast stlm,426750.4703705277,YoY,383568.59807332617,0.5,469932.34266772936
2025-11-30,Outflow,non-commercial,Forecast stlm,426750.4703705277,YoY,382430.47951211134,0.5,471070.4612289442
2025-12-31,Outflow,non-commercial,Forecast stlm,426750.47037052776,YoY,381320.4331510165,0.5,472180.507590039
2026-01-31,Outflow,non-commercial,Forecast stlm,426750.47037052776,YoY,380236.33139688824,0.5,473264.60934416734
2026-02-28,Outflow,non-commercial,Forecast stlm,426750.47037052776,YoY,379176.30627170106,0.5,474324.6344693545
2026-03-31,Outflow,non-commercial,Forecast stlm,426750.47037052776,YoY,378138.70629716717,0.5,475362.23444388836
2026-04-30,Outflow,non-commercial,Forecast stlm,426750.47037052776,YoY,377122.0623179616,0.5,476378.87842309393
2026-05-31,Outflow,non-commercial,Forecast stlm,426750.4703705277,YoY,376125.06006749434,0.5,477375.8806735613
2026-06-30,Outflow,non-commercial,Forecast stlm,426750.4703705277,YoY,375146.51789773704,0.5,478354.42284331867
2013-01-31,Outflow,total,Actual Data,NA,YoY,NA,0.5,NA
2013-02-28,Outflow,total,Actual Data,NA,YoY,NA,0.5,NA
2013-03-31,Outflow,total,Actual Data,NA,YoY,NA,0.5,NA
2013-04-30,Outflow,total,Actual Data,NA,YoY,NA,0.5,NA
2013-05-31,Outflow,total,Actual Data,NA,YoY,NA,0.5,NA
2013-06-30,Outflow,total,Actual Data,NA,YoY,NA,0.5,NA
2013-07-31,Outflow,total,Actual Data,NA,YoY,NA,0.5,NA
2013-08-31,Outflow,total,Actual Data,NA,YoY,NA,0.5,NA
2013-09-30,Outflow,total,Actual Data,NA,YoY,NA,0.5,NA
2013-10-31,Outflow,total,Actual Data,NA,YoY,NA,0.5,NA
2013-11-30,Outflow,total,Actual Data,NA,YoY,NA,0.5,NA
2013-12-31,Outflow,total,Actual Data,852151.27,YoY,NA,0.5,NA
2014-01-31,Outflow,total,Actual Data,846665.88,YoY,NA,0.5,NA
2014-02-28,Outflow,total,Actual Data,850236.75,YoY,NA,0.5,NA
2014-03-31,Outflow,total,Actual Data,865625.65,YoY,NA,0.5,NA
2014-04-30,Outflow,total,Actual Data,866749.3500000001,YoY,NA,0.5,NA
2014-05-31,Outflow,total,Actual Data,859688.91,YoY,NA,0.5,NA
2014-06-30,Outflow,total,Actual Data,866023.86,YoY,NA,0.5,NA
2014-07-31,Outflow,total,Actual Data,883552.0299999998,YoY,NA,0.5,NA
2014-08-31,Outflow,total,Actual Data,897682.7099999998,YoY,NA,0.5,NA
2014-09-30,Outflow,total,Actual Data,898644.9799999997,YoY,NA,0.5,NA
2014-10-31,Outflow,total,Actual Data,898371.1399999998,YoY,NA,0.5,NA
2014-11-30,Outflow,total,Actual Data,883745.7499999999,YoY,NA,0.5,NA
2014-12-31,Outflow,total,Actual Data,902818.9799999999,YoY,NA,0.5,NA
2015-01-31,Outflow,total,Actual Data,892733.4299999999,YoY,NA,0.5,NA
2015-02-28,Outflow,total,Actual Data,882282.05,YoY,NA,0.5,NA
2015-03-31,Outflow,total,Actual Data,865498.28,YoY,NA,0.5,NA
2015-04-30,Outflow,total,Actual Data,852716.05,YoY,NA,0.5,NA
2015-05-31,Outflow,total,Actual Data,847795.3800000001,YoY,NA,0.5,NA
2015-06-30,Outflow,total,Actual Data,847903.9300000002,YoY,NA,0.5,NA
2015-07-31,Outflow,total,Actual Data,825256.02,YoY,NA,0.5,NA
2015-08-31,Outflow,total,Actual Data,797410.3200000001,YoY,NA,0.5,NA
2015-09-30,Outflow,total,Actual Data,784018.0100000001,YoY,NA,0.5,NA
2015-10-31,Outflow,total,Actual Data,764977.0300000001,YoY,NA,0.5,NA
2015-11-30,Outflow,total,Actual Data,757762.3,YoY,NA,0.5,NA
2015-12-31,Outflow,total,Actual Data,760991.8899999999,YoY,NA,0.5,NA
2016-01-31,Outflow,total,Actual Data,759364.9199999998,YoY,NA,0.5,NA
2016-02-29,Outflow,total,Actual Data,767632.5799999998,YoY,NA,0.5,NA
2016-03-31,Outflow,total,Actual Data,775563.9099999999,YoY,NA,0.5,NA
2016-04-30,Outflow,total,Actual Data,782317.8099999999,YoY,NA,0.5,NA
2016-05-31,Outflow,total,Actual Data,790922.55,YoY,NA,0.5,NA
2016-06-30,Outflow,total,Actual Data,779064.1200000001,YoY,NA,0.5,NA
2016-07-31,Outflow,total,Actual Data,770516.05,YoY,NA,0.5,NA
2016-08-31,Outflow,total,Actual Data,773266.7400000001,YoY,NA,0.5,NA
2016-09-30,Outflow,total,Actual Data,790695.9800000001,YoY,NA,0.5,NA
2016-10-31,Outflow,total,Actual Data,804073.3600000001,YoY,NA,0.5,NA
2016-11-30,Outflow,total,Actual Data,809075.5800000002,YoY,NA,0.5,NA
2016-12-31,Outflow,total,Actual Data,816981.7100000001,YoY,NA,0.5,NA
2017-01-31,Outflow,total,Actual Data,817109.7400000001,YoY,NA,0.5,NA
2017-02-28,Outflow,total,Actual Data,815229.41,YoY,NA,0.5,NA
2017-03-31,Outflow,total,Actual Data,819893.8500000001,YoY,NA,0.5,NA
2017-04-30,Outflow,total,Actual Data,840333.1500000001,YoY,NA,0.5,NA
2017-05-31,Outflow,total,Actual Data,851972.5700000001,YoY,NA,0.5,NA
2017-06-30,Outflow,total,Actual Data,877440.6799999999,YoY,NA,0.5,NA
2017-07-31,Outflow,total,Actual Data,898886.61,YoY,NA,0.5,NA
2017-08-31,Outflow,total,Actual Data,914224.8699999999,YoY,NA,0.5,NA
2017-09-30,Outflow,total,Actual Data,923598.1900000001,YoY,NA,0.5,NA
2017-10-31,Outflow,total,Actual Data,955039.06,YoY,NA,0.5,NA
2017-11-30,Outflow,total,Actual Data,983412.9799999999,YoY,NA,0.5,NA
2017-12-31,Outflow,total,Actual Data,989801.29,YoY,NA,0.5,NA
2018-01-31,Outflow,total,Actual Data,1021501.1200000001,YoY,NA,0.5,NA
2018-02-28,Outflow,total,Actual Data,1054326.42,YoY,NA,0.5,NA
2018-03-31,Outflow,total,Actual Data,1079714.7200000002,YoY,NA,0.5,NA
2018-04-30,Outflow,total,Actual Data,1087159.3,YoY,NA,0.5,NA
2018-05-31,Outflow,total,Actual Data,1100322.23,YoY,NA,0.5,NA
2018-06-30,Outflow,total,Actual Data,1096478.97,YoY,NA,0.5,NA
2018-07-31,Outflow,total,Actual Data,1117169.0199999998,YoY,NA,0.5,NA
2018-08-31,Outflow,total,Actual Data,1138295.7,YoY,NA,0.5,NA
2018-09-30,Outflow,total,Actual Data,1147673.71,YoY,NA,0.5,NA
2018-10-31,Outflow,total,Actual Data,1161479.83,YoY,NA,0.5,NA
2018-11-30,Outflow,total,Actual Data,1180424.6,YoY,NA,0.5,NA
2018-12-31,Outflow,total,Actual Data,1188230.5199999998,YoY,NA,0.5,NA
2019-01-31,Outflow,total,Actual Data,1215277.5499999998,YoY,NA,0.5,NA
2019-02-28,Outflow,total,Actual Data,1209243.5999999999,YoY,NA,0.5,NA
2019-03-31,Outflow,total,Actual Data,1201436.5399999998,YoY,NA,0.5,NA
2019-04-30,Outflow,total,Actual Data,1218023.38,YoY,NA,0.5,NA
2019-05-31,Outflow,total,Actual Data,1238725.58,YoY,NA,0.5,NA
2019-06-30,Outflow,total,Actual Data,1289108.01,YoY,NA,0.5,NA
2019-07-31,Outflow,total,Actual Data,1335176.6199999999,YoY,NA,0.5,NA
2019-08-31,Outflow,total,Actual Data,1395494.39,YoY,NA,0.5,NA
2019-09-30,Outflow,total,Actual Data,1425917.1899999997,YoY,NA,0.5,NA
2019-10-31,Outflow,total,Actual Data,1416912.8899999997,YoY,NA,0.5,NA
2019-11-30,Outflow,total,Actual Data,1427407.7699999998,YoY,NA,0.5,NA
2019-12-31,Outflow,total,Actual Data,1454552.17,YoY,NA,0.5,NA
2020-01-31,Outflow,total,Actual Data,1423003.4,YoY,NA,0.5,NA
2020-02-29,Outflow,total,Actual Data,1435174.77,YoY,NA,0.5,NA
2020-03-31,Outflow,total,Actual Data,1434116.0499999998,YoY,NA,0.5,NA
2020-04-30,Outflow,total,Actual Data,1388867.7499999998,YoY,NA,0.5,NA
2020-05-31,Outflow,total,Actual Data,1341734.3199999996,YoY,NA,0.5,NA
2020-06-30,Outflow,total,Actual Data,1340972.76,YoY,NA,0.5,NA
2020-07-31,Outflow,total,Actual Data,1295967.77,YoY,NA,0.5,NA
2020-08-31,Outflow,total,Actual Data,1240374.4300000002,YoY,NA,0.5,NA
2020-09-30,Outflow,total,Actual Data,1236135.4100000004,YoY,NA,0.5,NA
2020-10-31,Outflow,total,Actual Data,1241256.84,YoY,NA,0.5,NA
2020-11-30,Outflow,total,Actual Data,1284306.3900000001,YoY,NA,0.5,NA
2020-12-31,Outflow,total,Actual Data,1267340.12,YoY,NA,0.5,NA
2021-01-31,Outflow,total,Actual Data,1279632.97,YoY,NA,0.5,NA
2021-02-28,Outflow,total,Actual Data,1275106.91,YoY,NA,0.5,NA
2021-03-31,Outflow,total,Actual Data,1277665.7499999998,YoY,NA,0.5,NA
2021-04-30,Outflow,total,Actual Data,1306409.03,YoY,NA,0.5,NA
2021-05-31,Outflow,total,Actual Data,1337065.58,YoY,NA,0.5,NA
2021-06-30,Outflow,total,Actual Data,1309808.8599999999,YoY,NA,0.5,NA
2021-07-31,Outflow,total,Actual Data,1307877.85,YoY,NA,0.5,NA
2021-08-31,Outflow,total,Actual Data,1307432.9400000002,YoY,NA,0.5,NA
2021-09-30,Outflow,total,Actual Data,1285106.28,YoY,NA,0.5,NA
2021-10-31,Outflow,total,Actual Data,1280332.08,YoY,NA,0.5,NA
2021-11-30,Outflow,total,Actual Data,1225882.35,YoY,NA,0.5,NA
2021-12-31,Outflow,total,Actual Data,1225621.82,YoY,NA,0.5,NA
2022-01-31,Outflow,total,Actual Data,1230922.0899999999,YoY,NA,0.5,NA
2022-02-28,Outflow,total,Actual Data,1254151.92,YoY,NA,0.5,NA
2022-03-31,Outflow,total,Actual Data,1319472.79,YoY,NA,0.5,NA
2022-04-30,Outflow,total,Actual Data,1358537.52,YoY,NA,0.5,NA
2022-05-31,Outflow,total,Actual Data,1404972.3800000001,YoY,NA,0.5,NA
2022-06-30,Outflow,total,Actual Data,1536431.63,YoY,NA,0.5,NA
2022-07-31,Outflow,total,Actual Data,1871123.0299999998,YoY,NA,0.5,NA
2022-08-31,Outflow,total,Actual Data,1951353.16,YoY,NA,0.5,NA
2022-09-30,Outflow,total,Actual Data,2091065.1199999999,YoY,NA,0.5,NA
2022-10-31,Outflow,total,Actual Data,2269533.4299999997,YoY,NA,0.5,NA
2022-11-30,Outflow,total,Actual Data,2450834.6499999994,YoY,NA,0.5,NA
2022-12-31,Outflow,total,Actual Data,2606766.6099999994,YoY,NA,0.5,NA
2023-01-31,Outflow,total,Actual Data,2735221.1999999997,YoY,NA,0.5,NA
2023-02-28,Outflow,total,Actual Data,2993022.4499999997,YoY,NA,0.5,NA
2023-03-31,Outflow,total,Actual Data,3265679.7299999995,YoY,NA,0.5,NA
2023-04-30,Outflow,total,Actual Data,3428866.29,YoY,NA,0.5,NA
2023-05-31,Outflow,total,Actual Data,3673714.2499999995,YoY,NA,0.5,NA
2023-06-30,Outflow,total,Actual Data,3758074.1899999995,YoY,NA,0.5,NA
2023-07-31,Outflow,total,Actual Data,3569703.77,YoY,NA,0.5,NA
2023-08-31,Outflow,total,Actual Data,3703717.1199999996,YoY,NA,0.5,NA
