date,year,FX,possition,value
2024-03-18T17:43:00Z,2024,EUR,buy,437
2024-03-18T17:43:00Z,2024,EUR,sell,442
2024-03-18T17:43:00Z,2024,RUB,buy,4.28
2024-03-18T17:43:00Z,2024,RUB,sell,4.38
2024-03-18T17:42:00Z,2024,USD,buy,401
2024-03-18T17:42:00Z,2024,USD,sell,404
2024-03-18T17:42:00Z,2024,EUR,buy,437
2024-03-18T17:42:00Z,2024,EUR,sell,442
2024-03-18T17:42:00Z,2024,RUB,buy,4.28
2024-03-18T17:42:00Z,2024,RUB,sell,4.38
2024-03-18T17:41:00Z,2024,USD,buy,401
2024-03-18T17:41:00Z,2024,USD,sell,404
2024-03-18T17:41:00Z,2024,EUR,buy,437
2024-03-18T17:41:00Z,2024,EUR,sell,442
2024-03-18T17:41:00Z,2024,RUB,buy,4.28
2024-03-18T17:41:00Z,2024,RUB,sell,4.38
2024-03-18T17:38:00Z,2024,USD,buy,401
2024-03-18T17:38:00Z,2024,USD,sell,404
2024-03-18T17:38:00Z,2024,EUR,buy,437
2024-03-18T17:38:00Z,2024,EUR,sell,442
2024-03-18T17:38:00Z,2024,RUB,buy,4.28
2024-03-18T17:38:00Z,2024,RUB,sell,4.38
2024-03-18T17:35:00Z,2024,USD,buy,401
2024-03-18T17:35:00Z,2024,USD,sell,404
2024-03-18T17:35:00Z,2024,EUR,buy,437
2024-03-18T17:35:00Z,2024,EUR,sell,442
2024-03-18T17:35:00Z,2024,RUB,buy,4.28
2024-03-18T17:35:00Z,2024,RUB,sell,4.38
2024-03-18T17:32:00Z,2024,USD,buy,401
2024-03-18T17:32:00Z,2024,USD,sell,404
2024-03-18T17:32:00Z,2024,EUR,buy,437
2024-03-18T17:32:00Z,2024,EUR,sell,442
2024-03-18T17:32:00Z,2024,RUB,buy,4.28
2024-03-18T17:32:00Z,2024,RUB,sell,4.38
2024-03-18T17:58:00Z,2024,USD,buy,401
2024-03-18T17:58:00Z,2024,USD,sell,404
2024-03-18T17:58:00Z,2024,EUR,buy,437
2024-03-18T17:58:00Z,2024,EUR,sell,442
2024-03-18T17:58:00Z,2024,RUB,buy,4.28
2024-03-18T17:58:00Z,2024,RUB,sell,4.38
2024-03-18T17:57:00Z,2024,USD,buy,401
2024-03-18T17:57:00Z,2024,USD,sell,404
2024-03-18T17:57:00Z,2024,EUR,buy,437
2024-03-18T17:57:00Z,2024,EUR,sell,442
2024-03-18T17:57:00Z,2024,RUB,buy,4.28
2024-03-18T17:57:00Z,2024,RUB,sell,4.38
2024-03-18T17:55:00Z,2024,USD,buy,401
2024-03-18T17:55:00Z,2024,USD,sell,404
2024-03-18T17:55:00Z,2024,EUR,buy,437
2024-03-18T17:55:00Z,2024,EUR,sell,442
2024-03-18T17:55:00Z,2024,RUB,buy,4.28
2024-03-18T17:55:00Z,2024,RUB,sell,4.38
2024-03-18T17:53:00Z,2024,USD,buy,401
2024-03-18T17:53:00Z,2024,USD,sell,404
2024-03-18T17:53:00Z,2024,EUR,buy,437
2024-03-18T17:53:00Z,2024,EUR,sell,442
2024-03-18T17:53:00Z,2024,RUB,buy,4.28
2024-03-18T17:53:00Z,2024,RUB,sell,4.38
2024-03-18T17:51:00Z,2024,USD,buy,401
2024-03-18T17:51:00Z,2024,USD,sell,404
2024-03-18T17:51:00Z,2024,EUR,buy,437
2024-03-18T17:51:00Z,2024,EUR,sell,442
2024-03-18T17:51:00Z,2024,RUB,buy,4.28
2024-03-18T17:51:00Z,2024,RUB,sell,4.38
2024-03-18T17:50:00Z,2024,USD,buy,401
2024-03-18T17:50:00Z,2024,USD,sell,404
2024-03-18T17:50:00Z,2024,EUR,buy,437
2024-03-18T17:50:00Z,2024,EUR,sell,442
2024-03-18T17:50:00Z,2024,RUB,buy,4.28
2024-03-18T17:50:00Z,2024,RUB,sell,4.38
2024-03-18T17:45:00Z,2024,USD,buy,401
2024-03-18T17:45:00Z,2024,USD,sell,404
2024-03-18T17:45:00Z,2024,EUR,buy,437
2024-03-18T17:45:00Z,2024,EUR,sell,442
2024-03-18T17:45:00Z,2024,RUB,buy,4.28
2024-03-18T17:45:00Z,2024,RUB,sell,4.38
2024-03-18T18:14:00Z,2024,USD,buy,401
2024-03-18T18:14:00Z,2024,USD,sell,404
2024-03-18T18:14:00Z,2024,EUR,buy,437
2024-03-18T18:14:00Z,2024,EUR,sell,442
2024-03-18T18:14:00Z,2024,RUB,buy,4.28
2024-03-18T18:14:00Z,2024,RUB,sell,4.4
2024-03-18T18:13:00Z,2024,USD,buy,401
2024-03-18T18:13:00Z,2024,USD,sell,404
2024-03-18T18:13:00Z,2024,EUR,buy,437
2024-03-18T18:13:00Z,2024,EUR,sell,442
2024-03-18T18:13:00Z,2024,RUB,buy,4.28
2024-03-18T18:13:00Z,2024,RUB,sell,4.38
2024-03-18T18:12:00Z,2024,USD,buy,401
2024-03-18T18:12:00Z,2024,USD,sell,404
2024-03-18T18:12:00Z,2024,EUR,buy,437
2024-03-18T18:12:00Z,2024,EUR,sell,442
2024-03-18T18:12:00Z,2024,RUB,buy,4.28
2024-03-18T18:12:00Z,2024,RUB,sell,4.38
2024-03-18T18:10:00Z,2024,USD,buy,401
2024-03-18T18:10:00Z,2024,USD,sell,404
2024-03-18T18:10:00Z,2024,EUR,buy,437
2024-03-18T18:10:00Z,2024,EUR,sell,442
2024-03-18T18:10:00Z,2024,RUB,buy,4.28
2024-03-18T18:10:00Z,2024,RUB,sell,4.38
2024-03-18T18:08:00Z,2024,USD,buy,401
2024-03-18T18:08:00Z,2024,USD,sell,404
2024-03-18T18:08:00Z,2024,EUR,buy,437
2024-03-18T18:08:00Z,2024,EUR,sell,442
2024-03-18T18:08:00Z,2024,RUB,buy,4.28
2024-03-18T18:08:00Z,2024,RUB,sell,4.38
2024-03-18T18:06:00Z,2024,USD,buy,401
2024-03-18T18:06:00Z,2024,USD,sell,404
2024-03-18T18:06:00Z,2024,EUR,buy,437
2024-03-18T18:06:00Z,2024,EUR,sell,442
2024-03-18T18:06:00Z,2024,RUB,buy,4.28
2024-03-18T18:06:00Z,2024,RUB,sell,4.38
2024-03-18T18:01:00Z,2024,USD,buy,401
2024-03-18T18:01:00Z,2024,USD,sell,404
2024-03-18T18:01:00Z,2024,EUR,buy,437
2024-03-18T18:01:00Z,2024,EUR,sell,442
2024-03-18T18:01:00Z,2024,RUB,buy,4.28
2024-03-18T18:01:00Z,2024,RUB,sell,4.38
2024-03-18T18:00:00Z,2024,USD,buy,401
2024-03-18T18:00:00Z,2024,USD,sell,404
2024-03-18T18:00:00Z,2024,EUR,buy,435
2024-03-18T18:00:00Z,2024,EUR,sell,442
2024-03-18T18:00:00Z,2024,RUB,buy,4.25
2024-03-18T18:00:00Z,2024,RUB,sell,4.4
2024-03-18T18:00:00Z,2024,EUR,buy,437
2024-03-18T18:00:00Z,2024,RUB,buy,4.28
2024-03-18T18:00:00Z,2024,RUB,sell,4.38
2024-03-18T18:29:00Z,2024,USD,buy,401
2024-03-18T18:29:00Z,2024,USD,sell,404
2024-03-18T18:29:00Z,2024,EUR,buy,437
2024-03-18T18:29:00Z,2024,EUR,sell,442
2024-03-18T18:29:00Z,2024,RUB,buy,4.28
2024-03-18T18:29:00Z,2024,RUB,sell,4.4
2024-03-18T18:27:00Z,2024,USD,buy,401
2024-03-18T18:27:00Z,2024,USD,sell,404
2024-03-18T18:27:00Z,2024,EUR,buy,437
2024-03-18T18:27:00Z,2024,EUR,sell,442
2024-03-18T18:27:00Z,2024,RUB,buy,4.28
2024-03-18T18:27:00Z,2024,RUB,sell,4.38
2024-03-18T18:25:00Z,2024,USD,buy,401
2024-03-18T18:25:00Z,2024,USD,sell,404
2024-03-18T18:25:00Z,2024,EUR,buy,437
2024-03-18T18:25:00Z,2024,EUR,sell,442
2024-03-18T18:25:00Z,2024,RUB,buy,4.28
2024-03-18T18:25:00Z,2024,RUB,sell,4.38
2024-03-18T18:24:00Z,2024,USD,buy,401
2024-03-18T18:24:00Z,2024,USD,sell,404
2024-03-18T18:24:00Z,2024,EUR,buy,437
2024-03-18T18:24:00Z,2024,EUR,sell,442
2024-03-18T18:24:00Z,2024,RUB,buy,4.28
2024-03-18T18:24:00Z,2024,RUB,sell,4.38
2024-03-18T18:23:00Z,2024,USD,buy,401
2024-03-18T18:23:00Z,2024,USD,sell,404
2024-03-18T18:23:00Z,2024,EUR,buy,437
2024-03-18T18:23:00Z,2024,EUR,sell,442
2024-03-18T18:23:00Z,2024,RUB,buy,4.28
2024-03-18T18:23:00Z,2024,RUB,sell,4.38
2024-03-18T18:22:00Z,2024,USD,buy,400
2024-03-18T18:22:00Z,2024,USD,sell,404
2024-03-18T18:22:00Z,2024,EUR,buy,437
2024-03-18T18:22:00Z,2024,EUR,sell,442
2024-03-18T18:22:00Z,2024,RUB,buy,4.28
2024-03-18T18:22:00Z,2024,RUB,sell,4.38
2024-03-18T18:22:00Z,2024,USD,buy,401
2024-03-18T18:18:00Z,2024,USD,buy,401
2024-03-18T18:18:00Z,2024,USD,sell,404
2024-03-18T18:18:00Z,2024,EUR,buy,437
2024-03-18T18:18:00Z,2024,EUR,sell,442
2024-03-18T18:18:00Z,2024,RUB,buy,4.28
2024-03-18T18:18:00Z,2024,RUB,sell,4.38
2024-03-18T18:16:00Z,2024,USD,buy,401
2024-03-18T18:16:00Z,2024,USD,sell,404
2024-03-18T18:16:00Z,2024,EUR,buy,437
2024-03-18T18:16:00Z,2024,EUR,sell,442
2024-03-18T18:16:00Z,2024,RUB,buy,4.28
2024-03-18T18:16:00Z,2024,RUB,sell,4.38
2024-03-18T18:42:00Z,2024,USD,buy,401
2024-03-18T18:42:00Z,2024,USD,sell,404
2024-03-18T18:42:00Z,2024,EUR,buy,437
2024-03-18T18:42:00Z,2024,EUR,sell,442
2024-03-18T18:42:00Z,2024,RUB,buy,4.28
2024-03-18T18:42:00Z,2024,RUB,sell,4.38
2024-03-18T18:41:00Z,2024,USD,buy,401
2024-03-18T18:41:00Z,2024,USD,sell,404
2024-03-18T18:41:00Z,2024,EUR,buy,437
2024-03-18T18:41:00Z,2024,EUR,sell,442
2024-03-18T18:41:00Z,2024,RUB,buy,4.28
2024-03-18T18:41:00Z,2024,RUB,sell,4.38
2024-03-18T18:38:00Z,2024,USD,buy,401
2024-03-18T18:38:00Z,2024,USD,sell,404
2024-03-18T18:38:00Z,2024,EUR,buy,437
2024-03-18T18:38:00Z,2024,EUR,sell,442
2024-03-18T18:38:00Z,2024,RUB,buy,4.28
2024-03-18T18:38:00Z,2024,RUB,sell,4.38
2024-03-18T18:37:00Z,2024,USD,buy,401
2024-03-18T18:37:00Z,2024,USD,sell,404
2024-03-18T18:37:00Z,2024,EUR,buy,437
2024-03-18T18:37:00Z,2024,EUR,sell,442
2024-03-18T18:37:00Z,2024,RUB,buy,4.28
2024-03-18T18:37:00Z,2024,RUB,sell,4.38
2024-03-18T18:36:00Z,2024,USD,buy,401
2024-03-18T18:36:00Z,2024,USD,sell,404
2024-03-18T18:36:00Z,2024,EUR,buy,437
2024-03-18T18:36:00Z,2024,EUR,sell,442
2024-03-18T18:36:00Z,2024,RUB,buy,4.28
2024-03-18T18:36:00Z,2024,RUB,sell,4.38
2024-03-18T18:35:00Z,2024,USD,buy,401
2024-03-18T18:35:00Z,2024,USD,sell,404
2024-03-18T18:35:00Z,2024,EUR,buy,437
2024-03-18T18:35:00Z,2024,EUR,sell,442
2024-03-18T18:35:00Z,2024,RUB,buy,4.28
2024-03-18T18:35:00Z,2024,RUB,sell,4.38
2024-03-18T18:34:00Z,2024,USD,buy,401
2024-03-18T18:34:00Z,2024,USD,sell,404
2024-03-18T18:34:00Z,2024,EUR,buy,437
2024-03-18T18:34:00Z,2024,EUR,sell,442
2024-03-18T18:34:00Z,2024,RUB,buy,4.28
2024-03-18T18:34:00Z,2024,RUB,sell,4.38
2024-03-18T18:33:00Z,2024,USD,buy,401
2024-03-18T18:33:00Z,2024,USD,sell,404
2024-03-18T18:33:00Z,2024,EUR,buy,437
2024-03-18T18:33:00Z,2024,EUR,sell,442
2024-03-18T18:33:00Z,2024,RUB,buy,4.28
2024-03-18T18:33:00Z,2024,RUB,sell,4.38
2024-03-18T18:32:00Z,2024,USD,buy,401
2024-03-18T18:32:00Z,2024,USD,sell,404
2024-03-18T18:32:00Z,2024,EUR,buy,437
2024-03-18T18:32:00Z,2024,EUR,sell,442
2024-03-18T18:32:00Z,2024,RUB,buy,4.28
2024-03-18T18:32:00Z,2024,RUB,sell,4.4
2024-03-18T18:32:00Z,2024,RUB,sell,4.38
2024-03-18T18:57:00Z,2024,USD,buy,401
2024-03-18T18:57:00Z,2024,USD,sell,404
2024-03-18T18:57:00Z,2024,EUR,buy,437
2024-03-18T18:57:00Z,2024,EUR,sell,442
2024-03-18T18:57:00Z,2024,RUB,buy,4.28
2024-03-18T18:57:00Z,2024,RUB,sell,4.38
2024-03-18T18:55:00Z,2024,USD,buy,401
2024-03-18T18:55:00Z,2024,USD,sell,404
2024-03-18T18:55:00Z,2024,EUR,buy,437
2024-03-18T18:55:00Z,2024,EUR,sell,442
2024-03-18T18:55:00Z,2024,RUB,buy,4.28
2024-03-18T18:55:00Z,2024,RUB,sell,4.38
2024-03-18T18:53:00Z,2024,USD,buy,401
2024-03-18T18:53:00Z,2024,USD,sell,404
2024-03-18T18:53:00Z,2024,EUR,buy,437
2024-03-18T18:53:00Z,2024,EUR,sell,442
2024-03-18T18:53:00Z,2024,RUB,buy,4.28
2024-03-18T18:53:00Z,2024,RUB,sell,4.4
2024-03-18T18:52:00Z,2024,USD,buy,401
2024-03-18T18:52:00Z,2024,USD,sell,404
2024-03-18T18:52:00Z,2024,EUR,buy,437
2024-03-18T18:52:00Z,2024,EUR,sell,442
2024-03-18T18:52:00Z,2024,RUB,buy,4.28
2024-03-18T18:52:00Z,2024,RUB,sell,4.38
2024-03-18T18:50:00Z,2024,USD,buy,401
2024-03-18T18:50:00Z,2024,USD,sell,404
2024-03-18T18:50:00Z,2024,EUR,buy,437
2024-03-18T18:50:00Z,2024,EUR,sell,442
2024-03-18T18:50:00Z,2024,RUB,buy,4.28
2024-03-18T18:50:00Z,2024,RUB,sell,4.38
2024-03-18T18:49:00Z,2024,USD,buy,401
2024-03-18T18:49:00Z,2024,USD,sell,404
2024-03-18T18:49:00Z,2024,EUR,buy,437
2024-03-18T18:49:00Z,2024,EUR,sell,442
2024-03-18T18:49:00Z,2024,RUB,buy,4.28
2024-03-18T18:49:00Z,2024,RUB,sell,4.38
2024-03-18T18:47:00Z,2024,USD,buy,401
2024-03-18T18:47:00Z,2024,USD,sell,404
2024-03-18T18:47:00Z,2024,EUR,buy,437
2024-03-18T18:47:00Z,2024,EUR,sell,442
2024-03-18T18:47:00Z,2024,RUB,buy,4.28
2024-03-18T18:47:00Z,2024,RUB,sell,4.38
2024-03-18T18:44:00Z,2024,USD,buy,401
2024-03-18T18:44:00Z,2024,USD,sell,404
2024-03-18T18:44:00Z,2024,EUR,buy,437
2024-03-18T18:44:00Z,2024,EUR,sell,442
2024-03-18T18:44:00Z,2024,RUB,buy,4.28
2024-03-18T18:44:00Z,2024,RUB,sell,4.38
2024-03-18T19:13:00Z,2024,USD,buy,401
2024-03-18T19:13:00Z,2024,USD,sell,404
2024-03-18T19:13:00Z,2024,EUR,buy,437
2024-03-18T19:13:00Z,2024,EUR,sell,442
2024-03-18T19:13:00Z,2024,RUB,buy,4.28
2024-03-18T19:13:00Z,2024,RUB,sell,4.38
2024-03-18T19:11:00Z,2024,USD,buy,401
2024-03-18T19:11:00Z,2024,USD,sell,404
2024-03-18T19:11:00Z,2024,EUR,buy,437
2024-03-18T19:11:00Z,2024,EUR,sell,442
2024-03-18T19:11:00Z,2024,RUB,buy,4.28
2024-03-18T19:11:00Z,2024,RUB,sell,4.38
2024-03-18T19:11:00Z,2024,RUB,sell,4.4
2024-03-18T19:10:00Z,2024,USD,buy,401
2024-03-18T19:10:00Z,2024,USD,sell,404
2024-03-18T19:10:00Z,2024,EUR,buy,437
2024-03-18T19:10:00Z,2024,EUR,sell,442
2024-03-18T19:10:00Z,2024,RUB,buy,4.28
2024-03-18T19:10:00Z,2024,RUB,sell,4.38
2024-03-18T19:09:00Z,2024,USD,buy,401
2024-03-18T19:09:00Z,2024,USD,sell,404
2024-03-18T19:09:00Z,2024,EUR,buy,437
2024-03-18T19:09:00Z,2024,EUR,sell,442
2024-03-18T19:09:00Z,2024,RUB,buy,4.28
2024-03-18T19:09:00Z,2024,RUB,sell,4.38
2024-03-18T19:06:00Z,2024,USD,buy,401
2024-03-18T19:06:00Z,2024,USD,sell,404
2024-03-18T19:06:00Z,2024,EUR,buy,437
2024-03-18T19:06:00Z,2024,EUR,sell,442
2024-03-18T19:06:00Z,2024,RUB,buy,4.28
2024-03-18T19:06:00Z,2024,RUB,sell,4.38
2024-03-18T19:05:00Z,2024,USD,buy,401
2024-03-18T19:05:00Z,2024,USD,sell,404
2024-03-18T19:05:00Z,2024,EUR,buy,437
2024-03-18T19:05:00Z,2024,EUR,sell,442
2024-03-18T19:05:00Z,2024,RUB,buy,4.28
2024-03-18T19:05:00Z,2024,RUB,sell,4.38
2024-03-18T19:03:00Z,2024,USD,buy,401
2024-03-18T19:03:00Z,2024,USD,sell,404
2024-03-18T19:03:00Z,2024,EUR,buy,437
2024-03-18T19:03:00Z,2024,EUR,sell,442
2024-03-18T19:03:00Z,2024,RUB,buy,4.28
2024-03-18T19:03:00Z,2024,RUB,sell,4.38
2024-03-18T19:00:00Z,2024,USD,buy,401
2024-03-18T19:00:00Z,2024,USD,sell,404
2024-03-18T19:00:00Z,2024,EUR,buy,437
2024-03-18T19:00:00Z,2024,EUR,sell,442
2024-03-18T19:00:00Z,2024,RUB,buy,4.28
2024-03-18T19:00:00Z,2024,RUB,sell,4.38
2024-03-18T19:24:00Z,2024,USD,buy,401
2024-03-18T19:24:00Z,2024,USD,sell,404
2024-03-18T19:24:00Z,2024,EUR,buy,437
2024-03-18T19:24:00Z,2024,EUR,sell,442
2024-03-18T19:24:00Z,2024,RUB,buy,4.28
2024-03-18T19:24:00Z,2024,RUB,sell,4.38
2024-03-18T19:23:00Z,2024,USD,buy,401
2024-03-18T19:23:00Z,2024,USD,sell,404
2024-03-18T19:23:00Z,2024,EUR,buy,437
2024-03-18T19:23:00Z,2024,EUR,sell,442
2024-03-18T19:23:00Z,2024,RUB,buy,4.28
2024-03-18T19:23:00Z,2024,RUB,sell,4.38
2024-03-18T19:21:00Z,2024,USD,buy,401
2024-03-18T19:21:00Z,2024,USD,sell,404
2024-03-18T19:21:00Z,2024,EUR,buy,437
2024-03-18T19:21:00Z,2024,EUR,sell,442
2024-03-18T19:21:00Z,2024,RUB,buy,4.28
2024-03-18T19:21:00Z,2024,RUB,sell,4.38
2024-03-18T19:19:00Z,2024,USD,buy,401
2024-03-18T19:19:00Z,2024,USD,sell,404
2024-03-18T19:19:00Z,2024,EUR,buy,435
2024-03-18T19:19:00Z,2024,EUR,sell,442
2024-03-18T19:19:00Z,2024,RUB,buy,4.25
2024-03-18T19:19:00Z,2024,RUB,sell,4.4
2024-03-18T19:18:00Z,2024,USD,buy,401
2024-03-18T19:18:00Z,2024,USD,sell,404
2024-03-18T19:18:00Z,2024,EUR,buy,437
2024-03-18T19:18:00Z,2024,EUR,sell,442
2024-03-18T19:18:00Z,2024,RUB,buy,4.28
2024-03-18T19:18:00Z,2024,RUB,sell,4.38
2024-03-18T19:17:00Z,2024,USD,buy,401
2024-03-18T19:17:00Z,2024,USD,sell,404
2024-03-18T19:17:00Z,2024,EUR,buy,437
2024-03-18T19:17:00Z,2024,EUR,sell,442
2024-03-18T19:17:00Z,2024,RUB,buy,4.28
2024-03-18T19:17:00Z,2024,RUB,sell,4.38
2024-03-18T19:15:00Z,2024,USD,buy,401
2024-03-18T19:15:00Z,2024,USD,sell,404
2024-03-18T19:15:00Z,2024,EUR,buy,437
2024-03-18T19:15:00Z,2024,EUR,sell,442
2024-03-18T19:15:00Z,2024,RUB,buy,4.28
2024-03-18T19:15:00Z,2024,RUB,sell,4.38
2024-03-18T19:42:00Z,2024,USD,buy,401
2024-03-18T19:42:00Z,2024,USD,sell,404
2024-03-18T19:42:00Z,2024,EUR,buy,437
2024-03-18T19:42:00Z,2024,EUR,sell,442
2024-03-18T19:42:00Z,2024,RUB,buy,4.28
2024-03-18T19:42:00Z,2024,RUB,sell,4.38
2024-03-18T19:40:00Z,2024,USD,buy,401
2024-03-18T19:40:00Z,2024,USD,sell,404
2024-03-18T19:40:00Z,2024,EUR,buy,435
2024-03-18T19:40:00Z,2024,EUR,sell,442
2024-03-18T19:40:00Z,2024,RUB,buy,4.25
2024-03-18T19:40:00Z,2024,RUB,sell,4.4
2024-03-18T19:37:00Z,2024,USD,buy,401
2024-03-18T19:37:00Z,2024,USD,sell,404
2024-03-18T19:37:00Z,2024,EUR,buy,437
2024-03-18T19:37:00Z,2024,EUR,sell,442
2024-03-18T19:37:00Z,2024,RUB,buy,4.28
2024-03-18T19:37:00Z,2024,RUB,sell,4.38
2024-03-18T19:34:00Z,2024,USD,buy,401
2024-03-18T19:34:00Z,2024,USD,sell,404
2024-03-18T19:34:00Z,2024,EUR,buy,437
2024-03-18T19:34:00Z,2024,EUR,sell,442
2024-03-18T19:34:00Z,2024,RUB,buy,4.28
2024-03-18T19:34:00Z,2024,RUB,sell,4.38
2024-03-18T19:33:00Z,2024,USD,buy,401
2024-03-18T19:33:00Z,2024,USD,sell,404
2024-03-18T19:33:00Z,2024,EUR,buy,437
2024-03-18T19:33:00Z,2024,EUR,sell,442
2024-03-18T19:33:00Z,2024,RUB,buy,4.28
2024-03-18T19:33:00Z,2024,RUB,sell,4.38
2024-03-18T19:31:00Z,2024,USD,buy,401
2024-03-18T19:31:00Z,2024,USD,sell,404
2024-03-18T19:31:00Z,2024,EUR,buy,437
2024-03-18T19:31:00Z,2024,EUR,sell,442
2024-03-18T19:31:00Z,2024,RUB,buy,4.28
2024-03-18T19:31:00Z,2024,RUB,sell,4.38
2024-03-18T19:55:00Z,2024,USD,buy,401
2024-03-18T19:55:00Z,2024,USD,sell,404
2024-03-18T19:55:00Z,2024,EUR,buy,435
2024-03-18T19:55:00Z,2024,EUR,sell,442
2024-03-18T19:55:00Z,2024,RUB,buy,4.25
2024-03-18T19:55:00Z,2024,RUB,sell,4.4
2024-03-18T19:54:00Z,2024,USD,buy,401
2024-03-18T19:54:00Z,2024,USD,sell,404
2024-03-18T19:54:00Z,2024,EUR,buy,437
2024-03-18T19:54:00Z,2024,EUR,sell,442
2024-03-18T19:54:00Z,2024,RUB,buy,4.28
2024-03-18T19:54:00Z,2024,RUB,sell,4.38
2024-03-18T19:53:00Z,2024,USD,buy,401
2024-03-18T19:53:00Z,2024,USD,sell,404
2024-03-18T19:53:00Z,2024,EUR,buy,437
2024-03-18T19:53:00Z,2024,EUR,sell,442
2024-03-18T19:53:00Z,2024,RUB,buy,4.28
2024-03-18T19:53:00Z,2024,RUB,sell,4.38
2024-03-18T20:13:00Z,2024,USD,buy,400
2024-03-18T20:13:00Z,2024,USD,sell,404
2024-03-18T20:13:00Z,2024,EUR,buy,437
2024-03-18T20:13:00Z,2024,EUR,sell,442
2024-03-18T20:13:00Z,2024,RUB,buy,4.28
2024-03-18T20:13:00Z,2024,RUB,sell,4.38
2024-03-18T20:13:00Z,2024,USD,buy,401
2024-03-18T20:11:00Z,2024,USD,buy,401
2024-03-18T20:11:00Z,2024,USD,sell,404
2024-03-18T20:11:00Z,2024,EUR,buy,437
2024-03-18T20:11:00Z,2024,EUR,sell,442
2024-03-18T20:11:00Z,2024,RUB,buy,4.28
2024-03-18T20:11:00Z,2024,RUB,sell,4.38
2024-03-18T20:09:00Z,2024,USD,buy,401
2024-03-18T20:09:00Z,2024,USD,sell,404
2024-03-18T20:09:00Z,2024,EUR,buy,437
2024-03-18T20:09:00Z,2024,EUR,sell,442
2024-03-18T20:09:00Z,2024,RUB,buy,4.28
2024-03-18T20:09:00Z,2024,RUB,sell,4.38
2024-03-18T20:08:00Z,2024,USD,buy,401
2024-03-18T20:08:00Z,2024,USD,sell,404
2024-03-18T20:08:00Z,2024,EUR,buy,437
2024-03-18T20:08:00Z,2024,EUR,sell,442
2024-03-18T20:08:00Z,2024,RUB,buy,4.28
2024-03-18T20:08:00Z,2024,RUB,sell,4.38
2024-03-18T20:04:00Z,2024,USD,buy,401
2024-03-18T20:04:00Z,2024,USD,sell,404
2024-03-18T20:04:00Z,2024,EUR,buy,437
2024-03-18T20:04:00Z,2024,EUR,sell,442
2024-03-18T20:04:00Z,2024,RUB,buy,4.28
2024-03-18T20:04:00Z,2024,RUB,sell,4.38
2024-03-18T20:02:00Z,2024,USD,buy,401
2024-03-18T20:02:00Z,2024,USD,sell,404
2024-03-18T20:02:00Z,2024,EUR,buy,435
2024-03-18T20:02:00Z,2024,EUR,sell,442
2024-03-18T20:02:00Z,2024,RUB,buy,4.25
2024-03-18T20:02:00Z,2024,RUB,sell,4.4
2024-03-18T20:01:00Z,2024,USD,buy,401
2024-03-18T20:01:00Z,2024,USD,sell,404
2024-03-18T20:01:00Z,2024,EUR,buy,437
2024-03-18T20:01:00Z,2024,EUR,sell,442
2024-03-18T20:01:00Z,2024,RUB,buy,4.28
2024-03-18T20:01:00Z,2024,RUB,sell,4.38
2024-03-18T20:26:00Z,2024,USD,buy,401
2024-03-18T20:26:00Z,2024,USD,sell,404
2024-03-18T20:26:00Z,2024,EUR,buy,437
2024-03-18T20:26:00Z,2024,EUR,sell,442
2024-03-18T20:26:00Z,2024,RUB,buy,4.28
2024-03-18T20:26:00Z,2024,RUB,sell,4.38
2024-03-18T20:20:00Z,2024,USD,buy,401
2024-03-18T20:20:00Z,2024,USD,sell,404
2024-03-18T20:20:00Z,2024,EUR,buy,435
2024-03-18T20:20:00Z,2024,EUR,sell,442
2024-03-18T20:20:00Z,2024,RUB,buy,4.25
2024-03-18T20:20:00Z,2024,RUB,sell,4.4
2024-03-18T20:15:00Z,2024,USD,buy,401
2024-03-18T20:15:00Z,2024,USD,sell,404
2024-03-18T20:15:00Z,2024,EUR,buy,437
2024-03-18T20:15:00Z,2024,EUR,sell,442
2024-03-18T20:15:00Z,2024,RUB,buy,4.28
2024-03-18T20:15:00Z,2024,RUB,sell,4.38
2024-03-18T20:44:00Z,2024,USD,buy,400
2024-03-18T20:44:00Z,2024,USD,sell,404
2024-03-18T20:44:00Z,2024,EUR,buy,437
2024-03-18T20:44:00Z,2024,EUR,sell,442
2024-03-18T20:44:00Z,2024,RUB,buy,4.28
2024-03-18T20:44:00Z,2024,RUB,sell,4.38
2024-03-18T20:43:00Z,2024,USD,buy,401
2024-03-18T20:43:00Z,2024,USD,sell,404
2024-03-18T20:43:00Z,2024,EUR,buy,437
2024-03-18T20:43:00Z,2024,EUR,sell,442
2024-03-18T20:43:00Z,2024,RUB,buy,4.28
2024-03-18T20:43:00Z,2024,RUB,sell,4.38
2024-03-18T20:41:00Z,2024,USD,buy,401
2024-03-18T20:41:00Z,2024,USD,sell,404
2024-03-18T20:41:00Z,2024,EUR,buy,437
2024-03-18T20:41:00Z,2024,EUR,sell,442
2024-03-18T20:41:00Z,2024,RUB,buy,4.28
2024-03-18T20:41:00Z,2024,RUB,sell,4.38
2024-03-18T20:38:00Z,2024,USD,buy,401
2024-03-18T20:38:00Z,2024,USD,sell,404
2024-03-18T20:38:00Z,2024,EUR,buy,437
2024-03-18T20:38:00Z,2024,EUR,sell,442
2024-03-18T20:38:00Z,2024,RUB,buy,4.28
2024-03-18T20:38:00Z,2024,RUB,sell,4.38
2024-03-18T20:34:00Z,2024,USD,buy,401
2024-03-18T20:34:00Z,2024,USD,sell,404
