country,year,month,export,import_origin,import_consignment,date,country_region
Belgium,2023,10,15997.93744,4718.62855,10944.32187,2023-10-01,EU
Belgium,2023,11,6424.91394,3504.55262,10006.37404,2023-11-01,EU
Belgium,2023,12,4019.54197,5922.82702,10814.29237,2023-12-01,EU
Belgium,2022,1,3577.2344,2956.82464,3900.00405,2022-01-01,EU
Belgium,2022,2,6224.97698,5132.85314,6263.72525,2022-02-01,EU
Belgium,2022,3,5713.30541,5870.79019,7569.21059,2022-03-01,EU
Belgium,2022,4,7366.13931,5285.17598,8662.21844,2022-04-01,EU
Belgium,2022,5,8595.66933,5716.43893,12114.07774,2022-05-01,EU
Belgium,2022,6,7903.24863,5092.00663,7119.04433,2022-06-01,EU
Belgium,2022,7,10250.81484,2768.2477,7891.43704,2022-07-01,EU
Belgium,2022,8,3427.89338,5053.70673,12034.47257,2022-08-01,EU
Belgium,2022,9,9213.76182,2898.72082,11382.87388,2022-09-01,EU
Belgium,2022,10,10404.38145,3883.59865,8661.01384,2022-10-01,EU
Belgium,2022,11,3990.53719,2962.15182,8868.80206,2022-11-01,EU
Belgium,2022,12,9065.16997,3329.22289,8080.78364,2022-12-01,EU
Belgium,2021,1,1035.73664,1574.38351,3273.52412,2021-01-01,EU
Belgium,2021,2,3007.7629,4718.87705,3597.5775,2021-02-01,EU
Belgium,2021,3,4211.68598,2548.66577,2825.68895,2021-03-01,EU
Belgium,2021,4,3588.28057,5302.21623,4896.00887,2021-04-01,EU
Belgium,2021,5,5835.31774,2626.44311,4030.7535,2021-05-01,EU
Belgium,2021,6,7527.9444,5552.46088,5914.23176,2021-06-01,EU
Belgium,2021,7,6597.925,3697.65304,3185.48418,2021-07-01,EU
Belgium,2021,8,2538.27281,2308.18185,3838.31961,2021-08-01,EU
Belgium,2021,9,3576.92545,4128.04628,3310.94442,2021-09-01,EU
Belgium,2021,10,3411.47185,4606.96857,5858.31128,2021-10-01,EU
Belgium,2021,11,4144.47692,9149.01952,8489.90948,2021-11-01,EU
Belgium,2021,12,6441.83617,6719.04493,6855.62823,2021-12-01,EU
Belgium,2020,1,1537.90449,1727.78941,3163.95706,2020-01-01,EU
Belgium,2020,2,3125.79371,4036.11628,5838.10418,2020-02-01,EU
Belgium,2020,3,4073.73858,2053.29379,4391.5416,2020-03-01,EU
Belgium,2020,4,2007.83808,1463.13569,2644.6507,2020-04-01,EU
Belgium,2020,5,1388.34348,2325.23497,4116.77918,2020-05-01,EU
Belgium,2020,6,1922.17653,1623.9633,3455.84188,2020-06-01,EU
Belgium,2020,7,4298.45692,3753.93397,3820.80994,2020-07-01,EU
Belgium,2020,8,3090.68519,4402.08529,6346.9575,2020-08-01,EU
Belgium,2020,9,4227.62853,4589.96173,5815.27222,2020-09-01,EU
Belgium,2020,10,2362.21664,3719.60709,4967.97393,2020-10-01,EU
Belgium,2020,11,3341.08721,5022.22215,3458.02615,2020-11-01,EU
Belgium,2020,12,5187.53331,1497.66354,3105.88086,2020-12-01,EU
Bermuda,2023,1,0,1.55171,0,2023-01-01,Other countries
Bermuda,2023,2,71.52579,0,0,2023-02-01,Other countries
Bermuda,2023,3,168.47421,0,0,2023-03-01,Other countries
Bermuda,2023,7,0.8705,1.59062,0,2023-07-01,Other countries
Bermuda,2022,11,130,0,0,2022-11-01,Other countries
Bermuda,2021,11,0,0,0.36039,2021-11-01,Other countries
Bhutan,2023,5,0,0.00707,0,2023-05-01,Other countries
Bhutan,2023,11,0,0.014,0,2023-11-01,Other countries
Bhutan,2022,10,0,10.40043,0,2022-10-01,Other countries
Bhutan,2022,11,0,0.0062,0,2022-11-01,Other countries
Bolivia,2023,2,0,1.12,0,2023-02-01,Other countries
Bolivia,2023,3,0,2.8,0,2023-03-01,Other countries
Bolivia,2023,4,0,1.38975,0,2023-04-01,Other countries
Bolivia,2023,8,0,0.9529,0,2023-08-01,Other countries
Bolivia,2023,11,0,1.64157,0,2023-11-01,Other countries
Bolivia,2022,1,0,0.42872,0,2022-01-01,Other countries
Bolivia,2022,2,0,4.305,0,2022-02-01,Other countries
Bolivia,2022,4,0,1.57147,0,2022-04-01,Other countries
Bolivia,2022,5,0,8.12917,0,2022-05-01,Other countries
Bolivia,2022,7,0,0.05721,0,2022-07-01,Other countries
Bolivia,2022,9,0,1.3091,0,2022-09-01,Other countries
Bolivia,2022,10,0,9.9487,0,2022-10-01,Other countries
Bolivia,2022,11,0,3.03686,0,2022-11-01,Other countries
Bolivia,2022,12,0,154.0505,0,2022-12-01,Other countries
Bolivia,2021,2,0,2.1103,0,2021-02-01,Other countries
Bolivia,2021,3,0,0.95002,0,2021-03-01,Other countries
Bolivia,2021,5,0,1.30141,0,2021-05-01,Other countries
Bolivia,2021,6,0,1,0,2021-06-01,Other countries
Bolivia,2021,7,0,0.44267,0,2021-07-01,Other countries
Bolivia,2021,8,0,2.57246,0,2021-08-01,Other countries
Bolivia,2021,9,0,2.5,0,2021-09-01,Other countries
Bolivia,2021,10,0,1.50134,0,2021-10-01,Other countries
Bolivia,2021,11,0,0.88,0,2021-11-01,Other countries
Bolivia,2021,12,0,0.00777,0,2021-12-01,Other countries
Bolivia,2020,2,0,0.366,0.216,2020-02-01,Other countries
Bolivia,2020,3,0,0.83305,0,2020-03-01,Other countries
Bolivia,2020,4,0,2.47542,0,2020-04-01,Other countries
Bolivia,2020,6,0,53.69336,0,2020-06-01,Other countries
Bolivia,2020,7,0,2.48547,0,2020-07-01,Other countries
Bolivia,2020,8,0,2.71336,0,2020-08-01,Other countries
Bolivia,2020,10,0,2.03,0,2020-10-01,Other countries
Bolivia,2020,11,0,9.92491,0,2020-11-01,Other countries
Bosnia Herzegovina,2023,1,0,19.8829,4.4116,2023-01-01,Other countries
Bosnia Herzegovina,2023,2,0,45.80046,21.05381,2023-02-01,Other countries
Bosnia Herzegovina,2023,3,0,90.86402,58.39479,2023-03-01,Other countries
Bosnia Herzegovina,2023,4,0,46.51296,25.75461,2023-04-01,Other countries
Bosnia Herzegovina,2023,5,0,106.89929,47.79631,2023-05-01,Other countries
Bosnia Herzegovina,2023,6,0,110.8395,21.37689,2023-06-01,Other countries
Bosnia Herzegovina,2023,7,0,58.74943,33.11822,2023-07-01,Other countries
Bosnia Herzegovina,2023,8,0,115.22808,156.60214,2023-08-01,Other countries
Bosnia Herzegovina,2023,9,0,28.31472,0,2023-09-01,Other countries
Bosnia Herzegovina,2023,10,0,56.71894,23.03662,2023-10-01,Other countries
Bosnia Herzegovina,2023,11,0,16.87979,1.32672,2023-11-01,Other countries
Bosnia Herzegovina,2023,12,0,41.01348,19.41337,2023-12-01,Other countries
Bosnia Herzegovina,2022,1,0,1.94014,0,2022-01-01,Other countries
Bosnia Herzegovina,2022,2,0,57.62476,0,2022-02-01,Other countries
Bosnia Herzegovina,2022,3,0,66.43113,29.55531,2022-03-01,Other countries
Bosnia Herzegovina,2022,4,0,17.18066,0,2022-04-01,Other countries
Bosnia Herzegovina,2022,5,0,52.1362,26.52691,2022-05-01,Other countries
Bosnia Herzegovina,2022,6,0,45.01902,9.94529,2022-06-01,Other countries
Bosnia Herzegovina,2022,7,0,43.37144,0,2022-07-01,Other countries
Bosnia Herzegovina,2022,8,0,70.74671,42.69089,2022-08-01,Other countries
Bosnia Herzegovina,2022,9,0,21.1486,0,2022-09-01,Other countries
Bosnia Herzegovina,2022,10,0,144.96541,21.30751,2022-10-01,Other countries
Bosnia Herzegovina,2022,11,0,19.88357,0,2022-11-01,Other countries
Bosnia Herzegovina,2022,12,0,52.3862,25.12622,2022-12-01,Other countries
Bosnia Herzegovina,2021,1,0,57.77146,0,2021-01-01,Other countries
Bosnia Herzegovina,2021,2,0,13.06017,0,2021-02-01,Other countries
Bosnia Herzegovina,2021,3,0,36.92671,0,2021-03-01,Other countries
Bosnia Herzegovina,2021,4,0,15.37846,0,2021-04-01,Other countries
Bosnia Herzegovina,2021,5,0,14.82739,0,2021-05-01,Other countries
Bosnia Herzegovina,2021,6,0,66.70291,37.87629,2021-06-01,Other countries
Bosnia Herzegovina,2021,7,0,26.56523,0.2722,2021-07-01,Other countries
Bosnia Herzegovina,2021,8,0,35.44558,0,2021-08-01,Other countries
Bosnia Herzegovina,2021,9,0,71.0403,34.46019,2021-09-01,Other countries
Bosnia Herzegovina,2021,10,0,20.7453,0,2021-10-01,Other countries
Bosnia Herzegovina,2021,11,0,28.52832,0,2021-11-01,Other countries
Bosnia Herzegovina,2021,12,0,143.95468,80.37437,2021-12-01,Other countries
Bosnia Herzegovina,2020,1,0,15.5204,2.53653,2020-01-01,Other countries
Bosnia Herzegovina,2020,2,0,43.15936,20.28672,2020-02-01,Other countries
Bosnia Herzegovina,2020,3,0,26.17081,0,2020-03-01,Other countries
Bosnia Herzegovina,2020,4,0,1.09497,0,2020-04-01,Other countries
Bosnia Herzegovina,2020,5,0,56.41488,0,2020-05-01,Other countries
Bosnia Herzegovina,2020,6,0,9.90615,0,2020-06-01,Other countries
Bosnia Herzegovina,2020,7,0,41.7128,0,2020-07-01,Other countries
Bosnia Herzegovina,2020,8,0,62.82932,0,2020-08-01,Other countries
Bosnia Herzegovina,2020,9,0,13.55326,0,2020-09-01,Other countries
Bosnia Herzegovina,2020,10,0,49.98775,32.29978,2020-10-01,Other countries
Bosnia Herzegovina,2020,11,0,22.49853,0,2020-11-01,Other countries
Bosnia Herzegovina,2020,12,0.04596,17.84298,0,2020-12-01,Other countries
Botswana,2023,3,0,1698.58441,0,2023-03-01,Other countries
Botswana,2023,6,0,921.09214,0,2023-06-01,Other countries
Botswana,2023,7,0,253.122,0,2023-07-01,Other countries
Botswana,2023,10,0,480.87149,0,2023-10-01,Other countries
Botswana,2020,1,0,551.37307,0,2020-01-01,Other countries
Botswana,2020,2,0,828.4496,0,2020-02-01,Other countries
Botswana,2020,8,0.001,99.54794,0,2020-08-01,Other countries
Botswana,2020,10,0,297.08137,0,2020-10-01,Other countries
Bouvet Island,2023,7,0,2.56,0,2023-07-01,Other countries
Brazil,2023,1,0,1546.36866,536.18161,2023-01-01,Other countries
Brazil,2023,2,0.28,4911.05285,2323.60705,2023-02-01,Other countries
Brazil,2023,3,0,1745.80114,421.71749,2023-03-01,Other countries
Brazil,2023,4,0.59364,1881.08592,1009.02524,2023-04-01,Other countries
Brazil,2023,5,0.463,20472.39601,17684.0623,2023-05-01,Other countries
Brazil,2023,6,0,6188.99663,1853.55934,2023-06-01,Other countries
Brazil,2023,7,0,4600.93264,1293.93246,2023-07-01,Other countries
Brazil,2023,8,0,2231.78539,321.52156,2023-08-01,Other countries
Brazil,2023,9,0,5523.34078,2312.27915,2023-09-01,Other countries
Brazil,2023,10,1.23601,3947.41271,1672.37016,2023-10-01,Other countries
Brazil,2023,11,0,9969.60767,7114.23082,2023-11-01,Other countries
Brazil,2023,12,0.498,3345.65357,855.29339,2023-12-01,Other countries
Brazil,2022,1,0,1434.6959,138.89147,2022-01-01,Other countries
Brazil,2022,2,0,2843.75752,1479.52822,2022-02-01,Other countries
Brazil,2022,3,0,4251.91275,1733.51933,2022-03-01,Other countries
Brazil,2022,4,0,8153.29014,6136.67477,2022-04-01,Other countries
Brazil,2022,5,0,11248.01033,7975.71619,2022-05-01,Other countries
Brazil,2022,6,0,2681.89317,442.78478,2022-06-01,Other countries
Brazil,2022,7,0,3640.12661,389.26894,2022-07-01,Other countries
Brazil,2022,8,0,4178.10007,2302.08022,2022-08-01,Other countries
Brazil,2022,9,0,13512.41612,10233.94883,2022-09-01,Other countries
Brazil,2022,10,0,20724.96408,18229.04805,2022-10-01,Other countries
Brazil,2022,11,0.60949,5261.52212,1366.27419,2022-11-01,Other countries
Brazil,2022,12,285,6091.63147,1694.43854,2022-12-01,Other countries
Brazil,2021,1,0.08637,2726.26481,433.62139,2021-01-01,Other countries
Brazil,2021,2,0,1257.31059,8.70464,2021-02-01,Other countries
Brazil,2021,3,0,2993.19624,2765.64951,2021-03-01,Other countries
Brazil,2021,4,0,2793.14774,1318.50541,2021-04-01,Other countries
Brazil,2021,5,0,2404.87451,948.69302,2021-05-01,Other countries
Brazil,2021,6,0.007,3217.704,1951.4569,2021-06-01,Other countries
Brazil,2021,7,0,5248.42315,2661.7871,2021-07-01,Other countries
Brazil,2021,8,0,2127.92285,965.66807,2021-08-01,Other countries
Brazil,2021,9,35.1548,5567.07754,3237.79741,2021-09-01,Other countries
Brazil,2021,10,0.7,3351.63954,503.95353,2021-10-01,Other countries
Brazil,2021,11,0,11592.84856,7910.97798,2021-11-01,Other countries
Brazil,2021,12,0,11637.00405,8349.9333,2021-12-01,Other countries
Brazil,2020,1,0,2605.20706,1457.05636,2020-01-01,Other countries
Brazil,2020,2,0,2708.33749,2181.97404,2020-02-01,Other countries
Brazil,2020,3,0,3563.32548,2391.79902,2020-03-01,Other countries
Brazil,2020,4,0,4384.269,3749.31324,2020-04-01,Other countries
Brazil,2020,5,0,4363.08616,2154.50949,2020-05-01,Other countries
Brazil,2020,6,0.042,5760.95184,4582.34448,2020-06-01,Other countries
Brazil,2020,7,0.6564,2950.82414,1182.1064,2020-07-01,Other countries
Brazil,2020,8,0,4168.26254,1747.43007,2020-08-01,Other countries
Brazil,2020,9,0,2953.42264,452.89506,2020-09-01,Other countries
Brazil,2020,10,0.624,1549.52984,254.91301,2020-10-01,Other countries
Brazil,2020,11,0,9368.36936,8420.69588,2020-11-01,Other countries
Brazil,2020,12,0.7547,10531.30706,7888.73311,2020-12-01,Other countries
Belize,2022,9,0,0.1996,0,2022-09-01,Other countries
Belize,2022,10,0,0.11087,0,2022-10-01,Other countries
Belize,2022,11,0,0.0639,0,2022-11-01,Other countries
Belize,2021,1,92.592,0,0,2021-01-01,Other countries
British Indian Ocean Territory,2023,1,0,0.00482,0,2023-01-01,Other countries
British Indian Ocean Territory,2023,2,0,0.01975,0,2023-02-01,Other countries
British Indian Ocean Territory,2022,10,0,0.02413,0,2022-10-01,Other countries
British Indian Ocean Territory,2022,12,0,0.09145,0,2022-12-01,Other countries
Solomon Islands,2023,4,0,0.00407,0,2023-04-01,Other countries
Solomon Islands,2022,2,0,0.45404,0,2022-02-01,Other countries
"Virgin Islands, British",2023,7,0,0,10.28239,2023-07-01,Other countries
"Virgin Islands, British",2022,3,0,0,247.5,2022-03-01,Other countries
"Virgin Islands, British",2022,6,0,0,128.7,2022-06-01,Other countries
"Virgin Islands, British",2022,7,0,4.09548,0,2022-07-01,Other countries
"Virgin Islands, British",2021,3,0,0,1610,2021-03-01,Other countries
"Virgin Islands, British",2021,4,0,0.25124,99,2021-04-01,Other countries
"Virgin Islands, British",2021,10,0,0,34.65,2021-10-01,Other countries
"Virgin Islands, British",2021,12,0,0,49.5,2021-12-01,Other countries
"Virgin Islands, British",2020,4,0,0,19.8,2020-04-01,Other countries
"Virgin Islands, British",2020,5,0,0,247.55,2020-05-01,Other countries
"Virgin Islands, British",2020,7,0,1.50326,0,2020-07-01,Other countries
"Virgin Islands, British",2020,10,0,0,8.72,2020-10-01,Other countries
Brunei Darussalam,2023,4,0,0.03197,0,2023-04-01,Other countries
Brunei Darussalam,2023,12,0,0.03865,0,2023-12-01,Other countries
Brunei Darussalam,2022,11,0,0.01679,0.01679,2022-11-01,Other countries
Brunei Darussalam,2021,2,0,0.58101,1.99806,2021-02-01,Other countries
Brunei Darussalam,2021,4,0,0.23491,0.2121,2021-04-01,Other countries
Bulgaria,2023,1,898.45945,1869.83451,3323.93099,2023-01-01,EU
Bulgaria,2023,2,875.31685,1985.55796,3032.42558,2023-02-01,EU
Bulgaria,2023,3,1544.87805,2348.77904,3933.63595,2023-03-01,EU
Bulgaria,2023,4,6024.51706,1869.09858,3636.5859,2023-04-01,EU
Bulgaria,2023,5,14189.96444,2243.06039,3729.96845,2023-05-01,EU
Bulgaria,2023,6,9550.70929,2204.11938,3399.65144,2023-06-01,EU
Bulgaria,2023,7,16506.30795,1874.62202,3226.18051,2023-07-01,EU
Bulgaria,2023,8,21651.61306,2608.14378,3635.18831,2023-08-01,EU
Bulgaria,2023,9,8850.86258,1625.80361,2553.58542,2023-09-01,EU
Bulgaria,2023,10,14972.45305,4653.85041,2603.92097,2023-10-01,EU
Bulgaria,2023,11,1145.69877,9901.43401,2531.02581,2023-11-01,EU
Bulgaria,2023,12,1202.96768,9261.55144,3227.92845,2023-12-01,EU
Bulgaria,2022,1,14768.11128,1364.96532,1717.39816,2022-01-01,EU
Bulgaria,2022,2,5491.24735,1670.56313,2268.48432,2022-02-01,EU
Bulgaria,2022,3,26590.48502,1032.15033,1502.14496,2022-03-01,EU
Bulgaria,2022,4,27942.27302,1198.21079,1561.4836,2022-04-01,EU
Bulgaria,2022,5,37404.58202,1632.2766,2260.51372,2022-05-01,EU
Bulgaria,2022,6,30126.15668,1795.09773,2773.19792,2022-06-01,EU
Bulgaria,2022,7,20490.16689,1338.14899,2773.81548,2022-07-01,EU
Bulgaria,2022,8,12894.41235,2787.47142,5031.46448,2022-08-01,EU
Bulgaria,2022,9,11601.58207,3174.92152,6118.41329,2022-09-01,EU
Bulgaria,2022,10,10856.54605,1993.14115,3853.78543,2022-10-01,EU
Bulgaria,2022,11,8590.85662,2578.65127,3763.16907,2022-11-01,EU
Bulgaria,2022,12,1615.58992,2512.01823,4668.59447,2022-12-01,EU
Bulgaria,2021,1,10018.53319,1065.38439,1011.60966,2021-01-01,EU
Bulgaria,2021,2,19890.74802,1273.23949,1810.47724,2021-02-01,EU
Bulgaria,2021,3,22781.65593,1833.61918,2025.80081,2021-03-01,EU
Bulgaria,2021,4,4443.23328,2921.7641,3311.84455,2021-04-01,EU
Bulgaria,2021,5,19858.21902,1022.94281,1490.6063,2021-05-01,EU
Bulgaria,2021,6,28535.79456,1149.52897,1317.23513,2021-06-01,EU
Bulgaria,2021,7,24268.1803,1591.71744,2150.17117,2021-07-01,EU
Bulgaria,2021,8,35888.10653,6084.65635,6174.67067,2021-08-01,EU
Bulgaria,2021,9,9891.05492,2447.3109,2281.75091,2021-09-01,EU
Bulgaria,2021,10,11597.72228,7360.40684,6663.75806,2021-10-01,EU
Bulgaria,2021,11,6172.52093,1405.63665,2282.59701,2021-11-01,EU
Bulgaria,2021,12,5095.59113,996.90367,1678.81054,2021-12-01,EU
Bulgaria,2020,1,22408.57581,902.59915,1294.40057,2020-01-01,EU
Bulgaria,2020,2,17129.64061,1523.61403,2245.1369,2020-02-01,EU
Bulgaria,2020,3,7755.86671,1688.20554,2218.53974,2020-03-01,EU
Bulgaria,2020,4,14326.55921,531.31338,853.60052,2020-04-01,EU
Bulgaria,2020,5,9690.36638,1042.25656,1134.49829,2020-05-01,EU
Bulgaria,2020,6,10439.71925,1446.81016,2043.76587,2020-06-01,EU
Bulgaria,2020,7,14678.80825,2392.73009,2452.21207,2020-07-01,EU
Bulgaria,2020,8,18975.08177,2172.53207,2458.45455,2020-08-01,EU
Bulgaria,2020,9,11094.98139,1402.98998,2342.3856,2020-09-01,EU
Bulgaria,2020,10,9369.69727,1043.17558,1428.45306,2020-10-01,EU
Bulgaria,2020,11,3966.05058,3692.35943,4198.88935,2020-11-01,EU
Bulgaria,2020,12,10964.44983,3353.59445,3557.13926,2020-12-01,EU
Myanmar,2023,1,0,272.47151,0,2023-01-01,Other countries
Myanmar,2023,2,0,304.3569,0,2023-02-01,Other countries
Myanmar,2023,3,0,469.38339,0,2023-03-01,Other countries
Myanmar,2023,4,3.084,334.77679,0,2023-04-01,Other countries
Myanmar,2023,5,0,297.25391,0,2023-05-01,Other countries
Myanmar,2023,6,0,134.62965,0,2023-06-01,Other countries
Myanmar,2023,7,0,273.32414,0,2023-07-01,Other countries
Myanmar,2023,8,0,359.87395,0,2023-08-01,Other countries
Myanmar,2023,9,0,399.71428,0,2023-09-01,Other countries
Myanmar,2023,10,0,536.98322,0,2023-10-01,Other countries
Myanmar,2023,11,0,476.3485,8.22786,2023-11-01,Other countries
Myanmar,2023,12,0,418.8595,0,2023-12-01,Other countries
Myanmar,2022,1,0,181.76817,0,2022-01-01,Other countries
Myanmar,2022,2,0,151.03394,0,2022-02-01,Other countries
Myanmar,2022,3,0,206.60606,0,2022-03-01,Other countries
Myanmar,2022,4,0,117.03487,0,2022-04-01,Other countries
Myanmar,2022,5,0,89.70014,0,2022-05-01,Other countries
Myanmar,2022,6,1.5,49.29758,0,2022-06-01,Other countries
Myanmar,2022,7,0,198.0543,0,2022-07-01,Other countries
Myanmar,2022,8,0,393.2089,0,2022-08-01,Other countries
Myanmar,2022,9,0,495.75897,0,2022-09-01,Other countries
Myanmar,2022,10,0,519.39397,0,2022-10-01,Other countries
Myanmar,2022,11,0,719.81389,0,2022-11-01,Other countries
Myanmar,2022,12,0,559.42799,0,2022-12-01,Other countries
Myanmar,2021,1,0,134.02395,0,2021-01-01,Other countries
Myanmar,2021,2,0,239.14184,0,2021-02-01,Other countries
Myanmar,2021,3,0,325.8796,0,2021-03-01,Other countries
Myanmar,2021,4,0,136.32147,0,2021-04-01,Other countries
Myanmar,2021,5,0,94.04231,0,2021-05-01,Other countries
Myanmar,2021,6,0,104.90386,0,2021-06-01,Other countries
Myanmar,2021,7,0,91.49934,0,2021-07-01,Other countries
Myanmar,2021,8,0,169.69569,0,2021-08-01,Other countries
Myanmar,2021,9,0,206.1703,0,2021-09-01,Other countries
Myanmar,2021,10,0,322.78499,0,2021-10-01,Other countries
Myanmar,2021,11,0.3,304.82479,0,2021-11-01,Other countries
Myanmar,2021,12,2.423,246.87777,0,2021-12-01,Other countries
Myanmar,2020,1,0,161.34895,0,2020-01-01,Other countries
Myanmar,2020,2,0,167.31546,0,2020-02-01,Other countries
Myanmar,2020,3,0,185.90083,0,2020-03-01,Other countries
Myanmar,2020,4,0,19.51151,0,2020-04-01,Other countries
Myanmar,2020,5,0,29.64728,0,2020-05-01,Other countries
Myanmar,2020,6,0,68.59762,0,2020-06-01,Other countries
Myanmar,2020,7,0,36.83562,0,2020-07-01,Other countries
Myanmar,2020,8,0,219.9938,0,2020-08-01,Other countries
Myanmar,2020,9,0,319.0354,0,2020-09-01,Other countries
Myanmar,2020,10,1.728,266.32755,0,2020-10-01,Other countries
Myanmar,2020,11,0,234.60396,0,2020-11-01,Other countries
Myanmar,2020,12,0,269.10722,0,2020-12-01,Other countries
Burundi,2021,4,0,0.4926,0,2021-04-01,Other countries
Burundi,2021,7,0,0.01384,0,2021-07-01,Other countries
Belarus,2023,1,7653.747502,6367.68317,5782.55243,2023-01-01,EAEU
Belarus,2023,2,10725.7266,4212.98416,4069.43519,2023-02-01,EAEU
Belarus,2023,3,8442.25926,9210.46689,9403.79331,2023-03-01,EAEU
Belarus,2023,4,5875.78985,13408.4569,17032.1894,2023-04-01,EAEU
Belarus,2023,5,6493.93177,9127.81574,9795.65687,2023-05-01,EAEU
Belarus,2023,6,5075.169506,7148.41257,7370.21157,2023-06-01,EAEU
Belarus,2023,7,6114.620024,6598.83617,7001.29005,2023-07-01,EAEU
