codes,level,eng,rus,arm,nrow,group,account,date,value,value_yoy
1.1.2.1.,4,Manufacturing services on physical inputs owned by others,"Услуги по обработке материальных ресурсов, принадлежащих другим сторонам",Այլ կողմերին պատկանող նյութական ռեսուրսների վերամշակման ծառայություններ,21,1. CURRENT ACCOUNT,account,2018-06-30,7.031251672666212,26.928559633750762
1.1.2.1.,4,Manufacturing services on physical inputs owned by others,"Услуги по обработке материальных ресурсов, принадлежащих другим сторонам",Այլ կողմերին պատկանող նյութական ռեսուրսների վերամշակման ծառայություններ,21,1. CURRENT ACCOUNT,account,2018-09-30,12.101836120355642,33.821673931182644
1.1.2.1.,4,Manufacturing services on physical inputs owned by others,"Услуги по обработке материальных ресурсов, принадлежащих другим сторонам",Այլ կողմերին պատկանող նյութական ռեսուրսների վերամշակման ծառայություններ,21,1. CURRENT ACCOUNT,account,2018-12-31,8.878734156001727,35.52419192723654
1.1.2.1.,4,Manufacturing services on physical inputs owned by others,"Услуги по обработке материальных ресурсов, принадлежащих другим сторонам",Այլ կողմերին պատկանող նյութական ռեսուրսների վերամշակման ծառայություններ,21,1. CURRENT ACCOUNT,account,2019-03-31,6.382164029320641,34.39398597834422
1.1.2.1.,4,Manufacturing services on physical inputs owned by others,"Услуги по обработке материальных ресурсов, принадлежащих другим сторонам",Այլ կողմերին պատկանող նյութական ռեսուրսների վերամշակման ծառայություններ,21,1. CURRENT ACCOUNT,account,2019-06-30,5.80888598252389,33.1716202882019
1.1.2.1.,4,Manufacturing services on physical inputs owned by others,"Услуги по обработке материальных ресурсов, принадлежащих другим сторонам",Այլ կողմերին պատկանող նյութական ռեսուրսների վերամշակման ծառայություններ,21,1. CURRENT ACCOUNT,account,2019-09-30,7.384432536213435,28.454216704059693
1.1.2.1.,4,Manufacturing services on physical inputs owned by others,"Услуги по обработке материальных ресурсов, принадлежащих другим сторонам",Այլ կողմերին պատկանող նյութական ռեսուրսների վերամշակման ծառայություններ,21,1. CURRENT ACCOUNT,account,2019-12-31,7.660788127451077,27.236270675509044
1.1.2.1.,4,Manufacturing services on physical inputs owned by others,"Услуги по обработке материальных ресурсов, принадлежащих другим сторонам",Այլ կողմերին պատկանող նյութական ռեսուրսների վերամշակման ծառայություններ,21,1. CURRENT ACCOUNT,account,2020-03-31,7.444366697917896,28.2984733441063
1.1.2.1.,4,Manufacturing services on physical inputs owned by others,"Услуги по обработке материальных ресурсов, принадлежащих другим сторонам",Այլ կողմերին պատկանող նյութական ռեսուրսների վերամշակման ծառայություններ,21,1. CURRENT ACCOUNT,account,2020-06-30,4.883409263566923,27.372996625149334
1.1.2.1.,4,Manufacturing services on physical inputs owned by others,"Услуги по обработке материальных ресурсов, принадлежащих другим сторонам",Այլ կողմերին պատկանող նյութական ռեսուրսների վերամշակման ծառայություններ,21,1. CURRENT ACCOUNT,account,2020-09-30,12.935895587987297,32.92445967692319
